,Time,X,Y,Z
185,3.725572,0.0007,-0.0098,1.0036
186,3.752102,0.0015,-0.0068,1.0051
187,3.769559,-0.001,-0.0088,1.0056
188,3.788384,-0.0017,-0.0086,1.0061
189,3.805177,-0.0005,-0.0093,1.0054
190,3.824594,0.0005,-0.0076,1.0054
191,3.846795,0.0024,-0.0066,1.0061
192,3.865271,-0.0002,-0.0107,1.0044
193,3.885278,0.0,-0.0081,1.0046
194,3.905081,-0.001,-0.0086,1.0058
195,3.947037,0.0027,-0.0076,1.0054
196,3.964674,-0.0002,-0.0081,1.0049
197,3.98539,-0.0005,-0.0081,1.0058
198,4.005463,0.0015,-0.0088,1.0051
199,4.030485,0.0005,-0.009,1.0061
200,4.047068,0.0,-0.0088,1.0061
201,4.065961,0.0005,-0.0081,1.0071
202,4.085038,0.0005,-0.0095,1.0061
203,4.105268,0.0002,-0.009,1.0061
204,4.144902,0.0005,-0.0073,1.0046
205,4.169735,0.0015,-0.0083,1.0068
206,4.185082,-0.0002,-0.0078,1.0051
207,4.20456,-0.0012,-0.0081,1.0051
208,4.230197,-0.0015,-0.0081,1.0034
209,4.244852,0.002,-0.0083,1.0054
210,4.265235,-0.0002,-0.0088,1.0095
211,4.2866,0.0005,-0.0086,1.0075
212,4.306613,-0.0002,-0.009,1.0012
213,4.325185,0.0007,-0.0081,1.0027
214,4.365156,0.0002,-0.0083,1.0066
215,4.385015,0.0005,-0.0061,1.0075
216,4.405383,0.0005,-0.01,1.0063
217,4.424933,0.0007,-0.0098,1.0049
218,4.446848,0.0017,-0.0088,1.0058
219,4.469473,0.0005,-0.0083,1.0071
220,4.485076,0.0005,-0.0066,1.0066
221,4.505326,-0.0012,-0.0093,1.0068
222,4.52586,-0.0005,-0.0076,1.0058
223,4.545347,0.0,-0.0071,1.0056
224,4.56484,0.0015,-0.0071,1.0041
225,4.590201,0.0027,-0.009,1.0051
226,4.605229,0.0005,-0.0083,1.0066
227,4.625739,-0.0002,-0.0098,1.0058
228,4.651089,0.0007,-0.0095,1.0029
229,4.665485,0.0007,-0.0086,1.0054
230,4.684989,-0.0007,-0.0088,1.0073
231,4.724469,0.0017,-0.0068,1.0049
232,4.744336,0.0,-0.0093,1.0061
233,4.764972,0.0007,-0.0105,1.0061
234,4.784397,-0.001,-0.0083,1.0056
235,4.804042,0.001,-0.0076,1.0049
236,4.825149,-0.0002,-0.0086,1.0046
237,4.846829,0.001,-0.0078,1.0056
238,4.864652,0.001,-0.0086,1.0056
239,4.884483,0.001,-0.0081,1.0075
240,4.904977,0.0005,-0.0076,1.0063
241,4.925479,-0.0017,-0.0066,1.0058
242,4.950541,-0.0007,-0.0088,1.0054
243,4.96545,0.0015,-0.0093,1.0049
244,4.985493,0.0015,-0.0083,1.0049
245,5.007282,0.0005,-0.0093,1.0044
246,5.025055,-0.0007,-0.0076,1.0063
247,5.045198,0.0002,-0.0103,1.0061
248,5.085394,0.001,-0.0081,1.0063
249,5.104739,-0.0007,-0.0081,1.0058
250,5.125034,0.001,-0.0083,1.0061
251,5.144905,-0.0012,-0.0081,1.0044
252,5.165051,-0.001,-0.0078,1.0071
253,5.188484,-0.0012,-0.0095,1.0058
254,5.20596,-0.0002,-0.0088,1.0063
255,5.225653,0.0024,-0.0093,1.0056
256,5.245265,-0.0005,-0.011,1.0068
257,5.264925,0.0,-0.0083,1.0071
258,5.285102,0.0007,-0.0088,1.0044
259,5.305383,0.0022,-0.0098,1.0054
260,5.325469,-0.0017,-0.0103,1.0054
261,5.345093,0.002,-0.0078,1.0054
262,5.386963,0.0007,-0.0083,1.0061
263,5.406054,0.0032,-0.0078,1.0085
264,5.425577,-0.0012,-0.0068,1.0061
265,5.445026,-0.001,-0.0093,1.0056
266,5.464798,-0.0015,-0.0093,1.0083
267,5.485397,0.001,-0.0095,1.0068
268,5.50495,0.0024,-0.0088,1.0061
269,5.525196,-0.0007,-0.0083,1.0063
270,5.545111,0.0,-0.0078,1.0075
271,5.565681,0.0012,-0.0086,1.0058
272,5.585392,0.001,-0.0076,1.0058
273,5.605203,0.0,-0.0078,1.0085
274,5.62543,-0.001,-0.0078,1.0058
275,5.664959,0.0,-0.0078,1.0041
276,5.685009,0.0,-0.0093,1.0063
277,5.704654,0.0017,-0.0088,1.0061
278,5.7258,-0.0005,-0.01,1.0063
279,5.744585,0.0027,-0.0073,1.0061
280,5.765207,0.0005,-0.0086,1.0061
281,5.789011,-0.0012,-0.0093,1.0071
282,5.805361,-0.0012,-0.0078,1.0066
283,5.828182,0.0,-0.009,1.0058
284,5.850783,-0.0007,-0.0088,1.0085
285,5.864664,-0.0017,-0.01,1.0051
286,5.885008,-0.0017,-0.0088,1.0054
287,5.90524,-0.0002,-0.0083,1.0085
288,5.945438,0.0002,-0.0081,1.0078
289,5.971313,0.0,-0.0095,1.0073
290,5.985397,0.002,-0.0095,1.0046
291,6.004829,0.0015,-0.0081,1.0066
292,6.04713,-0.0002,-0.0086,1.0063
293,6.065072,0.0007,-0.0086,1.0073
294,6.089229,0.0012,-0.0076,1.0051
295,6.125128,0.0007,-0.0095,1.0051
296,6.165226,-0.0005,-0.0083,1.0078
297,6.184702,0.0007,-0.0081,1.0102
298,6.209635,0.001,-0.0083,1.0039
299,6.225573,0.0015,-0.0095,1.0063
300,6.272114,0.0005,-0.0095,1.0066
301,6.284733,0.0022,-0.0098,1.0061
302,6.30632,0.0049,-0.0086,1.0058
303,6.330483,0.0037,-0.0064,1.0049
304,6.345574,0.0024,-0.0076,1.0051
305,6.365129,-0.0012,-0.01,1.0036
306,6.385579,-0.0054,-0.0117,1.0054
307,6.406437,-0.0093,-0.0107,1.0071
308,6.426155,-0.0054,-0.0098,1.0078
309,6.445213,0.001,-0.0078,1.0058
310,6.464946,0.0034,-0.0086,1.0039
311,6.484424,-0.0012,-0.0103,1.0036
312,6.505083,-0.0083,-0.0098,1.0112
313,6.524582,-0.0042,-0.0068,1.0078
314,6.544292,0.0002,-0.0071,1.0063
315,6.565138,0.012,-0.0071,1.0063
316,6.584547,0.0129,-0.0022,1.0056
317,6.6049,-0.0012,-0.0105,1.0085
318,6.630131,-0.0046,-0.009,1.0088
319,6.645414,-0.0044,-0.01,1.0034
320,6.664778,0.002,-0.0132,1.0039
321,6.690295,0.0037,-0.0078,1.0061
322,6.705111,0.0032,-0.0064,1.0061
323,6.725121,-0.0022,-0.0117,1.0044
324,6.748971,0.0002,-0.0107,1.0044
325,6.764997,-0.0005,-0.0071,1.0054
326,6.786235,0.011,-0.0015,1.0141
327,6.805135,0.0039,-0.0156,1.0041
328,6.825476,-0.0017,-0.0086,1.0095
329,6.844135,-0.0027,-0.0073,1.0029
330,6.864588,0.0,-0.0015,1.0129
331,6.885077,0.0046,-0.0142,1.0017
332,6.905472,-0.0059,-0.0122,1.0056
333,6.92567,0.0044,-0.0054,1.0063
334,6.945345,0.0022,-0.0073,1.0075
335,6.965796,0.0005,-0.0112,1.0056
336,6.989171,-0.0037,-0.009,1.0088
337,7.006822,0.0005,-0.0056,1.0049
338,7.025123,0.0051,-0.0083,1.0017
339,7.050054,0.0029,-0.01,1.0044
340,7.064951,-0.0007,-0.0095,1.01
341,7.084804,0.0,-0.0061,1.0056
342,7.10535,0.0024,-0.0081,1.0039
343,7.125066,0.0007,-0.0112,1.0034
344,7.145013,0.0012,-0.0093,1.009
345,7.166505,0.002,-0.0059,1.0063
346,7.184947,0.0046,-0.0083,1.0036
347,7.205017,0.0005,-0.0088,1.0056
348,7.230616,-0.0027,-0.0098,1.0068
349,7.245954,0.0015,-0.0081,1.0036
350,7.265761,0.0002,-0.009,1.0036
351,7.284992,0.0,-0.0095,1.0061
352,7.305477,0.0017,-0.0093,1.0051
353,7.325362,0.0015,-0.0068,1.0058
354,7.345343,0.0015,-0.0081,1.0039
355,7.385062,-0.0005,-0.0086,1.0068
356,7.406552,0.002,-0.0083,1.0056
357,7.427189,0.0007,-0.0083,1.0039
358,7.44418,0.0017,-0.0103,1.0058
359,7.465721,0.0002,-0.0083,1.0063
360,7.485249,0.0029,-0.0081,1.0051
361,7.526923,-0.0005,-0.0078,1.0056
362,7.544832,0.0,-0.009,1.0049
363,7.565703,-0.0002,-0.0098,1.0039
364,7.584662,0.0,-0.009,1.0088
365,7.604978,0.0027,-0.0073,1.0046
366,7.625065,0.0017,-0.0066,1.0039
367,7.653095,-0.0017,-0.0076,1.0049
368,7.66431,0.0002,-0.0107,1.0039
369,7.685397,-0.0005,-0.0064,1.0054
370,7.707958,0.0017,-0.0076,1.0044
371,7.728581,-0.001,-0.0066,1.0066
372,7.744841,0.0015,-0.0093,1.0044
373,7.765108,0.0007,-0.0073,1.0061
374,7.7843,-0.001,-0.0083,1.0041
375,7.804362,-0.0015,-0.0083,1.0061
376,7.825853,0.0002,-0.0056,1.0041
377,7.847245,-0.0015,-0.0088,1.0066
378,7.866146,0.0015,-0.0093,1.0054
379,7.885134,0.002,-0.01,1.0039
380,7.905479,-0.001,-0.0088,1.0051
381,7.92503,0.0029,-0.0083,1.0051
382,7.945447,-0.0007,-0.0078,1.0044
383,7.96536,0.0017,-0.0095,1.0056
384,8.00846,0.0012,-0.0093,1.0066
385,8.025378,0.0002,-0.0105,1.0061
386,8.044273,0.001,-0.011,1.0056
387,8.067115,0.0002,-0.009,1.0068
388,8.085941,-0.0005,-0.0071,1.0058
389,8.104263,-0.0012,-0.009,1.0054
390,8.12472,0.0015,-0.0081,1.0058
391,8.164634,0.0015,-0.0083,1.0088
392,8.18457,0.0007,-0.0086,1.0063
393,8.204439,0.001,-0.0076,1.0046
394,8.226393,0.001,-0.0081,1.0051
395,8.24987,0.0,-0.0081,1.0078
396,8.284596,0.002,-0.0081,1.0056
397,8.304326,-0.001,-0.0073,1.0046
398,8.324737,0.0007,-0.01,1.0036
399,8.345342,0.0002,-0.0071,1.0066
400,8.370043,0.001,-0.0083,1.0073
401,8.405266,0.001,-0.0088,1.0063
402,8.4315,-0.0005,-0.0083,1.0051
403,8.44644,-0.0002,-0.0071,1.0051
404,8.464687,0.0017,-0.0081,1.0073
405,8.488228,-0.0015,-0.0086,1.0068
406,8.524762,0.0002,-0.009,1.0039
407,8.549216,0.0022,-0.0103,1.0073
408,8.564788,-0.0012,-0.0071,1.0034
409,8.584782,0.002,-0.0107,1.0083
410,8.608924,-0.0002,-0.0086,1.0054
411,8.624735,0.0,-0.0083,1.0054
412,8.644321,0.001,-0.0086,1.0054
413,8.6647,-0.001,-0.0095,1.0063
414,8.684473,0.0,-0.0103,1.0054
415,8.705197,0.0015,-0.0105,1.0049
416,8.725243,-0.0005,-0.0086,1.0061
417,8.744159,0.0002,-0.0078,1.0041
418,8.787192,-0.001,-0.0086,1.0051
419,8.827762,-0.002,-0.0081,1.0041
420,8.846628,0.0015,-0.009,1.0041
421,8.864172,-0.0002,-0.0068,1.0054
422,8.88473,0.0002,-0.0088,1.0068
423,8.90418,0.0,-0.0093,1.0056
424,8.924461,0.0005,-0.009,1.0046
425,8.944168,0.0017,-0.01,1.0058
426,8.964677,0.0007,-0.0095,1.0054
427,8.986411,0.0002,-0.0088,1.0066
428,9.004565,0.0017,-0.0105,1.0071
429,9.024805,0.0005,-0.0086,1.0039
430,9.044223,0.0015,-0.0093,1.0046
431,9.064458,-0.0005,-0.0093,1.0061
432,9.084801,-0.001,-0.0088,1.0066
433,9.1046,0.0012,-0.0093,1.0054
434,9.125455,0.002,-0.0068,1.0051
435,9.148467,-0.0002,-0.0088,1.0041
436,9.165128,0.0012,-0.0095,1.0066
437,9.208565,0.0017,-0.009,1.0073
438,9.224522,-0.0007,-0.0081,1.0063
439,9.24425,0.0002,-0.0061,1.0063
440,9.284234,0.0,-0.0095,1.0044
441,9.304421,-0.0005,-0.01,1.0073
442,9.329234,-0.0005,-0.0068,1.0041
443,9.344381,0.0,-0.0073,1.0066
444,9.364327,0.0024,-0.0083,1.0046
445,9.385547,0.0002,-0.0093,1.0049
446,9.40432,-0.0012,-0.0105,1.0058
447,9.426183,0.0,-0.0068,1.0063
448,9.447297,0.0022,-0.0095,1.0061
449,9.464678,-0.0007,-0.0083,1.0051
450,9.48797,0.0002,-0.0083,1.0049
451,9.505039,0.0005,-0.0081,1.0063
452,9.524838,0.0002,-0.0076,1.0063
453,9.545085,0.0007,-0.0086,1.0056
454,9.564628,0.0017,-0.0088,1.0063
455,9.585097,0.0002,-0.0071,1.0056
456,9.605251,0.0015,-0.0088,1.0073
457,9.625275,-0.001,-0.0076,1.0041
458,9.665094,0.0002,-0.0081,1.0071
459,9.685072,0.0,-0.0081,1.0063
460,9.704267,-0.0015,-0.0078,1.0075
461,9.725002,0.001,-0.009,1.0046
462,9.748883,0.0022,-0.0086,1.0061
463,9.765275,0.001,-0.0086,1.0058
464,9.784777,0.001,-0.0098,1.0068
465,9.808606,-0.0005,-0.0078,1.0085
466,9.828492,0.0015,-0.0095,1.0046
467,9.844547,-0.0005,-0.0093,1.0058
468,9.869279,0.0015,-0.0086,1.0046
469,9.885595,0.0005,-0.0093,1.0075
470,9.90446,0.0012,-0.0071,1.0066
471,9.924657,0.0002,-0.0081,1.0066
472,9.945044,0.0012,-0.0066,1.0049
473,9.984988,0.0012,-0.0103,1.0044
474,10.004566,0.0015,-0.009,1.0075
475,10.025734,0.0005,-0.0098,1.0005
476,10.050259,-0.0012,-0.0081,1.0041
477,10.065071,0.0,-0.0066,1.011
478,10.084623,0.0005,-0.0095,1.0102
479,10.111313,0.002,-0.0088,1.0039
480,10.125016,-0.0015,-0.0095,1.0046
481,10.145017,0.0005,-0.0073,1.0056
482,10.1651,0.0,-0.0107,1.0046
483,10.185367,0.0034,-0.0073,1.0044
484,10.204301,-0.0005,-0.0088,1.0068
485,10.226464,0.001,-0.0083,1.0066
486,10.245444,0.001,-0.0103,1.0046
487,10.265179,0.0032,-0.0105,1.0046
488,10.285503,0.0015,-0.0076,1.0056
489,10.304604,0.0007,-0.0071,1.008
490,10.324725,0.001,-0.0088,1.0058
491,10.38452,-0.0005,-0.01,1.0056
492,10.405444,0.0015,-0.0073,1.0054
493,10.425038,0.001,-0.0086,1.0075
494,10.444707,-0.0007,-0.0088,1.0039
495,10.470308,0.0017,-0.0071,1.009
496,10.484773,-0.001,-0.0066,1.0058
497,10.504751,-0.0002,-0.009,1.0041
498,10.532045,0.0007,-0.0083,1.0066
499,10.544584,-0.0007,-0.0093,1.0066
500,10.565183,0.002,-0.0098,1.0036
501,10.584934,0.0002,-0.0076,1.0066
502,10.604593,0.001,-0.0093,1.0056
503,10.626255,-0.0002,-0.0064,1.0078
504,10.648715,0.0,-0.0086,1.0068
505,10.664144,0.0007,-0.0073,1.0066
506,10.684419,-0.0007,-0.0098,1.0049
507,10.724298,0.002,-0.0088,1.0063
508,10.744193,-0.0002,-0.0088,1.0071
509,10.784491,0.002,-0.0093,1.0058
510,10.804105,0.0005,-0.011,1.008
511,10.829897,0.0002,-0.0076,1.0078
512,10.844263,0.0024,-0.0086,1.0107
513,10.865198,-0.0012,-0.009,1.0073
514,10.889276,0.0017,-0.0088,1.0073
515,10.904769,0.0002,-0.0078,1.0051
516,10.925067,0.0007,-0.0076,1.0046
517,10.945962,-0.0007,-0.0073,1.0049
518,10.964918,0.0005,-0.0078,1.0039
519,10.984801,0.0017,-0.0103,1.0075
520,11.008148,-0.0007,-0.0064,0.998
521,11.024842,0.0032,-0.0098,1.0063
522,11.044939,0.002,-0.0088,1.0171
523,11.068742,-0.0005,-0.0073,1.0046
524,11.08498,-0.0015,-0.0107,1.0027
525,11.108271,-0.0007,-0.0093,1.0024
526,11.126006,-0.001,-0.0093,1.0029
527,11.144293,0.0034,-0.0076,1.0056
528,11.164671,-0.0007,-0.0081,1.0054
529,11.184816,0.001,-0.01,1.0036
530,11.204913,-0.0005,-0.0076,1.0063
531,11.224921,-0.0002,-0.0088,1.008
532,11.264717,0.0022,-0.0107,1.0024
533,11.288084,-0.0029,-0.0098,1.0019
534,11.305481,-0.001,-0.0083,1.0083
535,11.325239,0.0015,-0.009,1.0071
536,11.34473,0.0024,-0.0095,1.0075
537,11.367488,0.001,-0.0095,1.0075
538,11.384498,0.0022,-0.0088,1.0058
539,11.403832,0.0,-0.009,1.0014
540,11.428866,0.001,-0.011,1.0083
541,11.446549,-0.0002,-0.0083,1.0093
542,11.464814,0.0012,-0.0076,1.0061
543,11.484703,-0.0007,-0.009,1.0039
544,11.504896,0.002,-0.0061,1.0054
545,11.524505,0.0,-0.009,1.0046
546,11.544336,0.0002,-0.0086,1.0073
547,11.564271,0.0,-0.0076,1.0049
548,11.58428,0.0005,-0.0073,1.0061
549,11.604382,0.001,-0.01,1.0058
550,11.62494,0.0005,-0.0086,1.0056
551,11.645882,-0.0007,-0.0076,1.0049
552,11.664912,-0.001,-0.0093,1.0054
553,11.684508,0.002,-0.0083,1.0063
554,11.72518,-0.0007,-0.0076,1.0054
555,11.744624,0.001,-0.0086,1.0061
556,11.764668,0.002,-0.0073,1.0073
557,11.789062,0.0,-0.009,1.0063
558,11.805369,-0.0002,-0.0068,1.0071
559,11.829703,-0.002,-0.0068,1.0056
560,11.8665,0.0012,-0.0064,1.0054
561,11.884838,0.0024,-0.0081,1.0068
562,11.904641,0.0,-0.0103,1.0061
563,11.924831,0.0002,-0.0078,1.0066
564,11.964743,0.0007,-0.0076,1.0061
565,11.985269,0.0012,-0.0086,1.0056
566,12.005161,-0.0007,-0.0076,1.0073
567,12.031726,0.001,-0.0081,1.0066
568,12.044463,0.0005,-0.0076,1.0068
569,12.064674,0.0,-0.0103,1.0056
570,12.089096,0.001,-0.0098,1.0046
571,12.149693,0.0002,-0.0093,1.0083
572,12.164555,-0.0007,-0.0083,1.0046
573,12.214407,-0.0022,-0.0088,1.0039
574,12.224992,0.0,-0.009,1.0051
575,12.244897,0.0015,-0.0073,1.0049
576,12.268576,0.0017,-0.0093,1.0061
577,12.284781,-0.0029,-0.011,1.0049
578,12.304947,0.0015,-0.0064,1.0056
579,12.325484,0.0024,-0.0103,1.0102
580,12.344947,0.0002,-0.0068,1.0095
581,12.364578,0.0027,-0.0064,1.009
582,12.385827,0.0005,-0.0103,1.0056
583,12.405152,0.0007,-0.0095,1.0188
584,12.425082,0.0015,-0.0107,1.0171
585,12.44506,0.002,-0.0066,0.9992
586,12.464985,0.0012,-0.0098,1.0137
587,12.486165,0.0017,-0.0078,1.0095
588,12.524858,0.0015,-0.0078,1.0007
589,12.544442,0.0024,-0.0093,0.9988
590,12.565373,-0.0005,-0.0083,1.0041
591,12.585148,0.0002,-0.0076,1.0005
592,12.604836,0.0012,-0.0088,1.0036
593,12.626542,0.001,-0.0081,1.011
594,12.646295,-0.001,-0.0083,1.0088
595,12.664704,0.0,-0.0083,0.9958
596,12.705734,0.002,-0.0095,1.0024
597,12.724871,0.0005,-0.0073,1.0049
598,12.744499,-0.0007,-0.0098,1.0054
599,12.764507,0.0022,-0.0078,1.0075
600,12.78565,-0.001,-0.0107,1.0017
601,12.806683,0.0029,-0.0071,1.0051
602,12.82447,0.0007,-0.0086,1.0078
603,12.844089,0.0005,-0.009,1.0063
604,12.864115,-0.0005,-0.0073,1.0075
605,12.927791,-0.0002,-0.0083,1.0034
606,12.94362,0.0012,-0.0086,1.0034
607,12.963877,0.0012,-0.0081,1.0093
