,Time,X,Y,Z
22831,108.436,-0.16271774,0.14118157,9.729565
22832,108.441,-0.1459674,0.14118157,9.758279
22833,108.445,-0.13160995,0.13878867,9.739136
22834,108.45,-0.17228939,0.10289505,9.7176
22835,108.455,-0.12203831,0.110073775,9.777423
22836,108.46,-0.15314612,0.09571633,9.69367
22837,108.464,-0.14118157,0.09810923,9.748708
22838,108.469,-0.12921704,0.14357449,9.763065
22839,108.474,-0.12921704,0.13160995,9.746315
22840,108.479,-0.15075321,0.1196454,9.727171
22841,108.483,-0.15553902,0.08614469,9.736743
22842,108.488,-0.15314612,0.1459674,9.710421
22843,108.493,-0.13639577,0.16032484,9.724778
22844,108.498,-0.13639577,0.10050214,9.789387
22845,108.502,-0.1483603,0.09810923,9.746315
22846,108.507,-0.13160995,0.14357449,9.7415285
22847,108.512,-0.16032484,0.13160995,9.722385
22848,108.517,-0.110073775,0.13400285,9.722385
22849,108.521,-0.13878867,0.13400285,9.763065
22850,108.526,-0.15314612,0.12203831,9.715207
22851,108.531,-0.1483603,0.13878867,9.765458
22852,108.536,-0.107680865,0.09810923,9.7415285
22853,108.54,-0.1196454,0.15553902,9.722385
22854,108.545,-0.14118157,0.13160995,9.753493
22855,108.55,-0.17228939,0.13160995,9.753493
22856,108.555,-0.1459674,0.107680865,9.746315
22857,108.559,-0.1483603,0.09810923,9.736743
22858,108.564,-0.12203831,0.13639577,9.758279
22859,108.569,-0.17468229,0.11485959,9.724778
22860,108.574,-0.1459674,0.11485959,9.751101
22861,108.578,-0.1483603,0.13400285,9.751101
22862,108.583,-0.14357449,0.13639577,9.722385
22863,108.588,-0.15075321,0.14357449,9.770244
22864,108.593,-0.12443122,0.12921704,9.70085
22865,108.597,-0.14357449,0.09810923,9.748708
22866,108.602,-0.16032484,0.12682413,9.746315
22867,108.607,-0.15314612,0.07896597,9.708028
22868,108.612,-0.18903974,0.12443122,9.743921
22869,108.616,-0.16032484,0.13878867,9.758279
22870,108.621,-0.13639577,0.13400285,9.715207
22871,108.626,-0.15553902,0.09810923,9.772636
22872,108.631,-0.107680865,0.1459674,9.7415285
22873,108.635,-0.107680865,0.07657306,9.729565
22874,108.64,-0.1459674,0.067001425,9.751101
22875,108.645,-0.12443122,0.14118157,9.73435
22876,108.65,-0.15793194,0.12203831,9.719993
22877,108.654,-0.12443122,0.16750357,9.729565
22878,108.659,-0.11485959,0.105287954,9.753493
22879,108.664,-0.11246668,0.09332342,9.753493
22880,108.669,-0.1483603,0.13639577,9.739136
22881,108.673,-0.12921704,0.12203831,9.69367
22882,108.678,-0.17228939,0.110073775,9.727171
22883,108.683,-0.16032484,0.09332342,9.751101
22884,108.688,-0.14118157,0.1196454,9.739136
22885,108.692,-0.14118157,0.11485959,9.753493
22886,108.697,-0.10289505,0.12921704,9.743921
22887,108.702,-0.13160995,0.12203831,9.758279
22888,108.707,-0.15075321,0.13878867,9.770244
22889,108.711,-0.14357449,0.12203831,9.753493
22890,108.716,-0.16989647,0.12203831,9.729565
22891,108.721,-0.13878867,0.11246668,9.727171
22892,108.726,-0.15075321,0.13639577,9.748708
22893,108.73,-0.12682413,0.110073775,9.7415285
22894,108.735,-0.09810923,0.16032484,9.770244
22895,108.74,-0.13160995,0.15793194,9.739136
22896,108.745,-0.14357449,0.107680865,9.7415285
22897,108.749,-0.12682413,0.088537596,9.763065
22898,108.754,-0.16271774,0.1196454,9.763065
22899,108.759,-0.15314612,0.13160995,9.722385
22900,108.764,-0.12443122,0.13639577,9.731957
22901,108.768,-0.1459674,0.12203831,9.751101
22902,108.773,-0.16750357,0.12203831,9.746315
22903,108.778,-0.15793194,0.110073775,9.73435
22904,108.783,-0.16271774,0.1483603,9.731957
22905,108.787,-0.13400285,0.14118157,9.753493
22906,108.792,-0.1172525,0.1459674,9.736743
22907,108.797,-0.14357449,0.1459674,9.736743
22908,108.802,-0.12682413,0.15314612,9.743921
22909,108.806,-0.09093051,0.12682413,9.767851
22910,108.811,-0.13639577,0.09332342,9.760673
22911,108.816,-0.15314612,0.1483603,9.731957
22912,108.821,-0.17228939,0.08375178,9.765458
22913,108.825,-0.11246668,0.13639577,9.758279
22914,108.83,-0.110073775,0.13160995,9.789387
22915,108.835,-0.14118157,0.1483603,9.731957
22916,108.84,-0.13400285,0.1459674,9.7415285
22917,108.844,-0.15553902,0.17228939,9.777423
22918,108.849,-0.13639577,0.09810923,9.719993
22919,108.854,-0.13639577,0.14118157,9.7176
22920,108.859,-0.16032484,0.107680865,9.736743
22921,108.863,-0.10289505,0.11246668,9.736743
22922,108.868,-0.110073775,0.16271774,9.7415285
22923,108.873,-0.16989647,0.13400285,9.763065
22924,108.878,-0.16511066,0.107680865,9.767851
22925,108.882,-0.13639577,0.14118157,9.765458
22926,108.887,-0.11485959,0.1459674,9.748708
22927,108.892,-0.13878867,0.12443122,9.736743
22928,108.897,-0.13400285,0.14118157,9.731957
22929,108.901,-0.12443122,0.15553902,9.736743
22930,108.906,-0.12682413,0.12203831,9.739136
22931,108.911,-0.16511066,0.08614469,9.775029
22932,108.916,-0.15553902,0.1459674,9.710421
22933,108.92,-0.14118157,0.14357449,9.708028
22934,108.925,-0.15793194,0.08614469,9.739136
22935,108.93,-0.12921704,0.13400285,9.722385
22936,108.935,-0.16750357,0.18186101,9.743921
22937,108.939,-0.13160995,0.10050214,9.731957
22938,108.944,-0.16989647,0.14357449,9.765458
22939,108.949,-0.19382556,0.15793194,9.758279
22940,108.954,-0.12203831,0.110073775,9.7415285
22941,108.958,-0.110073775,0.13160995,9.703242
22942,108.963,-0.09093051,0.11246668,9.739136
22943,108.968,-0.09571633,0.1196454,9.760673
22944,108.973,-0.15314612,0.11485959,9.715207
22945,108.977,-0.14357449,0.12443122,9.739136
22946,108.982,-0.13160995,0.15314612,9.719993
22947,108.987,-0.18664683,0.15553902,9.727171
22948,108.992,-0.12682413,0.14357449,9.767851
22949,108.996,-0.13160995,0.13160995,9.789387
22950,109.001,-0.12203831,0.1459674,9.775029
22951,109.006,-0.13160995,0.13160995,9.724778
22952,109.011,-0.1172525,0.110073775,9.765458
22953,109.015,-0.12443122,0.14118157,9.719993
22954,109.02,-0.14357449,0.11246668,9.751101
22955,109.025,-0.12203831,0.12203831,9.815709
22956,109.03,-0.16271774,0.105287954,9.705635
22957,109.034,-0.15314612,0.13878867,9.758279
22958,109.039,-0.13639577,0.14357449,9.765458
22959,109.044,-0.1459674,0.09571633,9.751101
22960,109.049,-0.18664683,0.1172525,9.731957
22961,109.053,-0.16271774,0.088537596,9.719993
22962,109.058,-0.16511066,0.11485959,9.753493
22963,109.063,-0.11485959,0.1196454,9.722385
22964,109.068,-0.13400285,0.16032484,9.782208
22965,109.072,-0.14118157,0.13878867,9.722385
22966,109.077,-0.15793194,0.11246668,9.727171
22967,109.082,-0.16271774,0.12443122,9.746315
22968,109.087,-0.14118157,0.13400285,9.806137
22969,109.091,-0.105287954,0.1196454,9.751101
22970,109.096,-0.15075321,0.13160995,9.748708
22971,109.101,-0.16032484,0.12921704,9.727171
22972,109.106,-0.16032484,0.09571633,9.727171
22973,109.11,-0.1196454,0.13878867,9.748708
22974,109.115,-0.15075321,0.15553902,9.731957
22975,109.12,-0.15075321,0.1172525,9.746315
22976,109.125,-0.088537596,0.13400285,9.782208
22977,109.129,-0.11246668,0.09571633,9.746315
22978,109.134,-0.1459674,0.13639577,9.798959
22979,109.139,-0.11246668,0.1172525,9.73435
22980,109.144,-0.18425392,0.11246668,9.748708
22981,109.148,-0.1483603,0.13878867,9.755886
22982,109.153,-0.16271774,0.12682413,9.758279
22983,109.158,-0.110073775,0.13160995,9.746315
22984,109.163,-0.1196454,0.13160995,9.743921
22985,109.167,-0.13400285,0.1172525,9.753493
22986,109.172,-0.13160995,0.12921704,9.767851
22987,109.177,-0.12921704,0.110073775,9.760673
22988,109.182,-0.13160995,0.1172525,9.763065
22989,109.186,-0.16511066,0.12921704,9.731957
22990,109.191,-0.13400285,0.12443122,9.703242
22991,109.196,-0.13639577,0.15075321,9.731957
22992,109.201,-0.105287954,0.13878867,9.765458
22993,109.205,-0.12682413,0.1483603,9.770244
22994,109.21,-0.16032484,0.12921704,9.7415285
22995,109.215,-0.16032484,0.1172525,9.789387
22996,109.22,-0.13400285,0.11246668,9.736743
22997,109.224,-0.15314612,0.09810923,9.731957
22998,109.229,-0.16511066,0.107680865,9.729565
22999,109.234,-0.12921704,0.11246668,9.7415285
23000,109.239,-0.1459674,0.16032484,9.708028
23001,109.243,-0.13639577,0.14357449,9.751101
23002,109.248,-0.16989647,0.18903974,9.731957
23003,109.253,-0.10050214,0.12203831,9.775029
23004,109.258,-0.110073775,0.11485959,9.755886
23005,109.262,-0.16750357,0.10050214,9.724778
23006,109.267,-0.12921704,0.13878867,9.767851
23007,109.272,-0.17707519,0.14118157,9.743921
23008,109.277,-0.12203831,0.13400285,9.727171
23009,109.281,-0.16032484,0.15314612,9.731957
23010,109.286,-0.1172525,0.12443122,9.731957
23011,109.291,-0.11246668,0.13639577,9.782208
23012,109.296,-0.12443122,0.11246668,9.736743
23013,109.3,-0.13160995,0.13160995,9.724778
23014,109.305,-0.13160995,0.110073775,9.724778
23015,109.31,-0.12682413,0.12682413,9.7176
23016,109.315,-0.07896597,0.1459674,9.729565
23017,109.319,-0.15075321,0.09571633,9.772636
23018,109.324,-0.16271774,0.14118157,9.770244
23019,109.329,-0.13878867,0.15793194,9.739136
23020,109.334,-0.1196454,0.16032484,9.715207
23021,109.338,-0.105287954,0.12921704,9.705635
23022,109.343,-0.12203831,0.13639577,9.758279
23023,109.348,-0.18186101,0.13160995,9.703242
23024,109.353,-0.16271774,0.088537596,9.763065
23025,109.357,-0.14357449,0.12443122,9.736743
23026,109.362,-0.13160995,0.12443122,9.739136
23027,109.367,-0.13400285,0.12921704,9.731957
23028,109.372,-0.12921704,0.12203831,9.763065
23029,109.376,-0.12921704,0.13878867,9.770244
23030,109.381,-0.13400285,0.09810923,9.751101
23031,109.386,-0.12443122,0.15075321,9.722385
23032,109.391,-0.1459674,0.09810923,9.760673
23033,109.395,-0.11246668,0.13160995,9.755886
23034,109.4,-0.1459674,0.15314612,9.712814
23035,109.405,-0.16032484,0.12443122,9.763065
23036,109.41,-0.11246668,0.11246668,9.751101
23037,109.414,-0.13878867,0.14118157,9.796566
23038,109.419,-0.16271774,0.10050214,9.731957
23039,109.424,-0.15075321,0.107680865,9.765458
23040,109.429,-0.12921704,0.14357449,9.755886
23041,109.433,-0.13160995,0.13400285,9.765458
23042,109.438,-0.11485959,0.12682413,9.7415285
23043,109.443,-0.15314612,0.1483603,9.760673
23044,109.448,-0.12921704,0.1459674,9.719993
23045,109.452,-0.1459674,0.09571633,9.755886
23046,109.457,-0.14118157,0.107680865,9.746315
23047,109.462,-0.1459674,0.13639577,9.770244
23048,109.467,-0.14118157,0.12921704,9.731957
23049,109.471,-0.1459674,0.1459674,9.758279
23050,109.476,-0.14118157,0.1172525,9.777423
23051,109.481,-0.13639577,0.12682413,9.73435
23052,109.486,-0.12443122,0.110073775,9.765458
23053,109.49,-0.15314612,0.1172525,9.736743
23054,109.495,-0.1483603,0.11485959,9.739136
23055,109.5,-0.12921704,0.1196454,9.751101
23056,109.505,-0.14118157,0.11246668,9.719993
23057,109.509,-0.17228939,0.09332342,9.743921
23058,109.514,-0.17946811,0.12443122,9.739136
23059,109.519,-0.15314612,0.12443122,9.73435
23060,109.524,-0.11485959,0.17468229,9.739136
23061,109.528,-0.12682413,0.13639577,9.739136
23062,109.533,-0.15314612,0.09810923,9.751101
23063,109.538,-0.13878867,0.13160995,9.770244
23064,109.543,-0.13878867,0.14118157,9.765458
23065,109.547,-0.14357449,0.14357449,9.7415285
23066,109.552,-0.110073775,0.13160995,9.731957
23067,109.557,-0.1459674,0.14118157,9.751101
23068,109.562,-0.16511066,0.1196454,9.722385
23069,109.566,-0.14118157,0.16032484,9.767851
23070,109.571,-0.13878867,0.13400285,9.760673
23071,109.576,-0.110073775,0.1459674,9.767851
23072,109.581,-0.13160995,0.12203831,9.755886
23073,109.585,-0.10289505,0.13160995,9.739136
23074,109.59,-0.09332342,0.09093051,9.772636
23075,109.595,-0.15075321,0.17946811,9.765458
23076,109.6,-0.107680865,0.1172525,9.765458
23077,109.604,-0.1196454,0.12443122,9.736743
23078,109.609,-0.15553902,0.14118157,9.710421
23079,109.614,-0.10050214,0.107680865,9.731957
23080,109.619,-0.1459674,0.12921704,9.731957
23081,109.623,-0.1196454,0.107680865,9.708028
23082,109.628,-0.16750357,0.110073775,9.760673
23083,109.633,-0.12203831,0.14357449,9.755886
23084,109.638,-0.12443122,0.105287954,9.73435
23085,109.642,-0.13400285,0.15075321,9.763065
23086,109.647,-0.13160995,0.12203831,9.7415285
23087,109.652,-0.10289505,0.14118157,9.763065
23088,109.657,-0.16271774,0.110073775,9.755886
23089,109.661,-0.16511066,0.13160995,9.736743
23090,109.666,-0.09571633,0.14118157,9.758279
23091,109.671,-0.12682413,0.13878867,9.746315
23092,109.676,-0.13400285,0.12203831,9.765458
23093,109.68,-0.17228939,0.13160995,9.724778
23094,109.685,-0.15793194,0.12443122,9.722385
23095,109.69,-0.13639577,0.11246668,9.765458
23096,109.695,-0.13400285,0.13400285,9.760673
23097,109.699,-0.11246668,0.12682413,9.775029
23098,109.704,-0.13160995,0.15314612,9.755886
23099,109.709,-0.12443122,0.10289505,9.782208
23100,109.714,-0.12443122,0.13878867,9.760673
23101,109.718,-0.09093051,0.15553902,9.724778
23102,109.723,-0.14118157,0.1483603,9.767851
23103,109.728,-0.17946811,0.1483603,9.715207
23104,109.733,-0.12203831,0.13160995,9.753493
23105,109.737,-0.12203831,0.14118157,9.708028
23106,109.742,-0.17707519,0.09093051,9.755886
23107,109.747,-0.15314612,0.11246668,9.7176
23108,109.752,-0.17228939,0.14118157,9.760673
23109,109.756,-0.11485959,0.107680865,9.70085
23110,109.761,-0.13878867,0.12443122,9.7415285
23111,109.766,-0.16271774,0.110073775,9.743921
23112,109.771,-0.12203831,0.12443122,9.767851
23113,109.775,-0.15793194,0.110073775,9.760673
23114,109.78,-0.18664683,0.13400285,9.727171
23115,109.785,-0.15075321,0.12203831,9.712814
23116,109.79,-0.19861138,0.088537596,9.763065
23117,109.794,-0.16989647,0.10289505,9.772636
23118,109.799,-0.1172525,0.09810923,9.73435
23119,109.804,-0.13878867,0.14357449,9.736743
23120,109.809,-0.17468229,0.11246668,9.753493
23121,109.813,-0.16271774,0.10050214,9.722385
23122,109.818,-0.1196454,0.1196454,9.772636
23123,109.823,-0.1459674,0.110073775,9.760673
23124,109.828,-0.1483603,0.1196454,9.7176
23125,109.832,-0.16032484,0.08135887,9.7415285
23126,109.837,-0.14357449,0.13160995,9.736743
23127,109.842,-0.13160995,0.12443122,9.746315
23128,109.847,-0.1483603,0.16989647,9.736743
23129,109.851,-0.13878867,0.10289505,9.739136
23130,109.856,-0.16032484,0.1172525,9.748708
23131,109.861,-0.16032484,0.1172525,9.753493
23132,109.866,-0.09332342,0.13400285,9.722385
23133,109.87,-0.16750357,0.1172525,9.7415285
23134,109.875,-0.12443122,0.12443122,9.753493
23135,109.88,-0.17228939,0.12203831,9.705635
23136,109.885,-0.16989647,0.12921704,9.770244
23137,109.889,-0.16511066,0.110073775,9.739136
23138,109.894,-0.13878867,0.13639577,9.751101
23139,109.899,-0.14357449,0.16511066,9.753493
23140,109.904,-0.110073775,0.15075321,9.727171
23141,109.908,-0.1483603,0.10289505,9.736743
23142,109.913,-0.11485959,0.12682413,9.736743
23143,109.918,-0.1172525,0.16032484,9.767851
23144,109.923,-0.14357449,0.09571633,9.775029
23145,109.927,-0.15793194,0.12443122,9.760673
23146,109.932,-0.11485959,0.12203831,9.753493
23147,109.937,-0.16989647,0.14357449,9.748708
23148,109.942,-0.15075321,0.15314612,9.767851
23149,109.946,-0.1172525,0.11246668,9.751101
23150,109.951,-0.10050214,0.1172525,9.712814
23151,109.956,-0.1172525,0.13160995,9.743921
23152,109.961,-0.13400285,0.11246668,9.748708
23153,109.965,-0.1172525,0.110073775,9.731957
23154,109.97,-0.13878867,0.13639577,9.755886
23155,109.975,-0.16271774,0.12443122,9.73435
23156,109.98,-0.15793194,0.1459674,9.722385
23157,109.984,-0.09571633,0.15553902,9.696064
23158,109.989,-0.13400285,0.14357449,9.739136
23159,109.994,-0.088537596,0.1483603,9.731957
23160,109.999,-0.13878867,0.13160995,9.782208
23161,110.003,-0.1483603,0.15553902,9.739136
23162,110.008,-0.17946811,0.15553902,9.751101
23163,110.013,-0.11485959,0.14357449,9.758279
23164,110.018,-0.12682413,0.110073775,9.736743
23165,110.022,-0.15793194,0.1172525,9.710421
23166,110.027,-0.110073775,0.12921704,9.758279
23167,110.032,-0.10050214,0.16271774,9.722385
23168,110.037,-0.13639577,0.13160995,9.772636
23169,110.041,-0.16032484,0.11246668,9.758279
23170,110.046,-0.15793194,0.14357449,9.719993
23171,110.051,-0.11485959,0.12203831,9.705635
23172,110.056,-0.15793194,0.13160995,9.7415285
23173,110.06,-0.14357449,0.12921704,9.7415285
23174,110.065,-0.17468229,0.09093051,9.770244
23175,110.07,-0.12203831,0.1172525,9.731957
23176,110.075,-0.1172525,0.13160995,9.760673
23177,110.079,-0.107680865,0.09093051,9.775029
23178,110.084,-0.10289505,0.14118157,9.7415285
23179,110.089,-0.12921704,0.14118157,9.743921
23180,110.094,-0.11485959,0.16032484,9.751101
23181,110.098,-0.15553902,0.1172525,9.729565
23182,110.103,-0.14118157,0.13400285,9.753493
23183,110.108,-0.17228939,0.13639577,9.770244
23184,110.113,-0.1172525,0.15075321,9.758279
23185,110.117,-0.1483603,0.105287954,9.748708
23186,110.122,-0.11246668,0.16032484,9.710421
23187,110.127,-0.16989647,0.107680865,9.6912775
23188,110.132,-0.10050214,0.16271774,9.724778
23189,110.136,-0.17707519,0.13160995,9.772636
23190,110.141,-0.15793194,0.14118157,9.777423
23191,110.146,-0.13400285,0.12203831,9.712814
23192,110.151,-0.14118157,0.105287954,9.784601
23193,110.155,-0.10289505,0.11246668,9.743921
23194,110.16,-0.16032484,0.12682413,9.743921
23195,110.165,-0.12921704,0.12443122,9.755886
23196,110.17,-0.12921704,0.1196454,9.743921
23197,110.174,-0.16032484,0.16511066,9.777423
23198,110.179,-0.15793194,0.16032484,9.736743
23199,110.184,-0.14357449,0.14357449,9.7917795
23200,110.189,-0.1459674,0.10050214,9.763065
23201,110.193,-0.11246668,0.10289505,9.772636
23202,110.198,-0.1459674,0.105287954,9.743921
23203,110.203,-0.15075321,0.11485959,9.736743
23204,110.208,-0.15075321,0.15075321,9.751101
23205,110.212,-0.13160995,0.10289505,9.73435
23206,110.217,-0.13160995,0.12443122,9.777423
23207,110.222,-0.15793194,0.16032484,9.748708
23208,110.227,-0.10050214,0.1196454,9.705635
23209,110.231,-0.13639577,0.1459674,9.765458
23210,110.236,-0.12682413,0.11485959,9.7415285
23211,110.241,-0.1172525,0.13878867,9.770244
23212,110.246,-0.16271774,0.10289505,9.731957
23213,110.25,-0.105287954,0.16750357,9.710421
23214,110.255,-0.13400285,0.11246668,9.679314
23215,110.26,-0.12443122,0.14118157,9.753493
23216,110.265,-0.1459674,0.11485959,9.770244
23217,110.269,-0.13400285,0.15075321,9.712814
23218,110.274,-0.13639577,0.13400285,9.724778
23219,110.279,-0.14357449,0.09093051,9.736743
23220,110.284,-0.13639577,0.10050214,9.736743
23221,110.288,-0.16032484,0.15314612,9.731957
23222,110.293,-0.12682413,0.105287954,9.727171
23223,110.298,-0.11485959,0.15075321,9.739136
23224,110.303,-0.16989647,0.13400285,9.736743
23225,110.307,-0.1459674,0.12682413,9.731957
23226,110.312,-0.12682413,0.15793194,9.70085
23227,110.317,-0.10050214,0.07896597,9.755886
23228,110.322,-0.11485959,0.09332342,9.755886
23229,110.326,-0.09810923,0.11485959,9.755886
23230,110.331,-0.1483603,0.110073775,9.775029
23231,110.336,-0.13639577,0.13639577,9.775029
23232,110.341,-0.13400285,0.1196454,9.779816
23233,110.345,-0.09571633,0.16032484,9.748708
23234,110.35,-0.12921704,0.12921704,9.703242
23235,110.355,-0.13639577,0.16750357,9.770244
23236,110.36,-0.16271774,0.16271774,9.765458
23237,110.364,-0.12682413,0.105287954,9.736743
23238,110.369,-0.17228939,0.1172525,9.760673
23239,110.374,-0.15793194,0.105287954,9.775029
23240,110.379,-0.1196454,0.15314612,9.753493
23241,110.383,-0.12921704,0.12203831,9.765458
23242,110.388,-0.15553902,0.12443122,9.772636
23243,110.393,-0.14118157,0.13639577,9.729565
23244,110.398,-0.15553902,0.12921704,9.727171
23245,110.402,-0.15075321,0.12203831,9.772636
23246,110.407,-0.13400285,0.10050214,9.743921
23247,110.412,-0.15314612,0.1483603,9.739136
23248,110.417,-0.1483603,0.13160995,9.772636
23249,110.421,-0.14118157,0.12682413,9.775029
23250,110.426,-0.1172525,0.13160995,9.743921
23251,110.431,-0.10289505,0.12203831,9.748708
23252,110.436,-0.11485959,0.105287954,9.736743
23253,110.44,-0.12443122,0.12443122,9.746315
23254,110.445,-0.16271774,0.1172525,9.7917795
23255,110.45,-0.14357449,0.12921704,9.765458
23256,110.455,-0.13400285,0.10289505,9.767851
23257,110.459,-0.15314612,0.10289505,9.770244
23258,110.464,-0.15314612,0.13878867,9.705635
23259,110.469,-0.12443122,0.12682413,9.779816
23260,110.474,-0.16271774,0.12682413,9.736743
23261,110.478,-0.12203831,0.13639577,9.758279
23262,110.483,-0.13400285,0.12203831,9.751101
23263,110.488,-0.14118157,0.13400285,9.7415285
23264,110.493,-0.19861138,0.08135887,9.758279
23265,110.497,-0.1196454,0.11485959,9.775029
23266,110.502,-0.17946811,0.11246668,9.746315
23267,110.507,-0.16989647,0.12203831,9.73435
23268,110.512,-0.088537596,0.11485959,9.739136
23269,110.516,-0.14118157,0.16271774,9.763065
23270,110.521,-0.1483603,0.1483603,9.722385
23271,110.526,-0.14357449,0.11246668,9.770244
23272,110.531,-0.13639577,0.1172525,9.743921
23273,110.535,-0.1483603,0.11246668,9.784601
23274,110.54,-0.107680865,0.12682413,9.73435
23275,110.545,-0.11246668,0.13639577,9.73435
23276,110.55,-0.16511066,0.09332342,9.731957
23277,110.554,-0.1196454,0.12682413,9.739136
23278,110.559,-0.1459674,0.11485959,9.719993
23279,110.564,-0.13878867,0.08614469,9.765458
23280,110.569,-0.14118157,0.12203831,9.755886
23281,110.573,-0.1483603,0.13160995,9.7415285
23282,110.578,-0.15553902,0.13878867,9.765458
23283,110.583,-0.16989647,0.10289505,9.753493
23284,110.588,-0.1459674,0.10050214,9.763065
23285,110.592,-0.15314612,0.12921704,9.772636
23286,110.597,-0.13160995,0.12921704,9.708028
23287,110.602,-0.16032484,0.12203831,9.767851
23288,110.607,-0.18664683,0.107680865,9.758279
23289,110.611,-0.15793194,0.13400285,9.767851
23290,110.616,-0.20339718,0.13160995,9.7415285
23291,110.621,-0.12682413,0.07657306,9.7415285
23292,110.626,-0.16989647,0.13160995,9.753493
23293,110.63,-0.17228939,0.15075321,9.763065
23294,110.635,-0.15553902,0.11246668,9.748708
23295,110.64,-0.12682413,0.13400285,9.703242
23296,110.645,-0.1459674,0.13878867,9.7176
23297,110.649,-0.16750357,0.17707519,9.710421
23298,110.654,-0.16032484,0.15314612,9.739136
23299,110.659,-0.1196454,0.12921704,9.746315
23300,110.664,-0.15075321,0.12682413,9.751101
23301,110.668,-0.12443122,0.12203831,9.7415285
23302,110.673,-0.14118157,0.1459674,9.69367
23303,110.678,-0.15793194,0.11246668,9.703242
23304,110.683,-0.12443122,0.13878867,9.712814
23305,110.687,-0.13878867,0.13639577,9.7176
23306,110.692,-0.13160995,0.13878867,9.7415285
23307,110.697,-0.13639577,0.13160995,9.772636
23308,110.702,-0.1459674,0.088537596,9.698457
23309,110.706,-0.15075321,0.12203831,9.729565
23310,110.711,-0.12443122,0.105287954,9.722385
23311,110.716,-0.15793194,0.07657306,9.775029
23312,110.721,-0.16271774,0.13400285,9.722385
23313,110.725,-0.15793194,0.12682413,9.748708
23314,110.73,-0.110073775,0.13400285,9.775029
23315,110.735,-0.15793194,0.10289505,9.775029
23316,110.74,-0.14357449,0.12921704,9.739136
23317,110.744,-0.20100428,0.11246668,9.760673
23318,110.749,-0.13639577,0.09810923,9.760673
23319,110.754,-0.12682413,0.14118157,9.748708
23320,110.759,-0.13639577,0.105287954,9.731957
23321,110.763,-0.1459674,0.13160995,9.755886
23322,110.768,-0.15314612,0.15553902,9.786994
23323,110.773,-0.13400285,0.13400285,9.736743
23324,110.778,-0.13160995,0.088537596,9.789387
23325,110.782,-0.09332342,0.107680865,9.703242
23326,110.787,-0.16032484,0.11246668,9.739136
23327,110.792,-0.15793194,0.12443122,9.777423
23328,110.797,-0.14357449,0.12921704,9.758279
23329,110.801,-0.1172525,0.15314612,9.765458
23330,110.806,-0.15553902,0.08614469,9.731957
23331,110.811,-0.13400285,0.13878867,9.722385
23332,110.816,-0.14357449,0.12203831,9.727171
23333,110.82,-0.12203831,0.12682413,9.748708
23334,110.825,-0.15075321,0.13160995,9.770244
23335,110.83,-0.13639577,0.1459674,9.722385
23336,110.835,-0.12443122,0.09093051,9.710421
23337,110.839,-0.1196454,0.13639577,9.724778
23338,110.844,-0.18903974,0.13400285,9.712814
23339,110.849,-0.12443122,0.14357449,9.758279
23340,110.854,-0.13160995,0.09571633,9.7176
23341,110.858,-0.11246668,0.13160995,9.755886
23342,110.863,-0.1459674,0.11485959,9.710421
23343,110.868,-0.1172525,0.14357449,9.743921
23344,110.873,-0.1483603,0.17228939,9.772636
23345,110.877,-0.12921704,0.10050214,9.755886
23346,110.882,-0.12921704,0.12682413,9.765458
23347,110.887,-0.15314612,0.1459674,9.767851
23348,110.892,-0.16032484,0.12203831,9.727171
23349,110.896,-0.13639577,0.13400285,9.727171
23350,110.901,-0.16511066,0.105287954,9.763065
23351,110.906,-0.10050214,0.16989647,9.786994
23352,110.911,-0.16511066,0.12203831,9.719993
23353,110.915,-0.09571633,0.12443122,9.775029
23354,110.92,-0.16511066,0.09093051,9.758279
23355,110.925,-0.15314612,0.12443122,9.770244
23356,110.93,-0.12443122,0.107680865,9.729565
23357,110.934,-0.16989647,0.12443122,9.736743
23358,110.939,-0.1459674,0.14118157,9.758279
23359,110.944,-0.13878867,0.12443122,9.763065
23360,110.949,-0.1172525,0.13400285,9.73435
23361,110.953,-0.1459674,0.110073775,9.772636
23362,110.958,-0.13878867,0.08614469,9.760673
23363,110.963,-0.15793194,0.1459674,9.746315
23364,110.968,-0.12682413,0.13400285,9.779816
23365,110.972,-0.16511066,0.1459674,9.763065
23366,110.977,-0.12443122,0.12443122,9.770244
23367,110.982,-0.16989647,0.17946811,9.705635
23368,110.987,-0.15553902,0.14357449,9.731957
23369,110.991,-0.1172525,0.12443122,9.7415285
23370,110.996,-0.15553902,0.14357449,9.739136
23371,111.001,-0.19382556,0.11485959,9.736743
23372,111.006,-0.15314612,0.13639577,9.743921
23373,111.01,-0.1483603,0.12203831,9.763065
23374,111.015,-0.12921704,0.1459674,9.763065
23375,111.02,-0.14357449,0.16271774,9.755886
23376,111.025,-0.1196454,0.12203831,9.727171
23377,111.029,-0.1196454,0.10050214,9.760673
23378,111.034,-0.10289505,0.11246668,9.782208
23379,111.039,-0.14118157,0.16032484,9.755886
23380,111.044,-0.18425392,0.12203831,9.739136
23381,111.048,-0.12682413,0.12443122,9.729565
23382,111.053,-0.11485959,0.11485959,9.743921
23383,111.058,-0.15075321,0.09810923,9.755886
23384,111.063,-0.13160995,0.16032484,9.743921
23385,111.067,-0.11485959,0.14357449,9.763065
23386,111.072,-0.15793194,0.16032484,9.753493
23387,111.077,-0.12921704,0.15793194,9.712814
23388,111.082,-0.11246668,0.11485959,9.779816
