,Time,X,Y,Z
298,11.64,-605,-948,16
299,11.679,-562,-659,43
300,11.718,-523,-749,-20
301,11.757000000000001,-663,-530,-207
302,11.796000000000001,-690,-889,-55
303,11.836,-811,-495,4
304,11.875,-800,-425,23
305,11.914000000000001,-827,-371,-43
306,11.953000000000001,-796,-472,-101
307,11.992,-854,-538,-27
308,12.031,-749,-339,47
309,12.07,-694,-456,168
310,12.109,-698,-538,74
311,12.148000000000001,-749,-460,-109
312,12.187000000000001,-811,-390,-117
313,12.226,-881,-542,148
314,12.265,-679,82,113
315,12.304,-745,-203,-66
316,12.343,-897,-476,59
317,12.382000000000001,-862,-343,78
318,12.421000000000001,-796,-417,199
319,12.461,-995,-113,156
320,12.5,-878,-374,94
321,12.539000000000001,-780,-230,94
322,12.578000000000001,-885,-269,51
323,12.617,-835,-328,105
324,12.656,-913,-285,51
325,12.695,-866,-257,90
326,12.734,-866,-230,148
327,12.773000000000001,-897,-382,-90
328,12.812000000000001,-878,-230,172
329,12.851,-893,-378,35
330,12.89,-792,-347,109
331,12.929,-893,-246,12
332,12.968,-842,-410,-55
333,13.007000000000001,-850,-784,-101
334,13.046000000000001,-928,199,62
335,13.086,-796,-203,98
336,13.125,-874,-230,16
337,13.164000000000001,-885,-285,-332
338,13.203000000000001,-745,-347,-273
339,13.242,-948,-312,-378
340,13.281,-920,-8,-339
341,13.32,-944,-176,-242
342,13.359,-936,-27,20
343,13.398000000000001,-1026,-581,-277
344,13.437000000000001,-987,-807,-222
345,13.476,-862,27,-706
346,13.515,-897,-277,-472
347,13.554,-924,257,-421
348,13.593,-745,-55,-343
349,13.632000000000001,-1010,176,-328
350,13.671000000000001,-854,-98,-452
351,13.711,-893,-183,-300
352,13.75,-975,-156,-460
353,13.789000000000001,-1014,-936,105
354,13.828000000000001,-835,-230,-402
355,13.867,-835,-250,-468
356,13.906,-924,-12,-449
357,13.945,-796,-35,-538
358,13.984,-920,-121,-289
359,14.023000000000001,-913,-140,-328
360,14.062000000000001,-878,-47,-378
361,14.101,-827,-129,-433
362,14.14,-940,-43,-386
363,14.179,-963,0,-425
364,14.218000000000002,-866,-23,-300
365,14.257000000000001,-854,109,-238
366,14.296000000000001,-885,-140,-257
367,14.336,-948,-66,-320
368,14.375000000000002,-932,-86,-242
369,14.414000000000001,-897,-8,-234
370,14.453000000000001,-967,-39,-257
371,14.492,-920,-43,-215
372,14.531,-862,-90,-265
373,14.57,-928,-31,-277
374,14.609000000000002,-1010,12,-304
375,14.648000000000001,-920,-27,-308
376,14.687000000000001,-893,-55,-183
377,14.726,-1030,47,-491
378,14.765,-784,-55,-429
379,14.804,-1131,-59,-382
380,14.843000000000002,-897,-4,-312
381,14.894,-819,-59,-222
382,14.933000000000002,-1010,-129,-371
383,14.972000000000001,-1065,35,-105
384,15.011000000000001,-558,-90,-308
385,15.05,-1026,-55,-160
386,15.089,-944,-59,-211
387,15.128,-920,-55,-195
388,15.167000000000002,-881,-23,-242
389,15.206000000000001,-780,20,-117
390,15.245000000000001,-1412,-20,-659
391,15.284,-909,55,-261
392,15.323,-854,-94,-296
393,15.362,-889,4,-277
394,15.401000000000002,-967,20,-144
395,15.441,-1053,-191,-257
396,15.48,-963,-16,-187
397,15.519,-971,-133,-234
398,15.558000000000002,-971,-31,-285
399,15.597000000000001,-831,0,-355
400,15.636000000000001,-694,-308,-109
401,15.675,-967,-35,-230
402,15.714,-605,117,-164
403,15.753,-1427,113,27
404,15.792000000000002,-971,-70,-105
405,15.831000000000001,-1037,39,-144
406,15.870000000000001,-936,-51,-109
407,15.909,-909,-82,-86
408,15.948,-917,8,-70
409,15.987000000000002,-975,-51,-121
410,16.026,-683,-74,-148
411,16.066000000000003,-1498,-70,-191
412,16.105,-1002,-101,16
413,16.144000000000002,-1061,-20,-43
414,16.183,-1057,-8,-20
415,16.222,-823,-55,-62
416,16.261000000000003,-870,-144,-55
417,16.3,-878,-16,-4
418,16.339000000000002,-932,-51,-27
419,16.378,-870,-47,-47
420,16.417,-846,-16,-62
421,16.456,-956,-179,0
422,16.495,-928,-144,8
423,16.534000000000002,-963,-140,35
424,16.573,-881,-78,12
425,16.612000000000002,-3892,27,-679
426,16.651,-936,-121,23
427,16.691000000000003,-963,-78,0
428,16.73,-215,-316,-1658
429,16.769000000000002,59,-125,-1045
430,16.808,66,0,-936
431,16.847,51,-27,-987
432,16.886000000000003,66,-16,-870
433,16.925,90,-8,-948
434,16.964000000000002,133,-59,-940
435,17.003,86,-23,-940
436,17.042,39,39,-995
437,17.081,137,-117,-995
438,17.12,144,-109,-944
439,17.159000000000002,211,-199,-823
440,17.198,8,-43,-909
441,17.237000000000002,20,-39,-998
442,17.276,105,-90,-959
443,17.316000000000003,74,-98,-924
444,17.355,70,-66,-905
445,17.394000000000002,113,-82,-862
446,17.433,109,-105,-956
447,17.472,51,-51,-936
448,17.511000000000003,62,-101,-901
449,17.55,105,-98,-901
450,17.589000000000002,101,-51,-920
451,17.628,98,-66,-932
452,17.667,94,-62,-963
453,17.706,105,-47,-967
454,17.745,94,-20,-924
455,17.784000000000002,125,-47,-924
456,17.823,109,-47,-920
457,17.862000000000002,20,12,-979
458,17.901,140,-82,-1022
459,17.941000000000003,176,-187,-878
460,17.98,195,-156,-827
461,18.019000000000002,62,-62,-991
462,18.058,117,-31,-870
463,18.097,133,-35,-917
464,18.136000000000003,117,-62,-897
465,18.175,109,-51,-963
466,18.214000000000002,55,-62,-956
467,18.253,98,-94,-928
468,18.292,35,-31,-924
469,18.331,66,-59,-901
470,18.37,8,-23,-920
471,18.409000000000002,12,-51,-940
472,18.448,20,-39,-913
473,18.487000000000002,55,-47,-889
474,18.526,86,-20,-920
475,18.566000000000003,98,-27,-975
476,18.605,94,-70,-959
477,18.644000000000002,94,-43,-932
478,18.683,105,-39,-952
479,18.722,140,-55,-913
480,18.761000000000003,98,-43,-963
481,18.8,101,-55,-967
482,18.839000000000002,90,-55,-936
483,18.878,-31,12,-1065
484,18.917,254,-70,-917
485,18.956,133,-47,-815
486,18.995,172,-66,-967
487,19.034000000000002,113,-78,-971
488,19.073,12,-20,-893
489,19.112000000000002,43,-16,-920
490,19.151,8,-35,-940
491,19.191000000000003,39,-12,-917
492,19.23,20,-12,-881
493,19.269000000000002,62,-101,-1010
494,19.308,66,-66,-917
495,19.347,62,23,-815
496,19.386000000000003,121,-144,-928
497,19.425,140,-98,-889
498,19.464000000000002,98,-66,-920
499,19.503,59,-74,-897
500,19.542,35,-20,-901
501,19.581,-8,-47,-952
502,19.62,-16,-31,-913
503,19.659000000000002,47,-125,-979
504,19.698,39,-121,-917
505,19.737000000000002,0,-140,-1018
506,19.776,-160,-90,-1104
507,19.816000000000003,156,-261,-932
508,19.855,160,-62,-741
509,19.894000000000002,-23,-8,-815
510,19.933,4,-4,-1143
511,19.972,-179,-94,-1034
512,20.011000000000003,-113,-47,-979
513,20.05,-398,-191,-1014
514,20.089000000000002,246,43,-741
515,20.128,168,402,-850
516,20.167,452,113,-495
517,20.206,176,187,-854
518,20.245,113,129,-975
519,20.284000000000002,66,101,-1061
520,20.323,187,101,-854
521,20.362000000000002,140,66,-874
522,20.401,8,-43,-1037
523,20.441000000000003,90,-51,-1112
524,20.48,242,-133,-1006
525,20.519000000000002,164,-179,-839
526,20.558,12,-140,-936
527,20.597,94,-234,-1057
528,20.636000000000003,144,-168,-807
529,20.675,160,-125,-819
530,20.714000000000002,160,-137,-874
531,20.753,222,-98,-897
532,20.792,218,-62,-893
533,20.831000000000003,176,-66,-889
534,20.87,191,-66,-835
535,20.909000000000002,172,0,-897
536,20.948,250,-47,-1022
537,20.987000000000002,269,-51,-1135
538,21.026,261,-90,-1053
539,21.066000000000003,125,144,-1151
540,21.105,62,-86,-1190
541,21.144000000000002,-101,125,-948
542,21.183,-304,105,-788
543,21.222,-160,4,-987
544,21.261000000000003,12,0,-975
545,21.3,105,20,-725
546,21.339000000000002,156,16,-597
547,21.378,195,70,-632
548,21.417,246,90,-741
549,21.456000000000003,339,109,-846
550,21.495,332,117,-866
551,21.534000000000002,273,105,-1010
552,21.573,250,51,-1244
553,21.612000000000002,273,-12,-1158
554,21.651,164,-35,-1439
555,21.691000000000003,31,-12,-963
556,21.73,82,-23,-823
557,21.769000000000002,39,-59,-1139
558,21.808,113,-137,-998
559,21.847,140,-51,-757
560,21.886000000000003,125,-47,-702
561,21.925,101,-86,-589
562,21.964000000000002,140,-90,-690
563,22.003,179,-105,-862
564,22.042,191,-98,-956
565,22.081000000000003,183,-125,-1037
566,22.12,250,-117,-1143
567,22.159000000000002,218,-66,-1061
568,22.198,66,-55,-1357
569,22.237000000000002,-191,98,-733
570,22.276,-246,98,-959
571,22.316000000000003,51,8,-1158
572,22.355,156,4,-757
573,22.394000000000002,195,16,-503
574,22.433,226,62,-507
575,22.472,293,66,-659
576,22.511000000000003,367,94,-889
577,22.55,367,113,-952
578,22.589000000000002,374,140,-983
579,22.628,304,101,-1061
580,22.667,273,101,-1080
581,22.706000000000003,133,0,-1404
582,22.745,-23,-109,-1361
583,22.784000000000002,43,-43,-714
584,22.823,70,-12,-1151
585,22.862000000000002,4,-176,-1221
586,22.901,109,-55,-827
587,22.941000000000003,129,-62,-632
588,22.98,121,-144,-534
589,23.019000000000002,94,-129,-573
590,23.058,140,-156,-772
591,23.097,234,-148,-905
592,23.136000000000003,215,-160,-979
593,23.175,269,-179,-1061
594,23.214000000000002,363,-144,-1104
595,23.253,62,-43,-1505
596,23.292,-98,55,-940
597,23.331000000000003,-289,86,-761
598,23.37,35,-23,-1373
599,23.409000000000002,137,-16,-1166
600,23.448,160,-12,-753
601,23.487000000000002,195,-8,-519
602,23.526,265,35,-538
603,23.566000000000003,289,59,-667
604,23.605,320,82,-768
605,23.644000000000002,293,59,-819
606,23.683,195,35,-1026
607,23.722,211,-8,-1209
608,23.761000000000003,281,-70,-1369
609,23.8,109,-74,-1307
610,23.839000000000002,8,-140,-772
611,23.878,-43,-152,-1197
612,23.917,-148,-144,-1264
613,23.956000000000003,-16,-152,-764
614,23.995,-70,-183,-589
615,24.034000000000002,-140,-168,-616
616,24.073,-121,-179,-573
617,24.112000000000002,-117,-187,-597
618,24.151,-164,-133,-698
619,24.191000000000003,-156,-144,-866
620,24.23,-94,-176,-1115
621,24.269000000000002,-215,-70,-1193
622,24.308,-265,47,-1213
623,24.347,-332,133,-651
624,24.386000000000003,-433,218,-679
625,24.425,-456,125,-780
626,24.464000000000002,-523,152,-605
627,24.503,-363,117,-429
628,24.542,-320,226,-413
629,24.581000000000003,-195,195,-277
630,24.62,-530,250,-250
631,24.659000000000002,-573,133,-250
632,24.698,-1034,293,-343
633,24.737000000000002,-940,277,-312
634,24.776,-971,296,-191
635,24.816000000000003,-1018,355,-109
636,24.855,-1002,402,-8
637,24.894000000000002,-952,413,-31
638,24.933,-998,413,-35
639,24.972,-1002,449,43
640,25.011000000000003,-995,472,51
641,25.05,-901,468,86
642,25.089000000000002,-893,437,70
643,25.128,-889,402,74
644,25.167,-854,402,86
645,25.206000000000003,-792,390,74
646,25.245,-842,410,39
647,25.284000000000002,-764,371,43
648,25.323,-776,316,55
649,25.362000000000002,-850,273,0
650,25.401000000000003,-737,265,31
651,25.441000000000003,-706,183,160
652,25.48,-815,109,94
653,25.519000000000002,-792,23,8
654,25.558,-491,12,269
655,25.597,-796,94,-117
656,25.636000000000003,-905,199,47
657,25.675,-975,242,-90
658,25.714000000000002,-967,293,-101
659,25.753,-823,332,-86
660,25.792,-827,374,117
661,25.831000000000003,-745,413,-16
662,25.87,-569,429,31
663,25.909000000000002,-647,452,207
664,25.948,-846,433,351
665,25.987000000000002,-1045,402,367
666,26.026000000000003,-1049,332,293
667,26.066000000000003,-975,390,250
668,26.105,-913,402,289
669,26.144000000000002,-920,351,289
670,26.183000000000003,-893,265,293
671,26.222,-991,238,277
672,26.261000000000003,-998,230,296
673,26.3,-940,203,296
674,26.339000000000002,-932,176,234
675,26.378,-881,168,222
676,26.417,-893,117,152
677,26.456000000000003,-870,117,148
678,26.495,-764,109,183
679,26.534000000000002,-768,160,230
680,26.573,-800,129,203
681,26.612000000000002,-811,105,109
682,26.651000000000003,-768,144,66
683,26.691000000000003,-807,203,23
684,26.73,-788,140,0
685,26.769000000000002,-842,176,4
686,26.808000000000003,-831,172,-8
687,26.847,-729,176,-82
688,26.886000000000003,-702,215,-86
689,26.925,-796,172,20
690,26.964000000000002,-944,129,47
691,27.003,-936,105,-82
692,27.042,-858,121,-51
693,27.081000000000003,-835,121,-4
694,27.12,-866,133,39
695,27.159000000000002,-885,113,20
696,27.198,-866,105,12
697,27.237000000000002,-866,94,12
698,27.276000000000003,-885,74,43
699,27.316000000000003,-889,86,43
700,27.355,-854,74,35
701,27.394000000000002,-881,98,35
702,27.433000000000003,-893,90,35
703,27.472,-881,86,51
704,27.511000000000003,-862,82,39
705,27.55,-881,86,51
706,27.589000000000002,-878,98,55
707,27.628,-866,78,62
708,27.667,-889,94,43
709,27.706000000000003,-866,90,51
710,27.745,-823,94,55
711,27.784000000000002,-819,86,27
712,27.823,-811,86,74
713,27.862000000000002,-827,86,109
714,27.901000000000003,-823,113,90
715,27.941000000000003,-819,94,117
716,27.98,-815,98,117
717,28.019000000000002,-807,125,137
718,28.058000000000003,-850,172,152
719,28.097,-862,172,148
720,28.136000000000003,-850,230,164
721,28.175,-811,261,187
722,28.214000000000002,-850,304,218
723,28.253,-842,328,230
724,28.292,-854,359,250
725,28.331000000000003,-862,390,242
726,28.37,-881,402,257
727,28.409000000000002,-944,417,289
728,28.448,-956,472,285
729,28.487000000000002,-963,480,273
730,28.526000000000003,-1010,449,261
731,28.566000000000003,-987,445,273
732,28.605,-979,433,215
733,28.644000000000002,-952,394,140
734,28.683000000000003,-948,351,39
735,28.722,-936,335,4
736,28.761000000000003,-913,285,-39
737,28.8,-827,269,-86
738,28.839000000000002,-776,265,-160
739,28.878,-725,183,-250
740,28.917,-675,144,-265
741,28.956000000000003,-690,144,-343
742,28.995,-550,129,-410
743,29.034000000000002,-503,-59,-468
744,29.073,-729,74,-523
745,29.112000000000002,-488,-23,-589
746,29.151000000000003,-410,-74,-534
747,29.191000000000003,-308,-113,-620
748,29.23,-343,-117,-640
749,29.269000000000002,-332,-199,-924
750,29.308000000000003,-289,-238,-803
751,29.347,-183,-257,-807
752,29.386000000000003,-183,-257,-796
753,29.425,-191,-207,-878
754,29.464000000000002,-98,-246,-878
755,29.503,-121,-215,-917
756,29.542,-101,-238,-862
757,29.581000000000003,-70,-222,-889
758,29.62,55,-359,-987
759,29.659000000000002,203,-125,-784
760,29.698,90,-238,-878
761,29.737000000000002,-129,-179,-889
762,29.776000000000003,-8,-187,-1065
763,29.816000000000003,94,-148,-1073
764,29.855,-27,-121,-944
765,29.894000000000002,-90,-121,-995
766,29.933000000000003,-90,-113,-967
767,29.972,16,-4,-831
768,30.011000000000003,-8,105,-792
769,30.05,66,90,-897
770,30.089000000000002,-39,82,-995
771,30.128,-164,23,-901
772,30.167,-133,74,-803
773,30.206000000000003,-129,86,-846
774,30.245,-94,62,-905
775,30.284000000000002,-43,101,-1030
776,30.323,-125,121,-889
777,30.362000000000002,-51,125,-831
778,30.401000000000003,-47,140,-1010
779,30.441000000000003,0,117,-901
780,30.48,-74,137,-897
781,30.519000000000002,-113,90,-842
782,30.558000000000003,-195,82,-917
783,30.597,-172,82,-889
784,30.636000000000003,-62,78,-842
785,30.675,0,133,-854
786,30.714000000000002,-133,117,-874
787,30.753000000000004,-125,101,-885
788,30.792,-82,109,-897
789,30.831000000000003,-74,121,-928
790,30.87,-47,105,-901
791,30.909000000000002,-105,129,-866
792,30.948,-66,109,-866
793,30.987000000000002,-43,70,-874
794,31.026000000000003,-39,43,-983
795,31.066000000000003,-94,-12,-1041
796,31.105,-113,-12,-905
797,31.144000000000002,-125,-4,-928
798,31.183000000000003,-55,-12,-1002
799,31.222,-98,-43,-928
800,31.261000000000003,-82,-86,-784
801,31.3,-47,-109,-846
802,31.339000000000002,-211,-160,-819
803,31.378000000000004,-203,-176,-885
804,31.417,117,-195,-854
805,31.456000000000003,-90,-187,-944
806,31.495,0,-160,-987
807,31.534000000000002,0,-168,-893
808,31.573,0,-152,-975
809,31.612000000000002,-16,-191,-956
810,31.651000000000003,-35,-152,-878
811,31.691000000000003,-4,-164,-897
812,31.73,-12,-191,-924
813,31.769000000000002,12,-164,-928
814,31.808000000000003,20,-172,-928
815,31.847,27,-160,-932
816,31.886000000000003,23,-164,-928
817,31.925,-4,-191,-885
818,31.964000000000002,16,-215,-870
819,32.003,-35,-144,-901
820,32.042,-55,-121,-1034
821,32.081,-4,-117,-1037
822,32.120000000000005,12,-117,-963
823,32.159,51,-125,-971
824,32.198,-12,-94,-967
825,32.237,-101,-121,-928
826,32.276,-117,0,-905
827,32.316,-20,-12,-866
828,32.355000000000004,16,0,-780
829,32.394000000000005,-27,51,-842
830,32.433,-246,47,-963
831,32.472,-195,74,-967
832,32.511,-179,74,-991
833,32.550000000000004,-109,74,-901
834,32.589,-4,47,-878
835,32.628,-39,78,-862
836,32.667,-39,105,-913
837,32.706,-179,98,-897
838,32.745000000000005,-51,121,-901
839,32.784,35,94,-866
840,32.823,101,121,-862
841,32.862,51,94,-874
842,32.901,4,117,-952
843,32.941,-31,94,-897
844,32.980000000000004,4,82,-920
845,33.019000000000005,66,113,-893
846,33.058,12,90,-881
847,33.097,43,16,-987
848,33.136,-78,-74,-909
849,33.175000000000004,-27,-27,-866
850,33.214,12,-66,-932
851,33.253,-35,-105,-948
852,33.292,-47,-137,-913
853,33.331,-51,-113,-893
854,33.370000000000005,-137,-164,-979
855,33.409,-152,-211,-866
856,33.448,-183,-203,-897
857,33.487,-43,-222,-940
858,33.526,-20,-211,-963
859,33.566,-137,-254,-905
860,33.605000000000004,-176,-187,-835
861,33.644000000000005,-230,-254,-784
862,33.683,-160,-234,-983
863,33.722,-105,-269,-842
864,33.761,-82,-215,-897
865,33.800000000000004,-82,-250,-893
866,33.839,-117,-230,-889
867,33.878,-152,-250,-866
868,33.917,-113,-254,-796
869,33.956,-113,-277,-940
870,33.995000000000005,-101,-250,-952
871,34.034,-74,-234,-932
872,34.073,-90,-207,-901
