,Time,X,Y,Z
178,10.701501,-1.01,0.0235,-0.086
179,10.760689,-1.0606,0.0537,-0.0559
180,10.822226,-0.9843,0.0173,-0.0647
181,10.88196,-1.0181,0.0452,-0.0603
182,10.943253,-0.9922,0.03,-0.0716
183,11.002531,-1.0022,0.0381,-0.0528
184,11.060579,-0.9997,0.0415,-0.0572
185,11.119517,-1.0017,0.0613,-0.0689
186,11.181937,-1.0088,0.0557,-0.0748
187,11.244602,-0.9978,0.0623,-0.0706
188,11.300046,-1.0027,0.0068,-0.1021
189,11.360698,-1.0061,0.0095,-0.1099
190,11.422028,-0.9961,0.0073,-0.1109
191,11.480136,-1.0161,0.0071,-0.1287
192,11.541484,-1.0259,-0.0193,-0.1266
193,11.600106,-1.0293,0.0022,-0.1148
194,11.659314,-0.9763,-0.0144,-0.129
195,11.719087,-0.9958,0.0217,-0.1285
196,11.781433,-0.9997,0.0034,-0.1207
197,11.84181,-1.031,0.0603,-0.1366
198,11.902129,-0.9904,0.0484,-0.1336
199,11.960761,-1.0119,0.0545,-0.1339
200,12.020522,-1.0361,0.073,-0.109
201,12.08016,-0.9953,0.0928,-0.1202
202,12.142292,-0.9626,0.0811,-0.1063
203,12.200792,-0.9492,0.0767,-0.1121
204,12.261304,-1.0611,0.0684,-0.1102
205,12.321485,-0.998,0.043,-0.0928
206,12.386439,-1.0085,0.0535,-0.1246
207,12.442081,-1.0054,0.0506,-0.1309
208,12.500287,-0.9953,0.052,-0.1014
209,12.560733,-1.0112,0.0594,-0.1073
210,12.620026,-1.0149,0.0596,-0.1014
211,12.682294,-0.9694,0.0696,-0.1165
212,12.743931,-0.9689,0.0657,-0.1297
213,12.802906,-1.0488,0.0875,-0.1537
214,12.860252,-1.0205,0.0525,-0.1224
215,12.923195,-0.9975,0.0401,-0.1427
216,12.981099,-1.011,0.0508,-0.1495
217,13.040901,-1.019,0.0569,-0.1637
218,13.101489,-0.9773,0.0493,-0.15
219,13.163365,-1.0173,0.0472,-0.1522
220,13.219744,-0.9895,0.0613,-0.1634
221,13.282399,-0.989,0.1168,-0.1275
222,13.341838,-1.0176,0.0569,-0.1373
223,13.399702,-1.0476,0.0542,-0.1427
224,13.462439,-0.9616,0.0811,-0.1393
225,13.522625,-0.977,0.0454,-0.1143
226,13.58017,-1.0347,0.0858,-0.1637
227,13.641409,-1.0615,0.0953,-0.1209
228,13.702482,-0.9352,0.0616,-0.1229
229,13.760566,-0.988,0.129,-0.1471
230,13.819196,-1.0256,0.0906,-0.1346
231,13.880438,-1.0134,0.0623,-0.1224
232,13.943783,-0.9907,0.0545,-0.12
233,14.002288,-1.0085,0.0723,-0.1246
234,14.061196,-1.0154,0.084,-0.1444
235,14.120728,-1.0168,0.0875,-0.1292
236,14.182437,-0.9584,0.0845,-0.1446
237,14.242046,-0.9687,0.1116,-0.1444
238,14.302088,-1.0325,0.0684,-0.1331
239,14.363182,-0.998,0.0508,-0.1493
240,14.421531,-1.008,0.0591,-0.172
241,14.481602,-0.9922,0.0782,-0.1708
242,14.542082,-0.9861,0.086,-0.1713
243,14.600679,-0.9648,0.1053,-0.1725
244,14.658625,-1.03,0.0806,-0.1703
245,14.719832,-1.001,0.0447,-0.1546
246,14.784181,-0.9858,0.0401,-0.1634
247,14.843578,-1.0024,0.0479,-0.1661
248,14.901734,-0.9992,0.0493,-0.1747
249,14.965467,-0.999,0.0552,-0.1678
250,15.020318,-0.9922,0.0689,-0.1793
251,15.07991,-1.0112,0.0704,-0.1781
252,15.142062,-0.9882,0.0579,-0.1849
253,15.202362,-0.9878,0.0567,-0.1847
254,15.259092,-1.0034,0.0591,-0.1906
255,15.320946,-0.9944,0.0599,-0.1661
256,15.380715,-0.9929,0.0599,-0.1717
257,15.441219,-0.9882,0.066,-0.1617
258,15.500869,-0.9887,0.0821,-0.1666
259,15.559983,-0.9914,0.0784,-0.1605
260,15.621067,-0.9885,0.0682,-0.1625
261,15.67992,-1.001,0.0628,-0.1566
262,15.741412,-0.998,0.0823,-0.1593
263,15.799666,-1.0127,0.0804,-0.1576
264,15.861079,-0.9873,0.0767,-0.1617
265,15.920548,-1.011,0.0826,-0.1322
266,15.981404,-0.9887,0.0757,-0.1498
267,16.0443,-0.9863,0.0826,-0.1466
268,16.101264,-1.0222,0.0826,-0.1307
269,16.161974,-0.997,0.075,-0.1319
270,16.219662,-1.0036,0.0733,-0.1187
271,16.279732,-0.9963,0.0757,-0.1256
272,16.347646,-1.0034,0.064,-0.141
273,16.400668,-1.0049,0.0752,-0.1236
274,16.461601,-0.9946,0.0777,-0.1312
275,16.520221,-1.0034,0.0694,-0.152
276,16.578703,-1.0002,0.0726,-0.1385
277,16.642826,-1.0107,0.0723,-0.1319
278,16.701204,-1.0049,0.0691,-0.1561
279,16.761763,-1.0088,0.0718,-0.1261
280,16.819038,-1.0054,0.0687,-0.1256
281,16.879578,-0.9975,0.0708,-0.1263
282,16.942128,-1.0112,0.073,-0.1187
283,16.998552,-1.0032,0.0691,-0.1202
284,17.057664,-1.0068,0.0755,-0.1187
285,17.119148,-1.0122,0.0755,-0.1029
286,17.178353,-1.0012,0.0704,-0.1124
287,17.241806,-0.9917,0.0777,-0.1092
288,17.300215,-1.0097,0.086,-0.0999
289,17.359129,-0.9941,0.0757,-0.1085
290,17.418434,-1.0183,0.0794,-0.1046
291,17.480144,-1.0054,0.0772,-0.1094
292,17.539545,-1.0149,0.0784,-0.1009
293,17.599625,-1.0012,0.0699,-0.1097
294,17.658983,-1.0022,0.0738,-0.1112
295,17.718321,-1.0044,0.0745,-0.1104
296,17.779773,-1.0051,0.0762,-0.1077
297,17.842486,-0.997,0.0799,-0.1178
298,17.89999,-1.0149,0.0843,-0.0953
299,17.958054,-0.9988,0.0828,-0.1019
300,18.018704,-0.9939,0.0792,-0.1146
301,18.079372,-1.0022,0.0806,-0.1116
302,18.150612,-1.0061,0.0774,-0.1134
303,18.19932,-1.01,0.086,-0.1224
304,18.259651,-1.0049,0.0789,-0.1182
305,18.320155,-1.0022,0.0799,-0.12
306,18.379051,-1.0061,0.0779,-0.1185
307,18.440732,-1.0007,0.0767,-0.1207
308,18.4998,-1.0032,0.0782,-0.119
309,18.560925,-1.0007,0.0801,-0.1182
310,18.624365,-0.9941,0.0816,-0.1248
311,18.679391,-1.0146,0.085,-0.0999
312,18.741237,-0.999,0.0906,-0.1222
313,18.799781,-1.0041,0.0897,-0.1185
314,18.858376,-0.9975,0.0796,-0.119
315,18.918834,-0.9988,0.0713,-0.117
316,18.979703,-0.9985,0.0831,-0.1124
317,19.042581,-1.0144,0.0858,-0.1021
318,19.100119,-1.0083,0.085,-0.0992
319,19.159813,-1.011,0.0828,-0.1024
320,19.218781,-1.0002,0.0789,-0.1043
321,19.279102,-0.9997,0.0843,-0.1041
322,19.340273,-0.9992,0.0816,-0.1041
323,19.399973,-1.0051,0.0816,-0.1021
324,19.459503,-1.0068,0.0811,-0.0938
325,19.519763,-0.9975,0.0767,-0.1019
326,19.578187,-1.009,0.0796,-0.1048
327,19.639886,-1.0029,0.0789,-0.1055
328,19.701599,-0.9956,0.0657,-0.1107
329,19.75885,-1.0107,0.0787,-0.1129
330,19.820236,-1.001,0.0804,-0.1046
331,19.87885,-1.0049,0.0774,-0.1058
332,19.939522,-1.0024,0.0792,-0.1087
333,19.999338,-0.9995,0.0796,-0.108
334,20.058611,-1.0083,0.0833,-0.1048
335,20.118317,-0.999,0.0806,-0.1094
336,20.182297,-1.0029,0.0855,-0.1051
337,20.24087,-1.0032,0.085,-0.0997
338,20.303429,-0.9966,0.0792,-0.1073
339,20.360543,-1.0024,0.0789,-0.1141
340,20.418338,-1.0039,0.0855,-0.1058
341,20.479274,-0.997,0.0757,-0.1158
342,20.541638,-1.01,0.0836,-0.1075
343,20.600039,-1.0007,0.085,-0.1041
344,20.658827,-1.0068,0.0792,-0.1038
345,20.719286,-1.0002,0.0826,-0.1094
346,20.779743,-1.0036,0.0784,-0.1099
347,20.842641,-1.0061,0.087,-0.1134
348,20.898957,-1.0036,0.0831,-0.1112
349,20.960041,-1.0007,0.0838,-0.1156
350,21.019645,-1.0144,0.0821,-0.0999
351,21.078842,-0.9919,0.0814,-0.1153
352,21.142341,-0.9983,0.0796,-0.1129
353,21.199336,-1.0014,0.0914,-0.1114
354,21.265615,-1.0044,0.0809,-0.1131
355,21.319743,-1.0029,0.0838,-0.1126
356,21.379419,-1.0029,0.0889,-0.1121
357,21.44974,-1.0017,0.0738,-0.116
358,21.499222,-1.0034,0.0811,-0.1153
359,21.559513,-1.0044,0.0784,-0.1136
360,21.618815,-1.0022,0.0845,-0.1158
361,21.68043,-1.0039,0.0787,-0.1129
362,21.741472,-1.0029,0.0831,-0.1214
363,21.79869,-1.01,0.0828,-0.1026
364,21.858769,-0.9978,0.0823,-0.1209
365,21.918974,-1.0041,0.0831,-0.1151
366,21.978821,-1.0014,0.0706,-0.1209
367,22.042126,-1.0005,0.0765,-0.1195
368,22.101573,-0.9978,0.0811,-0.1153
369,22.15889,-1.0073,0.0848,-0.1156
370,22.225579,-1.0017,0.0757,-0.1209
371,22.280122,-1.0041,0.0836,-0.1185
372,22.34611,-1.0,0.0826,-0.1187
373,22.399729,-1.0041,0.0811,-0.1212
374,22.458277,-1.0029,0.0772,-0.1202
375,22.520693,-0.9985,0.0806,-0.1236
376,22.579228,-1.0085,0.0789,-0.1141
377,22.640557,-0.9988,0.084,-0.1319
378,22.69872,-1.0061,0.0848,-0.1341
379,22.760251,-0.9958,0.0706,-0.1317
380,22.818017,-1.0117,0.0855,-0.1317
381,22.878116,-0.9961,0.076,-0.1244
382,22.939745,-1.0049,0.088,-0.117
383,23.00041,-0.9966,0.0794,-0.128
384,23.059284,-1.0044,0.0836,-0.1258
385,23.119954,-1.0017,0.0836,-0.1231
386,23.179398,-0.9995,0.0831,-0.1239
387,23.240043,-0.9968,0.0821,-0.13
388,23.300767,-1.0083,0.0806,-0.1212
389,23.356715,-0.9992,0.0789,-0.1244
390,23.420486,-0.9868,0.0716,-0.1375
391,23.478472,-1.0178,0.0928,-0.1195
392,23.539791,-0.9856,0.0669,-0.1402
393,23.602272,-1.0051,0.0779,-0.1449
394,23.658593,-1.0017,0.0787,-0.1268
395,23.718782,-1.0058,0.0787,-0.1319
396,23.778988,-1.0,0.0777,-0.1353
397,23.838777,-1.0007,0.0818,-0.1344
398,23.898509,-1.0012,0.0806,-0.1297
399,23.957572,-0.998,0.0794,-0.1302
400,24.019131,-0.9926,0.0792,-0.1395
401,24.078527,-1.0041,0.0836,-0.1263
402,24.138086,-1.0041,0.0799,-0.1305
403,24.199255,-0.9951,0.0728,-0.1483
404,24.258719,-0.9997,0.0826,-0.13
405,24.318439,-0.9966,0.0826,-0.1297
406,24.37817,-1.0,0.0777,-0.1476
407,24.439724,-0.9963,0.0784,-0.1417
408,24.503454,-1.0051,0.0748,-0.1339
409,24.558671,-0.9997,0.0814,-0.1378
410,24.623383,-0.997,0.075,-0.1388
411,24.677776,-0.9992,0.0784,-0.1373
412,24.736689,-1.0014,0.0765,-0.1341
413,24.798595,-0.9985,0.0762,-0.1402
414,24.858613,-1.0066,0.0765,-0.1312
415,24.920126,-0.9922,0.0818,-0.1292
416,24.977598,-1.0007,0.0711,-0.1405
417,25.045087,-1.0041,0.0855,-0.1261
418,25.097053,-0.9887,0.0638,-0.1466
419,25.159766,-1.0034,0.0804,-0.1422
420,25.218133,-0.9975,0.0787,-0.1309
421,25.28236,-1.0068,0.0801,-0.1246
422,25.33839,-0.9968,0.0745,-0.1336
423,25.402496,-1.0032,0.0777,-0.1307
424,25.457733,-1.0022,0.0799,-0.1278
425,25.518626,-1.0027,0.0762,-0.127
426,25.578123,-1.0007,0.0772,-0.1283
427,25.638665,-0.997,0.077,-0.1349
428,25.698787,-1.0041,0.0774,-0.1217
429,25.758173,-0.9895,0.0814,-0.1287
430,25.819626,-1.0054,0.0875,-0.1224
431,25.879713,-0.9922,0.0633,-0.1329
432,25.938299,-1.0095,0.0811,-0.1222
433,26.003748,-0.9973,0.0809,-0.127
434,26.059704,-1.0061,0.0826,-0.1219
435,26.116542,-0.9966,0.0728,-0.1292
436,26.179624,-1.0027,0.0794,-0.1219
437,26.237915,-1.0005,0.0809,-0.1224
438,26.300066,-1.0041,0.0792,-0.1251
439,26.358304,-1.0034,0.0784,-0.1187
440,26.417232,-0.9992,0.0774,-0.1263
441,26.478759,-1.0095,0.0804,-0.1131
442,26.538676,-0.9968,0.0779,-0.1261
443,26.597972,-1.0061,0.0772,-0.1231
444,26.657939,-0.9985,0.0777,-0.1207
445,26.716325,-0.9975,0.0635,-0.1256
446,26.778916,-0.999,0.0828,-0.1297
447,26.839015,-1.0039,0.0787,-0.1182
448,26.900578,-1.0051,0.0765,-0.1178
449,26.960239,-1.0022,0.0738,-0.1258
450,27.018137,-1.0029,0.0767,-0.1217
451,27.076965,-1.0041,0.0794,-0.1178
452,27.138702,-1.0022,0.0762,-0.1197
453,27.198653,-1.0046,0.0777,-0.1197
454,27.257945,-1.0039,0.0779,-0.1151
455,27.317908,-0.9958,0.0792,-0.1234
456,27.383668,-1.0012,0.0755,-0.1219
457,27.441966,-0.9868,0.0765,-0.1309
458,27.500081,-1.0156,0.0872,-0.1129
459,27.558604,-0.9856,0.0677,-0.1331
460,27.61751,-1.0122,0.0811,-0.1285
461,27.678746,-1.0005,0.0784,-0.1261
462,27.738861,-1.0051,0.0855,-0.119
463,27.80171,-1.0,0.0794,-0.1302
464,27.858505,-1.0044,0.0792,-0.1273
465,27.919043,-1.0005,0.0818,-0.1283
466,27.978681,-1.001,0.0792,-0.1334
467,28.038948,-1.0005,0.0782,-0.1307
468,28.098423,-1.0014,0.0816,-0.1283
469,28.158301,-0.9946,0.0799,-0.141
470,28.219451,-1.0083,0.0796,-0.1207
471,28.278579,-0.9975,0.0836,-0.1341
472,28.337516,-0.9902,0.0687,-0.1385
473,28.397411,-1.0063,0.0853,-0.1224
474,28.459349,-1.0105,0.084,-0.1231
475,28.51811,-0.9878,0.0774,-0.1327
476,28.579004,-1.0041,0.0816,-0.1273
477,28.641851,-0.9992,0.0743,-0.1346
478,28.698896,-0.9995,0.0777,-0.1353
479,28.758539,-1.0002,0.0821,-0.1327
480,28.819381,-1.0,0.0774,-0.1336
481,28.880771,-0.9978,0.0784,-0.1373
482,28.940305,-1.0049,0.0816,-0.1287
483,28.9986,-0.9919,0.0789,-0.1424
484,29.059393,-1.0051,0.0784,-0.1295
485,29.118729,-0.9926,0.0801,-0.1346
486,29.182679,-0.9924,0.066,-0.1454
487,29.240262,-1.0041,0.0811,-0.1283
488,29.300264,-0.9868,0.0711,-0.1451
489,29.358182,-1.0058,0.0774,-0.1451
490,29.418753,-0.9939,0.0818,-0.1459
491,29.481205,-1.0095,0.0779,-0.1351
492,29.539267,-0.9946,0.0755,-0.14
493,29.59803,-1.0017,0.0789,-0.1383
494,29.658425,-0.9988,0.0792,-0.1412
495,29.719731,-1.0005,0.0779,-0.139
496,29.777231,-1.0002,0.0801,-0.1407
497,29.839226,-1.0014,0.0796,-0.1351
498,29.906624,-0.9951,0.0787,-0.1429
499,29.959024,-1.0041,0.074,-0.1385
500,30.018322,-0.9926,0.0777,-0.1363
501,30.078214,-1.0054,0.0909,-0.1353
502,30.145954,-0.997,0.0728,-0.1385
503,30.197995,-1.0068,0.0838,-0.1334
504,30.258402,-0.9951,0.0818,-0.1349
505,30.317738,-0.999,0.0836,-0.1344
506,30.382944,-1.0029,0.0716,-0.1334
507,30.438027,-0.999,0.0792,-0.1324
508,30.497186,-1.0,0.0774,-0.13
509,30.558391,-1.0017,0.0765,-0.1312
510,30.617845,-1.0005,0.0752,-0.1341
511,30.678328,-1.0049,0.0804,-0.13
512,30.747468,-0.997,0.0765,-0.1378
513,30.797936,-1.0122,0.077,-0.1153
514,30.857776,-0.9966,0.0806,-0.139
515,30.917372,-1.0085,0.0845,-0.1344
516,30.978433,-0.9939,0.074,-0.1336
517,31.046002,-1.01,0.0823,-0.1278
518,31.097798,-0.9941,0.0821,-0.1378
519,31.158793,-1.0049,0.0733,-0.1212
520,31.21841,-0.9997,0.0757,-0.1275
521,31.279427,-0.9985,0.0836,-0.1302
522,31.33917,-1.001,0.084,-0.1292
523,31.397655,-1.0022,0.0794,-0.129
524,31.457948,-0.9992,0.0784,-0.1327
525,31.517928,-1.0051,0.0779,-0.1292
526,31.579846,-1.0017,0.0806,-0.1346
527,31.645476,-0.997,0.0814,-0.1344
528,31.69601,-0.9953,0.0818,-0.1273
529,31.756128,-0.9944,0.0809,-0.1331
530,31.816981,-1.0051,0.0892,-0.1351
531,31.878423,-0.9951,0.0687,-0.1375
532,31.938371,-1.0073,0.0884,-0.1307
533,32.002271,-0.9922,0.0774,-0.1378
534,32.056973,-1.0044,0.0845,-0.1292
535,32.117426,-0.9975,0.0767,-0.1395
536,32.182531,-1.001,0.0818,-0.1361
537,32.238891,-1.0029,0.0789,-0.1341
538,32.296455,-0.997,0.0787,-0.1356
539,32.357887,-1.0005,0.0833,-0.1317
540,32.417969,-1.0029,0.0796,-0.1253
541,32.476971,-0.9968,0.0848,-0.1353
542,32.538023,-1.0054,0.0818,-0.1202
543,32.596564,-0.9897,0.0828,-0.1319
544,32.65667,-1.0124,0.0943,-0.13
545,32.718254,-0.9861,0.0733,-0.139
546,32.774626,-1.0105,0.086,-0.1273
547,32.838423,-0.9895,0.0796,-0.1292
548,32.897431,-1.0007,0.084,-0.1287
549,32.956653,-1.0014,0.0745,-0.1334
550,33.01721,-1.0005,0.0821,-0.1353
551,33.076083,-1.0014,0.0779,-0.1361
552,33.136438,-0.9963,0.0792,-0.1339
553,33.197995,-1.001,0.0811,-0.1327
554,33.258293,-1.0027,0.0801,-0.1263
555,33.316967,-0.9907,0.0774,-0.1415
556,33.376853,-1.0095,0.0779,-0.1187
557,33.439931,-0.9953,0.0836,-0.1331
558,33.497657,-0.9997,0.0792,-0.1476
559,33.556073,-0.9912,0.0687,-0.1397
560,33.616415,-1.0061,0.0845,-0.1283
561,33.676253,-1.0012,0.0816,-0.1468
562,33.739357,-1.0027,0.0848,-0.1368
563,33.796835,-1.0024,0.0745,-0.1363
564,33.858503,-0.9975,0.0831,-0.1353
565,33.91917,-0.9995,0.0784,-0.1351
566,33.97609,-1.0029,0.0804,-0.1371
567,34.038948,-1.0014,0.0757,-0.1341
568,34.100125,-1.0017,0.0765,-0.1341
569,34.15834,-0.9978,0.0757,-0.1383
570,34.217964,-1.0071,0.0799,-0.1263
571,34.277084,-0.997,0.0806,-0.119
572,34.340399,-0.9995,0.074,-0.1339
573,34.396577,-1.0049,0.0887,-0.129
574,34.456316,-0.9958,0.0706,-0.1292
575,34.517249,-1.0019,0.0789,-0.1373
576,34.577261,-1.0,0.0799,-0.1273
577,34.63952,-1.0063,0.0782,-0.1192
578,34.69815,-1.0019,0.0701,-0.1275
579,34.756496,-1.0029,0.0804,-0.1258
580,34.816915,-1.0019,0.0814,-0.1226
581,34.876329,-0.9995,0.0757,-0.1241
582,34.938504,-0.9992,0.0757,-0.1231
583,34.996239,-0.9983,0.0787,-0.1253
584,35.056667,-1.001,0.0757,-0.1253
585,35.115979,-1.0078,0.0765,-0.1153
586,35.182435,-0.9966,0.077,-0.1261
587,35.238625,-1.009,0.0872,-0.127
588,35.296129,-0.9975,0.0638,-0.1261
589,35.356851,-1.0102,0.0826,-0.12
590,35.417072,-0.997,0.0801,-0.1261
