time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
57.600261,-1.0032,0.0599,-0.0498,-0.0542,-0.0124,-0.0111,-0.0072,-0.0076,0.0015,1001.7466,48.72,4.38,29.1,46.0,280.7669,-176.4984,-87.2049,57.5709,59.9323375,10.7183187,0.0
57.66137,-1.0078,0.0555,-0.0445,-0.0997,-0.0548,0.0434,-0.0047,0.0174,0.0027,1001.719,46.98,2.7,29.76,46.0,279.7316,-176.5024,-87.1943,57.5709,59.9323375,10.7183187,0.0
57.727292,-1.008,0.0628,-0.0459,-0.1022,0.0157,0.0281,-0.0115,-0.0131,0.0052,1001.719,48.54,3.84,29.52,46.0,280.0059,-176.4946,-87.1995,57.5709,59.9323375,10.7183187,0.0
57.780377,-1.0102,0.053,-0.0457,-0.1236,-0.0803,0.0269,0.0044,0.0113,0.007,1001.7122,47.94,3.72,30.42,46.0,279.9825,-176.493,-87.2205,57.5709,59.9323375,10.7183187,0.0
57.844518,-1.01,0.0591,-0.0481,-0.1212,-0.02,0.0039,0.002,-0.0027,0.0095,1001.7178,48.0,4.02,29.22,46.0,280.1909,-176.4955,-87.215,57.5709,59.9323375,10.7183187,0.0
57.900109,-1.0085,0.0579,-0.0457,-0.1066,-0.0335,0.0214,-0.0023,-0.0034,0.0076,1001.7178,48.3,4.2,30.18,46.0,280.3655,-176.4869,-87.2527,57.2293,59.9323375,10.7183187,0.0
57.959393,-1.0107,0.0603,-0.0401,-0.1281,-0.0113,0.0735,-0.0108,-0.0119,0.0064,1001.7273,48.72,5.04,29.46,46.0,280.8108,-176.4767,-87.27,57.2293,59.9323375,10.7183187,0.0
58.024546,-1.0066,0.0584,-0.0484,-0.087,-0.0321,-0.0185,0.0081,0.0089,0.015,1001.7273,49.26,4.08,30.36,46.0,281.0634,-176.4668,-87.3324,57.2293,59.9323375,10.7183187,0.0
58.081444,-1.0097,0.0579,-0.0359,-0.1181,-0.039,0.0998,0.0014,-0.0199,0.0095,1001.75,47.04,2.34,31.62,46.0,281.057,-176.4547,-87.3544,57.2293,59.9323375,10.7183187,0.0
58.141291,-1.008,0.0606,-0.0435,-0.1013,-0.0135,0.0233,0.0057,0.0351,0.0107,1001.7551,48.48,4.92,29.16,46.0,281.0779,-176.4497,-87.3677,57.2293,59.9323375,10.7183187,0.0
58.199091,-0.9995,0.0547,-0.0564,-0.0184,-0.0782,-0.0946,-0.031,0.0101,0.0009,1001.7551,48.78,5.04,28.38,46.0,281.0181,-176.4075,-87.315,55.8991,59.9323375,10.7183187,0.0
58.261994,-1.0061,0.0508,-0.045,-0.0836,-0.1165,0.0295,0.0008,0.0137,0.0046,1001.739,48.0,4.38,29.4,46.0,280.9841,-176.4074,-87.2476,55.8991,59.9323375,10.7183187,0.0
58.319728,-1.0041,0.064,-0.0467,-0.0642,0.012,0.0083,-0.0053,0.0003,0.004,1001.739,48.48,3.72,28.44,46.0,281.2947,-176.4027,-87.2732,55.8991,59.9323375,10.7183187,0.0
58.382104,-1.0166,0.0581,-0.043,-0.1873,-0.0469,0.0615,0.0014,-0.0015,0.0082,1001.7231,48.0,3.84,28.62,46.0,281.207,-176.3946,-87.1717,55.8991,59.9323375,10.7183187,0.0
58.443738,-1.0034,0.0591,-0.0415,-0.0575,-0.039,0.0647,-0.0072,0.0064,0.0058,1001.7236,48.3,4.74,29.82,47.0,281.3943,-176.3845,-87.2376,55.8991,59.9323375,10.7183187,0.0
58.499279,-1.009,0.0589,-0.0447,-0.1129,-0.0414,0.0403,0.0008,0.0174,0.0052,1001.7236,48.42,4.08,29.7,47.0,281.3335,-176.3845,-87.1978,56.2444,59.9323375,10.7183187,0.0
58.559634,-1.0071,0.0579,-0.0469,-0.0938,-0.0509,0.0194,-0.0029,0.0009,0.0052,1001.7283,47.34,3.36,28.68,47.0,280.8622,-176.3852,-87.1945,56.2444,59.9323375,10.7183187,0.0
58.626688,-1.0127,0.0572,-0.0435,-0.149,-0.0585,0.0542,-0.0066,0.0119,0.0052,1001.7283,47.82,2.76,31.2,47.0,279.6974,-176.3823,-87.1864,56.2444,59.9323375,10.7183187,0.0
58.682948,-1.0058,0.0581,-0.0423,-0.0815,-0.0464,0.0614,-0.0072,-0.0125,0.0015,1001.7429,47.88,4.14,31.5,47.0,279.3917,-176.3974,-87.2145,56.2444,59.9323375,10.7183187,0.0
58.742006,-1.0088,0.0591,-0.0523,-0.1098,-0.0332,-0.0419,0.0057,0.0223,0.007,1001.7285,48.24,4.26,30.12,47.0,279.8017,-176.4183,-87.2451,56.2444,59.9323375,10.7183187,0.0
58.80052,-1.0095,0.0579,-0.0352,-0.1168,-0.0439,0.1229,0.0063,-0.0406,0.0046,1001.7285,49.02,4.2,29.94,47.0,278.562,-176.4257,-87.2614,55.4842,59.9323375,10.7183187,0.0
58.85919,-1.0063,0.0601,-0.0503,-0.0854,-0.0217,-0.0296,0.0099,0.0486,0.0089,1001.7251,48.9,4.74,29.22,47.0,280.5996,-176.4298,-87.2853,55.4842,59.9323375,10.7183187,0.0
58.9268,-1.0034,0.0662,-0.0489,-0.0572,0.0338,-0.0099,-0.0304,-0.0125,-0.0003,1001.7251,49.14,4.74,29.52,47.0,280.6193,-176.4044,-87.2537,55.4842,59.9323375,10.7183187,0.0
58.982186,-1.0115,0.0503,-0.0457,-0.1363,-0.1181,0.0288,-0.0035,0.0113,-0.0034,1001.729,48.78,4.32,30.0,47.0,280.9881,-176.4262,-87.2094,55.4842,59.9323375,10.7183187,0.0
59.041678,-1.0088,0.0564,-0.0428,-0.1092,-0.0552,0.0451,-0.0157,-0.0217,-0.0015,1001.7212,48.06,3.3,30.6,47.0,280.6326,-176.444,-87.2826,55.4842,59.9323375,10.7183187,0.0
59.100763,-1.0117,0.0572,-0.0472,-0.1378,-0.0481,-0.0023,-0.0078,-0.0058,0.0046,1001.7212,48.36,4.26,29.4,47.0,279.8457,-176.4437,-87.3074,55.0653,59.9323375,10.7183187,0.0
59.159027,-1.0075,0.0589,-0.0381,-0.0966,-0.0325,0.0757,-0.0121,-0.0266,0.004,1001.7251,48.6,4.38,28.56,47.0,280.3862,-176.4366,-87.3695,55.0653,59.9323375,10.7183187,0.0
59.221191,-1.0097,0.0557,-0.043,-0.1174,-0.0641,0.0109,0.0032,-0.0089,0.0082,1001.7251,48.54,3.9,29.58,47.0,281.0504,-176.434,-87.4685,55.0653,59.9323375,10.7183187,0.0
59.281631,-1.0119,0.0584,-0.0413,-0.1384,-0.038,0.0129,0.0032,-0.0089,0.0082,1001.7288,49.56,4.44,29.82,47.0,281.2654,-176.4326,-87.5551,55.0653,59.9323375,10.7183187,0.0
59.343036,-1.0051,0.0581,-0.0342,-0.0698,-0.0404,0.0439,0.0075,-0.0205,0.007,1001.7217,47.94,3.24,29.88,47.0,281.2819,-176.4325,-87.7803,55.0653,59.9323375,10.7183187,0.0
59.399071,-1.0093,0.0596,-0.0342,-0.1102,-0.0261,0.0363,0.0075,-0.0205,0.007,1001.7217,48.18,4.02,29.58,47.0,281.1247,-176.4322,-87.825,56.5462,59.9323375,10.7183187,0.0
59.460142,-1.0073,0.0603,-0.0386,-0.0902,-0.0182,-0.0288,0.0063,-0.0027,0.007,1001.739,47.46,3.24,29.1,47.0,281.094,-176.4361,-87.9538,56.5462,59.9323375,10.7183187,0.0
59.524033,-1.0127,0.0552,-0.0252,-0.143,-0.0694,0.1066,0.0228,-0.04,0.0046,1001.739,48.42,3.9,29.16,47.0,281.0701,-176.4309,-87.932,56.5462,59.9323375,10.7183187,0.0
59.58066,-1.0078,0.0596,-0.0393,-0.0945,-0.0239,-0.0466,0.027,0.0535,0.0064,1001.7263,47.88,3.84,29.16,47.0,281.6193,-176.4449,-88.0159,56.5462,59.9323375,10.7183187,0.0
59.647068,-1.0032,0.0655,-0.0391,-0.0497,0.0315,-0.0291,-0.0194,-0.0229,-0.0003,1001.7229,47.88,3.36,29.58,47.0,281.406,-176.4328,-87.9276,56.5462,59.9323375,10.7183187,0.0
59.707583,-1.0141,0.0493,-0.03,-0.1573,-0.1208,0.0673,0.002,0.0339,-0.0064,1001.7229,48.48,3.66,29.28,47.0,281.2556,-176.4665,-87.882,57.6852,59.9323375,10.7183187,0.0
59.760702,-1.0129,0.0633,-0.0349,-0.1453,0.0231,0.0307,-0.0023,0.0284,-0.004,1001.7324,46.98,2.82,29.16,47.0,278.1124,-176.5097,-87.816,57.6852,59.9323375,10.7183187,0.0
59.822007,-1.0046,0.055,-0.0437,-0.0646,-0.0564,-0.0351,-0.0072,0.0535,-0.0009,1001.7324,48.72,4.26,28.74,47.0,279.0262,-176.5211,-87.6962,57.6852,59.9323375,10.7183187,0.0
59.879137,-1.0068,0.0618,-0.0371,-0.087,0.0121,0.0513,-0.0255,0.0296,-0.0034,1001.7231,48.3,4.26,29.7,47.0,280.0067,-176.5297,-87.5689,57.6852,59.9323375,10.7183187,0.0
59.944282,-1.0203,0.0513,-0.0322,-0.2193,-0.0893,0.1167,-0.0072,0.0302,0.0064,1001.7314,48.12,4.14,28.8,47.0,280.1978,-176.5387,-87.4662,57.6852,59.9323375,10.7183187,0.0
59.99954,-1.0063,0.0555,-0.0418,-0.0829,-0.0461,0.0285,-0.0017,0.0137,0.0095,1001.7314,48.18,3.78,31.14,47.0,280.2109,-176.5533,-87.4361,64.7799,59.9323375,10.7183187,0.0
60.061736,-1.0056,0.0562,-0.0467,-0.0755,-0.0365,-0.022,0.0124,0.0205,0.0137,1001.7358,47.94,3.42,30.84,47.0,278.7446,-176.5673,-87.4511,64.7799,59.9323375,10.7183187,0.0
60.121472,-1.0073,0.0547,-0.0376,-0.0926,-0.0521,0.0741,0.002,-0.0144,0.0101,1001.7358,47.46,3.6,29.94,47.0,278.6694,-176.5602,-87.4072,64.7799,59.9323375,10.7183187,0.0
60.18048,-1.0083,0.0594,-0.0476,-0.1026,-0.0097,-0.0209,0.0099,0.0516,0.0156,1001.7261,46.74,3.6,29.4,47.0,279.6159,-176.5422,-87.3885,64.7799,59.9323375,10.7183187,0.0
60.244609,-1.0039,0.055,-0.0459,-0.06,-0.0585,0.0011,0.0209,-0.0211,0.0144,1001.7324,47.94,3.66,29.34,47.0,279.8375,-176.5089,-87.358,64.7799,59.9323375,10.7183187,0.0
60.300392,-1.011,0.0562,-0.0506,-0.1306,-0.0516,-0.028,0.0283,0.0699,0.0174,1001.7324,47.88,3.78,28.38,47.0,279.7006,-176.4791,-87.2616,61.7563,59.9323375,10.7183187,0.0
60.361122,-1.0032,0.0662,-0.0508,-0.0546,0.039,-0.026,-0.0279,-0.0156,0.0015,1001.7146,48.18,4.44,28.74,46.0,280.4903,-176.4347,-87.2361,61.7563,59.9323375,10.7183187,0.0
60.42361,-1.0124,0.0501,-0.0479,-0.1458,-0.1159,0.0115,0.0136,0.0241,0.0027,1001.7146,48.12,4.44,29.34,46.0,281.2892,-176.4532,-87.1844,61.7563,59.9323375,10.7183187,0.0
60.482123,-1.0073,0.0638,-0.053,-0.0956,0.0206,-0.0361,-0.0053,-0.0052,-0.0009,1001.7102,47.94,3.48,29.58,46.0,280.6519,-176.4669,-87.1689,61.7563,59.9323375,10.7183187,0.0
60.543428,-1.0122,0.0579,-0.0445,-0.1434,-0.0366,0.0473,-0.0121,0.0003,-0.0003,1001.7134,48.18,3.78,29.34,46.0,280.684,-176.4688,-87.171,61.7563,59.9323375,10.7183187,0.0
60.599295,-1.0083,0.0579,-0.0425,-0.105,-0.0359,0.0653,-0.0243,-0.0076,-0.0021,1001.7134,46.14,1.86,34.92,46.0,278.2373,-176.4726,-87.178,59.0199,59.9323375,10.7183187,0.0
60.65892,-1.0112,0.0574,-0.0472,-0.1332,-0.0371,0.014,-0.0084,0.0223,0.0058,1001.7039,47.7,3.12,29.7,46.0,278.2815,-176.4937,-87.2124,59.0199,59.9323375,10.7183187,0.0
60.722467,-1.0073,0.0591,-0.0462,-0.0952,-0.0188,0.0324,-0.0047,-0.0027,0.0064,1001.7039,48.12,3.66,29.46,46.0,278.6843,-176.5026,-87.1605,59.0199,59.9323375,10.7183187,0.0
60.786454,-1.01,0.0594,-0.0454,-0.1213,-0.0166,0.0331,-0.0108,0.0168,0.0052,1001.7068,48.06,4.44,29.88,46.0,280.0184,-176.5016,-87.1987,59.0199,59.9323375,10.7183187,0.0
60.840773,-1.0093,0.0559,-0.0469,-0.1143,-0.0495,0.0228,-0.0078,0.0009,0.0058,1001.7097,47.28,3.12,29.88,46.0,279.7424,-176.5056,-87.1749,59.0199,59.9323375,10.7183187,0.0
60.906549,-1.0075,0.0562,-0.0454,-0.0976,-0.0472,0.0386,0.0026,0.0089,0.0076,1001.7097,48.42,4.02,30.66,46.0,279.8532,-176.5047,-87.166,58.7195,59.9323375,10.7183187,0.0
60.959974,-1.0029,0.0569,-0.0493,-0.0513,-0.038,-0.0134,0.0246,0.0015,0.0137,1001.7202,48.6,3.48,29.94,46.0,279.8951,-176.5166,-87.2468,58.7195,59.9323375,10.7183187,0.0
61.028437,-1.0124,0.0574,-0.0462,-0.1455,-0.0369,0.0293,0.0411,0.0241,0.0192,1001.7202,48.06,3.48,29.46,46.0,279.8349,-176.4948,-87.1784,58.7195,59.9323375,10.7183187,0.0
61.08593,-1.001,0.0672,-0.054,-0.0332,0.051,-0.0508,-0.0237,0.0192,0.0034,1001.731,48.54,3.6,31.56,46.0,280.2999,-176.4487,-87.1992,58.7195,59.9323375,10.7183187,0.0
61.139302,-1.0139,0.0508,-0.0384,-0.1608,-0.1071,0.118,0.0118,-0.0021,0.0021,1001.7205,47.88,4.08,29.88,46.0,280.1197,-176.4624,-87.1076,58.7195,59.9323375,10.7183187,0.0
61.202483,-1.0071,0.0621,-0.0535,-0.0934,0.0056,-0.0339,0.002,0.0131,-0.0009,1001.7205,49.02,4.74,29.04,47.0,280.4964,-176.4774,-87.128,58.5538,59.9323375,10.7183187,0.0
61.259408,-1.0115,0.0606,-0.0408,-0.1365,-0.007,0.0923,-0.0047,-0.0015,-0.0009,1001.7307,48.06,4.56,29.7,47.0,280.3018,-176.488,-87.118,58.5538,59.9323375,10.7183187,0.0
61.321873,-1.01,0.0591,-0.042,-0.122,-0.0216,0.0772,-0.0151,0.0082,0.0021,1001.7307,47.82,3.3,31.26,47.0,279.9099,-176.4866,-87.1362,58.5538,59.9323375,10.7183187,0.0
61.381183,-1.0112,0.0567,-0.0445,-0.1339,-0.0451,0.0539,-0.0023,0.0137,0.0052,1001.761,48.42,4.5,29.7,47.0,279.9495,-176.4893,-87.1329,58.5538,59.9323375,10.7183187,0.0
61.446881,-1.0056,0.0557,-0.0567,-0.0788,-0.0531,-0.0651,0.0038,0.0247,0.0052,1001.7546,49.08,4.86,29.22,48.0,280.624,-176.4981,-87.1283,58.5538,59.9323375,10.7183187,0.0
61.506727,-1.0088,0.0611,-0.0357,-0.1091,0.0012,0.1248,-0.0157,-0.0651,-0.0027,1001.7546,48.12,3.78,29.46,48.0,280.7147,-176.5076,-87.2224,55.9574,59.9323375,10.7183187,0.0
61.559538,-1.0075,0.0552,-0.045,-0.0966,-0.0567,0.0235,0.0014,0.0528,0.0119,1001.7493,48.66,4.86,29.1,48.0,281.1357,-176.5051,-87.2827,55.9574,59.9323375,10.7183187,0.0
61.62158,-1.011,0.0567,-0.0354,-0.1307,-0.045,0.1264,0.0105,-0.0492,0.0076,1001.7493,48.48,4.56,28.5,46.0,281.4952,-176.4896,-87.2268,55.9574,59.9323375,10.7183187,0.0
61.681568,-1.0085,0.0611,-0.044,-0.1062,-0.0038,0.0272,0.0276,0.0467,0.0125,1001.7385,48.0,3.36,29.28,46.0,281.5978,-176.4787,-87.3173,55.9574,59.9323375,10.7183187,0.0
61.740351,-1.0083,0.0596,-0.0508,-0.105,-0.0243,-0.0223,0.0319,-0.0266,0.0192,1001.7246,47.52,3.78,31.68,46.0,280.8974,-176.4428,-87.2142,55.9574,59.9323375,10.7183187,0.0
61.810864,-1.009,0.0599,-0.0396,-0.112,-0.0255,0.0795,-0.0273,0.0302,-0.0046,1001.7246,48.3,3.72,29.52,46.0,280.823,-176.4214,-87.2628,55.4825,59.9323375,10.7183187,0.0
61.861184,-1.0073,0.0574,-0.0542,-0.0955,-0.045,-0.0524,0.0032,0.0125,-0.0003,1001.7195,47.7,3.72,30.78,46.0,280.2929,-176.4477,-87.194,55.4825,59.9323375,10.7183187,0.0
61.920814,-1.0093,0.0552,-0.0447,-0.1147,-0.0639,0.0435,-0.0108,-0.0015,-0.0009,1001.7195,48.3,3.84,29.4,46.0,279.8355,-176.463,-87.1792,55.4825,59.9323375,10.7183187,0.0
61.980355,-1.0088,0.0613,-0.0479,-0.1097,-0.0013,0.0124,0.0008,0.0082,0.0052,1001.7178,47.82,2.82,30.06,46.0,280.1488,-176.479,-87.1794,55.4825,59.9323375,10.7183187,0.0
62.049232,-1.0073,0.0525,-0.0432,-0.0949,-0.0873,0.0492,0.0002,-0.0223,0.004,1001.7156,48.42,4.56,30.06,46.0,279.9086,-176.4801,-87.2301,55.4825,59.9323375,10.7183187,0.0
62.101382,-1.0071,0.0589,-0.0481,-0.0926,-0.0246,0.0044,0.0008,0.0064,0.0064,1001.7156,48.0,3.36,31.38,46.0,279.3979,-176.4831,-87.2124,61.1917,59.9323375,10.7183187,0.0
62.161416,-1.0068,0.0542,-0.0415,-0.0896,-0.0709,0.0558,0.0038,-0.0125,0.0107,1001.72,47.82,3.54,29.22,46.0,279.3831,-176.4781,-87.29,61.1917,59.9323375,10.7183187,0.0
62.223488,-1.0073,0.0564,-0.044,-0.0945,-0.0523,0.0285,0.0093,0.0058,0.0076,1001.72,48.24,4.14,30.54,46.0,279.5106,-176.461,-87.3097,61.1917,59.9323375,10.7183187,0.0
62.279119,-1.0068,0.0562,-0.0447,-0.0898,-0.0561,0.0214,0.0124,0.0052,0.0076,1001.7329,48.72,4.56,29.22,46.0,279.9191,-176.4528,-87.3091,61.1917,59.9323375,10.7183187,0.0
62.341164,-1.008,0.0564,-0.0386,-0.1013,-0.0526,0.0737,0.0289,-0.0278,0.0113,1001.7312,48.42,3.78,30.6,46.0,279.82,-176.4592,-87.3531,61.1917,59.9323375,10.7183187,0.0
62.4076,-1.0093,0.0586,-0.0491,-0.1132,-0.0318,-0.0311,0.0344,0.0321,0.0144,1001.7312,46.44,1.8,29.52,46.0,279.5331,-176.4546,-87.3641,60.124,59.9323375,10.7183187,0.0
62.464057,-1.0027,0.0647,-0.0454,-0.0491,0.0227,0.0091,-0.009,-0.0095,0.0052,1001.7202,49.44,5.34,28.8,46.0,280.3987,-176.4232,-87.3389,60.124,59.9323375,10.7183187,0.0
62.526103,-1.0151,0.0501,-0.0381,-0.1714,-0.1194,0.0869,-0.0023,0.026,-0.0034,1001.7202,47.28,2.82,31.56,46.0,280.0056,-176.4322,-87.3039,60.124,59.9323375,10.7183187,0.0
62.579669,-1.0039,0.0621,-0.0493,-0.061,0.0009,-0.0247,-0.0029,-0.007,0.0021,1001.7349,47.82,3.54,29.7,46.0,280.2048,-176.4502,-87.3127,60.124,59.9323375,10.7183187,0.0
62.648878,-1.0117,0.0577,-0.0437,-0.1378,-0.0416,0.0346,-0.006,0.0034,0.0021,1001.7429,48.36,3.48,29.34,47.0,280.1378,-176.4535,-87.2879,60.124,59.9323375,10.7183187,0.0
62.701295,-1.0112,0.0613,-0.0393,-0.1329,-0.0068,0.0739,-0.0188,-0.0027,0.0034,1001.7429,47.88,3.18,29.52,47.0,280.0233,-176.4471,-87.31,57.9371,59.9323375,10.7183187,0.0
62.765,-1.0093,0.0577,-0.0454,-0.1135,-0.0424,0.0094,-0.0005,0.0101,0.0095,1001.7283,49.32,5.52,27.54,47.0,281.9882,-176.4487,-87.3373,57.9371,59.9323375,10.7183187,0.0
62.82568,-1.0093,0.0545,-0.0432,-0.1136,-0.0738,0.0326,-0.0017,0.007,0.0082,1001.7283,48.72,4.14,29.34,47.0,281.7807,-176.4472,-87.3276,57.9371,59.9323375,10.7183187,0.0
62.887445,-1.0085,0.0618,-0.0401,-0.1061,-0.0004,0.0598,-0.0017,0.0027,0.0046,1001.7444,46.74,1.92,31.26,47.0,278.9167,-176.4565,-87.3508,57.9371,59.9323375,10.7183187,0.0
62.941275,-1.0085,0.055,-0.0445,-0.1061,-0.066,0.0169,0.0057,0.0107,0.0046,1001.7446,47.94,3.84,30.36,47.0,279.2002,-176.4646,-87.3496,57.9371,59.9323375,10.7183187,0.0
63.001534,-1.0112,0.0542,-0.0354,-0.1321,-0.0722,0.0998,0.0179,-0.0223,0.0064,1001.7446,48.24,3.78,29.58,47.0,279.3961,-176.4706,-87.3827,56.8027,59.9323375,10.7183187,0.0
63.060383,-1.01,0.0635,-0.0415,-0.1198,0.0202,0.0351,0.0197,0.0229,0.0076,1001.7407,47.88,3.48,30.84,47.0,279.4441,-176.4787,-87.4114,56.8027,59.9323375,10.7183187,0.0
63.12082,-1.0058,0.0579,-0.0462,-0.0795,-0.038,-0.0063,0.0002,-0.0186,0.007,1001.7407,48.36,3.78,28.86,47.0,279.4182,-176.4603,-87.3874,56.8027,59.9323375,10.7183187,0.0
63.179614,-1.0132,0.0542,-0.0398,-0.1515,-0.0727,0.0614,-0.0139,0.0394,-0.0058,1001.7424,48.24,4.14,29.76,47.0,279.3422,-176.4677,-87.3551,56.8027,59.9323375,10.7183187,0.0
63.243066,-1.0041,0.0562,-0.0467,-0.0626,-0.0474,-0.0028,-0.0029,-0.0119,-0.0027,1001.7522,48.06,3.96,29.52,47.0,279.6666,-176.5037,-87.3386,56.8027,59.9323375,10.7183187,0.0
63.306028,-1.0115,0.0557,-0.0364,-0.1344,-0.0493,0.1006,-0.0115,-0.0003,-0.004,1001.7522,48.12,3.96,28.98,47.0,280.0649,-176.5203,-87.322,57.5394,59.9323375,10.7183187,0.0
63.358989,-1.0058,0.0601,-0.0406,-0.0789,-0.004,0.0517,-0.0176,0.0009,0.0027,1001.7266,48.84,4.56,29.1,47.0,280.8144,-176.5332,-87.3702,57.5394,59.9323375,10.7183187,0.0
63.422317,-1.009,0.0545,-0.0428,-0.1099,-0.0585,0.0288,-0.0035,-0.0027,0.004,1001.7266,48.0,4.2,29.1,47.0,281.0348,-176.5364,-87.3779,57.5394,59.9323375,10.7183187,0.0
63.489808,-1.0066,0.053,-0.0432,-0.0856,-0.0707,0.0202,-0.0041,0.004,0.0052,1001.7266,48.9,4.5,29.46,47.0,281.0976,-176.5496,-87.4002,57.5394,59.9323375,10.7183187,0.0
63.541628,-1.0102,0.0574,-0.0413,-0.1212,-0.0253,0.0354,-0.0072,0.0034,0.007,1001.7354,48.54,4.5,28.62,47.0,281.493,-176.5631,-87.4237,57.5394,59.9323375,10.7183187,0.0
63.602044,-1.009,0.0555,-0.0476,-0.1094,-0.0444,-0.0231,-0.0096,0.0101,0.0052,1001.7354,48.72,4.26,28.92,47.0,281.6836,-176.5633,-87.402,58.4232,59.9323375,10.7183187,0.0
63.660548,-1.0097,0.055,-0.0369,-0.1165,-0.0488,0.081,0.0044,-0.0144,0.0089,1001.7383,48.36,3.66,28.74,47.0,281.6744,-176.5657,-87.4089,58.4232,59.9323375,10.7183187,0.0
63.719541,-1.0144,0.0594,-0.0413,-0.162,-0.0067,0.0359,0.0063,0.0345,0.0095,1001.7383,48.78,4.56,29.04,47.0,281.6821,-176.5595,-87.421,58.4232,59.9323375,10.7183187,0.0
63.780827,-1.01,0.0545,-0.0474,-0.1194,-0.0584,-0.0179,0.0063,0.0345,0.0095,1001.7288,49.44,4.74,28.38,47.0,281.6514,-176.537,-87.3851,58.4232,59.9323375,10.7183187,0.0
63.840609,-1.0203,0.0594,-0.0386,-0.2201,-0.0108,0.0715,-0.0286,0.0363,-0.0021,1001.7261,47.7,3.24,31.02,47.0,281.6225,-176.5359,-87.3663,58.4232,59.9323375,10.7183187,0.0
63.904251,-1.0061,0.0537,-0.0511,-0.0815,-0.0623,-0.0404,-0.0029,-0.004,0.0021,1001.7261,48.3,3.6,29.94,47.0,280.2877,-176.5567,-87.3065,57.3278,59.9323375,10.7183187,0.0
63.959811,-1.0049,0.0584,-0.0523,-0.0695,-0.0147,-0.0507,-0.0212,0.0272,-0.0009,1001.7256,46.74,2.46,32.22,47.0,279.5346,-176.5688,-87.2971,57.3278,59.9323375,10.7183187,0.0
64.019153,-1.0112,0.0645,-0.0445,-0.132,0.0445,0.0297,-0.0127,-0.0162,0.0076,1001.7256,47.22,3.12,30.66,47.0,276.8112,-176.5648,-87.2746,57.3278,59.9323375,10.7183187,0.0
64.080843,-1.0119,0.0525,-0.0415,-0.139,-0.0749,0.0535,-0.009,0.0119,0.007,1001.719,47.88,3.06,32.28,47.0,277.9498,-176.5528,-87.3038,57.3278,59.9323375,10.7183187,0.0
64.144204,-1.01,0.0552,-0.0481,-0.12,-0.0476,-0.0075,-0.0005,0.0082,0.0101,1001.7131,48.0,4.2,29.88,47.0,280.1709,-176.5583,-87.2821,57.3278,59.9323375,10.7183187,0.0
64.201782,-1.0129,0.0557,-0.045,-0.1484,-0.0427,0.0168,-0.0017,-0.015,0.0082,1001.7131,47.22,3.42,29.58,48.0,280.3367,-176.5589,-87.322,57.2786,59.9323375,10.7183187,0.0
64.26087,-1.008,0.0579,-0.0513,-0.1004,-0.021,-0.0474,0.005,0.018,0.007,1001.7251,48.72,5.34,28.8,48.0,280.8011,-176.5602,-87.3337,57.2786,59.9323375,10.7183187,0.0
64.32227,-1.0117,0.0567,-0.0379,-0.1363,-0.0345,0.0826,-0.0053,-0.0308,0.0076,1001.7251,48.72,4.44,29.46,48.0,280.8788,-176.5509,-87.3435,57.2786,59.9323375,10.7183187,0.0
64.382675,-1.0093,0.0601,-0.044,-0.1122,-0.0023,0.0161,0.002,0.0241,0.0082,1001.7168,48.48,3.42,29.58,48.0,280.8949,-176.5431,-87.3822,57.2786,59.9323375,10.7183187,0.0
64.447927,-0.9988,0.0535,-0.0586,-0.0098,-0.0716,-0.121,0.0069,-0.0113,0.015,1001.7275,48.3,4.02,30.78,48.0,280.8203,-176.516,-87.3437,57.2786,59.9323375,10.7183187,0.0
64.50001,-1.0163,0.0596,-0.0403,-0.1822,-0.0112,0.0597,-0.0096,0.0101,0.004,1001.7275,48.48,3.54,29.34,48.0,280.8079,-176.5193,-87.3375,57.5272,59.9323375,10.7183187,0.0
64.562137,-1.0061,0.0567,-0.0447,-0.0819,-0.0409,0.0212,0.0032,-0.0052,0.007,1001.7153,48.6,4.62,29.52,48.0,281.1172,-176.5139,-87.3101,57.5272,59.9323375,10.7183187,0.0
64.619104,-1.01,0.0601,-0.0391,-0.1205,-0.0083,0.0801,0.002,0.018,0.0095,1001.7153,48.12,3.6,30.06,48.0,280.9875,-176.5081,-87.2876,57.5272,59.9323375,10.7183187,0.0
64.686636,-1.0051,0.064,-0.0428,-0.0725,0.0261,0.0366,-0.0084,-0.0131,0.0095,1001.7214,48.72,4.38,29.28,48.0,280.6835,-176.4854,-87.332,57.5272,59.9323375,10.7183187,0.0
64.741778,-1.0105,0.0552,-0.044,-0.1253,-0.0638,0.0231,0.0105,0.0064,0.0113,1001.709,48.78,4.26,29.22,48.0,281.0804,-176.4636,-87.3409,57.5272,59.9323375,10.7183187,0.0
64.80011,-1.0063,0.0596,-0.044,-0.0845,-0.0218,0.0202,0.0014,-0.0046,0.004,1001.709,47.76,3.48,28.86,48.0,281.1702,-176.4574,-87.3579,58.8212,59.9323375,10.7183187,0.0
64.859278,-1.0107,0.0586,-0.0386,-0.1271,-0.0303,0.063,-0.0041,-0.0082,0.0034,1001.707,49.02,5.58,28.26,48.0,281.7814,-176.4635,-87.416,58.8212,59.9323375,10.7183187,0.0
