time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
0.034413,0.0132,-0.0217,0.9978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.063626,-0.0325,0.0117,1.021,0.068,-0.1011,-0.0276,-0.0434,-0.4501,0.0037,1002.1355,-3.66,7.92,-28.32,0.0,357.647,0.6544,0.3584,-0.0,59.9323375,10.7183187,0.0
0.065821,-0.0188,-0.0088,1.0225,0.068,-0.1011,-0.0276,-0.0434,-0.4501,0.0037,1002.1355,-3.72,7.98,-30.3,369.0,357.647,0.6544,0.3584,-0.0,59.9323375,10.7183187,0.0
0.087054,0.0159,-0.0159,0.9846,0.068,-0.1011,-0.0276,-0.0434,-0.4501,0.0037,1002.1355,-4.02,7.86,-31.62,369.0,357.647,0.6544,0.3584,-0.0,59.9323375,10.7183187,0.0
0.106137,-0.0083,-0.0042,1.009,-0.0456,-0.0224,-0.1547,-0.016,-0.0786,0.0043,1002.1355,-2.1,9.0,-32.7,369.0,0.0157,0.7785,1.1761,-0.0,59.9323375,10.7183187,0.0
0.128228,-0.0195,-0.0005,1.0185,-0.0456,-0.0224,-0.1547,-0.016,-0.0786,0.0043,1002.1355,-0.24,10.74,-35.28,369.0,0.0157,0.7785,1.1761,-0.0,59.9323375,10.7183187,0.0
0.146235,-0.0017,-0.0093,1.0014,-0.0456,-0.0224,-0.1547,-0.016,-0.0786,0.0043,1002.1411,0.0,11.58,-36.36,369.0,0.0157,0.7785,1.1761,-0.0,59.9323375,10.7183187,0.0
0.165927,0.0015,-0.0086,0.998,-0.2019,0.0394,0.0101,-0.0251,-0.0591,0.0012,1002.1411,-1.02,11.04,-36.54,369.0,0.0256,0.7619,1.0818,-0.0,59.9323375,10.7183187,0.0
0.185903,-0.0103,-0.0044,1.0107,-0.2019,0.0394,0.0101,-0.0251,-0.0591,0.0012,1002.1411,-1.38,11.46,-36.9,369.0,0.0256,0.7619,1.0818,-0.0,59.9323375,10.7183187,0.0
0.209931,-0.0073,-0.0054,1.0095,-0.2758,0.0847,0.1009,-0.0117,-0.0182,-0.0006,1002.1411,-0.12,11.46,-36.18,369.0,359.969,0.7468,1.0239,-0.0,59.9323375,10.7183187,0.0
0.226257,-0.0044,-0.0083,1.0024,-0.2758,0.0847,0.1009,-0.0117,-0.0182,-0.0006,1002.1411,-0.12,11.46,-36.18,369.0,359.969,0.7468,1.0239,-0.0,59.9323375,10.7183187,0.0
0.247421,-0.0061,-0.009,1.0058,-0.2758,0.0847,0.1009,-0.0117,-0.0182,-0.0006,1002.1267,0.06,12.06,-36.72,369.0,359.969,0.7468,1.0239,-0.0,59.9323375,10.7183187,0.0
0.266161,-0.0086,-0.0054,1.008,-0.2758,0.0847,0.1009,-0.0117,-0.0182,-0.0006,1002.1267,-0.48,12.3,-36.9,369.0,359.969,0.7468,1.0239,-0.0,59.9323375,10.7183187,0.0
0.287157,-0.0076,-0.0068,1.0073,-0.2457,0.0747,0.0743,0.0024,0.0197,-0.0067,1002.1267,-0.06,12.24,-36.48,369.0,359.7083,0.7441,0.9459,-0.0,59.9323375,10.7183187,0.0
0.306328,-0.0022,-0.0051,1.0019,-0.2457,0.0747,0.0743,0.0024,0.0197,-0.0067,1002.1267,0.18,12.18,-36.6,369.0,359.7083,0.7441,0.9459,-0.0,59.9323375,10.7183187,0.0
0.33063,-0.0066,-0.0073,1.0056,-0.1715,0.0782,0.0143,-0.0062,0.049,-0.0018,1002.1453,0.78,12.78,-37.74,369.0,359.0493,0.7504,0.8761,-0.0,59.9323375,10.7183187,0.0
0.346233,-0.0105,-0.0061,1.0093,-0.1715,0.0782,0.0143,-0.0062,0.049,-0.0018,1002.1453,0.78,12.78,-37.74,369.0,359.0493,0.7504,0.8761,-0.0,59.9323375,10.7183187,0.0
0.365886,-0.0149,-0.0076,1.0293,-0.1715,0.0782,0.0143,-0.0062,0.049,-0.0018,1002.1453,0.36,12.84,-37.2,369.0,359.0493,0.7504,0.8761,-0.0,59.9323375,10.7183187,0.0
0.386405,-0.0208,-0.0107,1.022,-0.1715,0.0782,0.0143,-0.0062,0.049,-0.0018,1002.1453,0.18,12.48,-36.72,369.0,359.0493,0.7504,0.8761,-0.0,59.9323375,10.7183187,0.0
0.407486,0.0154,-0.0061,0.9839,-0.3145,0.0155,0.21,-0.0245,-0.2082,-0.0183,1002.1453,0.78,12.6,-37.74,369.0,356.4494,0.7058,0.6488,-0.0,59.9323375,10.7183187,0.0
0.426448,0.0166,-0.0139,0.9904,-0.3145,0.0155,0.21,-0.0245,-0.2082,-0.0183,1002.1453,0.72,12.42,-38.04,369.0,356.4494,0.7058,0.6488,-0.0,59.9323375,10.7183187,0.0
0.44638,0.0034,-0.0068,1.0024,-0.3145,0.0155,0.21,-0.0245,-0.2082,-0.0183,1002.1277,0.72,13.08,-37.38,369.0,356.4494,0.7058,0.6488,-0.0,59.9323375,10.7183187,0.0
0.465911,-0.0151,-0.0064,1.0203,-0.1201,0.0577,0.0191,0.0341,0.0906,0.0086,1002.1277,0.3,12.84,-36.9,369.0,354.3086,0.7289,0.8977,-0.0,59.9323375,10.7183187,0.0
0.486353,-0.0059,-0.0071,1.0088,-0.1201,0.0577,0.0191,0.0341,0.0906,0.0086,1002.1277,-0.24,12.36,-37.38,369.0,354.3086,0.7289,0.8977,-0.0,59.9323375,10.7183187,0.0
0.506185,0.0098,-0.01,0.997,-0.1201,0.0577,0.0191,0.0341,0.0906,0.0086,1002.1277,-0.24,12.24,-37.38,369.0,354.3086,0.7289,0.8977,-0.0,59.9323375,10.7183187,0.0
0.527717,0.0034,-0.0083,1.0014,-0.0324,0.0199,-0.0341,-0.0147,-0.0542,-0.0061,1002.1277,-0.18,12.0,-37.08,369.0,356.8963,0.6895,0.7488,70.2712,59.9323375,10.7183187,0.0
0.545989,-0.0046,-0.009,1.0129,-0.0324,0.0199,-0.0341,-0.0147,-0.0542,-0.0061,1002.147,-0.12,11.82,-37.5,369.0,356.8963,0.6895,0.7488,70.2712,59.9323375,10.7183187,0.0
0.566131,-0.0059,-0.0088,1.0119,-0.0324,0.0199,-0.0341,-0.0147,-0.0542,-0.0061,1002.147,-0.06,11.94,-37.32,369.0,356.8963,0.6895,0.7488,70.2712,59.9323375,10.7183187,0.0
0.586021,0.0029,-0.0076,1.0032,-0.1663,0.0266,0.1117,-0.0099,-0.0231,-0.0,1002.147,0.72,12.6,-37.5,369.0,356.8975,0.6593,0.6358,70.2712,59.9323375,10.7183187,0.0
0.60628,0.0044,-0.01,1.0024,-0.1663,0.0266,0.1117,-0.0099,-0.0231,-0.0,1002.147,1.14,13.44,-38.52,369.0,356.8975,0.6593,0.6358,70.2712,59.9323375,10.7183187,0.0
0.626446,-0.001,-0.0088,1.0093,-0.1663,0.0266,0.1117,-0.0099,-0.0231,-0.0,1002.147,0.78,13.26,-38.04,369.0,356.8975,0.6593,0.6358,70.2712,59.9323375,10.7183187,0.0
0.646273,-0.0029,-0.0083,1.01,-0.1146,0.0261,0.0853,0.0079,0.027,-0.0012,1002.1445,1.08,13.38,-37.8,369.0,354.9543,0.6559,0.6137,70.2712,59.9323375,10.7183187,0.0
0.665921,0.0005,-0.0071,1.0032,-0.1146,0.0261,0.0853,0.0079,0.027,-0.0012,1002.1445,0.9,13.62,-38.1,369.0,354.9543,0.6559,0.6137,70.2712,59.9323375,10.7183187,0.0
0.686929,0.0007,-0.01,1.0049,-0.1146,0.0261,0.0853,0.0079,0.027,-0.0012,1002.1445,0.3,12.6,-37.8,369.0,354.9543,0.6559,0.6137,70.2712,59.9323375,10.7183187,0.0
0.705859,-0.0024,-0.0071,1.0039,-0.0907,0.0123,0.0421,0.003,0.0057,0.0012,1002.1445,0.78,12.78,-37.86,369.0,355.1354,0.6454,0.5716,70.2712,59.9323375,10.7183187,0.0
0.726852,-0.0005,-0.0103,1.0068,-0.0907,0.0123,0.0421,0.003,0.0057,0.0012,1002.1445,1.14,12.96,-36.48,369.0,355.1354,0.6454,0.5716,70.2712,59.9323375,10.7183187,0.0
0.746522,0.0012,-0.01,1.0046,-0.0907,0.0123,0.0421,0.003,0.0057,0.0012,1002.1667,-0.12,11.94,-34.44,369.0,355.1354,0.6454,0.5716,70.2712,59.9323375,10.7183187,0.0
0.76578,0.0002,-0.0081,1.0036,-0.076,0.009,0.0396,-0.0044,-0.0133,-0.0006,1002.1667,-0.54,11.64,-35.46,369.0,357.6145,0.6263,0.5137,70.2712,59.9323375,10.7183187,0.0
0.785815,-0.001,-0.0066,1.008,-0.076,0.009,0.0396,-0.0044,-0.0133,-0.0006,1002.1667,0.18,12.78,-37.44,369.0,357.6145,0.6263,0.5137,70.2712,59.9323375,10.7183187,0.0
0.807295,-0.002,-0.0098,1.0085,-0.076,0.009,0.0396,-0.0044,-0.0133,-0.0006,1002.1667,0.6,13.44,-37.38,369.0,357.6145,0.6263,0.5137,70.2712,59.9323375,10.7183187,0.0
0.826473,0.0007,-0.0078,1.0044,-0.0993,0.0093,0.0778,-0.0025,-0.0029,-0.0006,1002.1667,0.6,13.38,-37.38,369.0,356.5569,0.6137,0.4686,80.8681,59.9323375,10.7183187,0.0
0.845497,0.001,-0.0086,1.0039,-0.0993,0.0093,0.0778,-0.0025,-0.0029,-0.0006,1002.1802,-0.9,12.3,-36.72,369.0,356.5569,0.6137,0.4686,80.8681,59.9323375,10.7183187,0.0
0.866267,-0.0029,-0.0078,1.0068,-0.0993,0.0093,0.0778,-0.0025,-0.0029,-0.0006,1002.1802,-1.5,10.8,-35.34,369.0,356.5569,0.6137,0.4686,80.8681,59.9323375,10.7183187,0.0
0.886243,-0.0015,-0.0098,1.0075,-0.1028,0.0272,0.061,0.0024,0.0087,-0.0,1002.1802,-1.14,10.74,-35.46,369.0,2.9063,0.6065,0.4326,80.8681,59.9323375,10.7183187,0.0
0.906909,0.0015,-0.0093,1.0058,-0.1028,0.0272,0.061,0.0024,0.0087,-0.0,1002.1802,-0.54,11.7,-36.24,369.0,2.9063,0.6065,0.4326,80.8681,59.9323375,10.7183187,0.0
0.931617,0.0012,-0.0103,1.0041,-0.051,0.0106,0.0513,0.0005,0.0032,-0.0,1002.1956,0.36,12.48,-37.74,369.0,1.0119,0.5933,0.3818,80.8681,59.9323375,10.7183187,0.0
0.946342,-0.0022,-0.0086,1.0063,-0.051,0.0106,0.0513,0.0005,0.0032,-0.0,1002.1956,0.36,12.48,-37.74,369.0,1.0119,0.5933,0.3818,80.8681,59.9323375,10.7183187,0.0
0.96628,-0.0007,-0.0083,1.0054,-0.051,0.0106,0.0513,0.0005,0.0032,-0.0,1002.1956,0.9,12.9,-36.78,369.0,1.0119,0.5933,0.3818,80.8681,59.9323375,10.7183187,0.0
0.986498,0.0002,-0.0098,1.0058,-0.051,0.0106,0.0513,0.0005,0.0032,-0.0,1002.1956,0.12,12.6,-36.42,369.0,1.0119,0.5933,0.3818,80.8681,59.9323375,10.7183187,0.0
1.006342,0.002,-0.0088,1.0066,-0.0552,0.0042,0.0513,-0.0019,-0.0053,-0.0,1002.1956,0.18,12.54,-37.2,369.0,358.9356,0.5839,0.3368,80.8681,59.9323375,10.7183187,0.0
1.026465,-0.0012,-0.01,1.0073,-0.0552,0.0042,0.0513,-0.0019,-0.0053,-0.0,1002.1956,0.0,11.58,-36.84,369.0,358.9356,0.5839,0.3368,80.8681,59.9323375,10.7183187,0.0
1.046446,-0.002,-0.0066,1.0063,-0.0552,0.0042,0.0513,-0.0019,-0.0053,-0.0,1002.1982,-0.36,11.7,-36.78,369.0,358.9356,0.5839,0.3368,80.8681,59.9323375,10.7183187,0.0
1.065861,0.001,-0.0088,1.0051,-0.0713,0.0338,0.056,-0.0001,-0.0011,-0.0006,1002.1982,-0.12,12.42,-37.08,369.0,359.7346,0.5754,0.3049,80.8681,59.9323375,10.7183187,0.0
1.085558,-0.0012,-0.0103,1.0049,-0.0713,0.0338,0.056,-0.0001,-0.0011,-0.0006,1002.1982,-0.3,12.36,-36.48,369.0,359.7346,0.5754,0.3049,80.8681,59.9323375,10.7183187,0.0
1.107324,0.0017,-0.0076,1.0066,-0.0713,0.0338,0.056,-0.0001,-0.0011,-0.0006,1002.1982,0.0,12.54,-36.66,369.0,359.7346,0.5754,0.3049,80.8681,59.9323375,10.7183187,0.0
1.126111,-0.0005,-0.009,1.0095,-0.0304,0.0231,0.0584,0.0005,0.0008,-0.0006,1002.1982,0.0,12.36,-36.12,369.0,359.6501,0.5685,0.2757,82.1212,59.9323375,10.7183187,0.0
1.146379,0.0005,-0.0083,1.0054,-0.0304,0.0231,0.0584,0.0005,0.0008,-0.0006,1002.2026,0.66,12.9,-36.18,369.0,359.6501,0.5685,0.2757,82.1212,59.9323375,10.7183187,0.0
1.166052,0.0005,-0.0078,1.0061,-0.0304,0.0231,0.0584,0.0005,0.0008,-0.0006,1002.2026,0.78,12.78,-37.14,369.0,359.6501,0.5685,0.2757,82.1212,59.9323375,10.7183187,0.0
1.1856,-0.001,-0.009,1.0051,-0.0387,0.0197,0.0535,-0.0001,-0.0005,0.0006,1002.2026,0.0,12.36,-37.32,369.0,359.6509,0.5627,0.2539,82.1212,59.9323375,10.7183187,0.0
1.206386,-0.0002,-0.0061,1.0068,-0.0387,0.0197,0.0535,-0.0001,-0.0005,0.0006,1002.2026,0.36,12.9,-37.2,369.0,359.6509,0.5627,0.2539,82.1212,59.9323375,10.7183187,0.0
1.227062,-0.0007,-0.0093,1.0051,-0.0387,0.0197,0.0535,-0.0001,-0.0005,0.0006,1002.2026,-0.54,12.48,-37.26,369.0,359.6509,0.5627,0.2539,82.1212,59.9323375,10.7183187,0.0
1.2461,-0.0012,-0.0086,1.0073,-0.0471,0.0041,0.0439,-0.0013,0.0002,-0.0,1002.2046,-0.48,12.48,-38.04,369.0,359.6501,0.5557,0.2334,82.1212,59.9323375,10.7183187,0.0
1.266703,-0.0017,-0.0103,1.0061,-0.0471,0.0041,0.0439,-0.0013,0.0002,-0.0,1002.2046,0.72,13.08,-37.86,369.0,359.6501,0.5557,0.2334,82.1212,59.9323375,10.7183187,0.0
1.286987,0.0012,-0.0095,1.0061,-0.0471,0.0041,0.0439,-0.0013,0.0002,-0.0,1002.2046,0.9,13.08,-37.32,369.0,359.6501,0.5557,0.2334,82.1212,59.9323375,10.7183187,0.0
1.310999,0.0005,-0.0078,1.0083,-0.0252,0.0008,0.0535,-0.0001,0.0002,-0.0,1002.2046,1.08,13.32,-37.26,369.0,359.6489,0.5501,0.2171,82.1212,59.9323375,10.7183187,0.0
1.32623,0.002,-0.009,1.0058,-0.0252,0.0008,0.0535,-0.0001,0.0002,-0.0,1002.2046,1.08,13.32,-37.26,369.0,359.6489,0.5501,0.2171,82.1212,59.9323375,10.7183187,0.0
1.350136,-0.0007,-0.0076,1.0066,-0.0156,0.0054,0.0511,0.0005,-0.0017,-0.0,1002.2078,1.08,12.84,-36.24,369.0,359.6492,0.5488,0.2033,82.1212,59.9323375,10.7183187,0.0
1.367546,0.0012,-0.0093,1.0036,-0.0156,0.0054,0.0511,0.0005,-0.0017,-0.0,1002.2078,0.78,12.84,-36.96,369.0,359.6492,0.5488,0.2033,82.1212,59.9323375,10.7183187,0.0
1.385642,0.0005,-0.0088,1.0051,-0.0156,0.0054,0.0511,0.0005,-0.0017,-0.0,1002.2078,0.78,12.84,-36.96,369.0,359.6492,0.5488,0.2033,82.1212,59.9323375,10.7183187,0.0
1.407022,-0.0002,-0.0078,1.0066,-0.0156,0.0054,0.0511,0.0005,-0.0017,-0.0,1002.2078,1.38,13.2,-38.58,369.0,359.6492,0.5488,0.2033,82.1212,59.9323375,10.7183187,0.0
1.426241,0.0005,-0.009,1.0073,-0.0356,0.0164,0.0583,0.0005,0.002,-0.0,1002.2078,0.96,12.42,-37.56,369.0,359.6469,0.5437,0.1943,75.8404,59.9323375,10.7183187,0.0
1.445894,0.0007,-0.0103,1.0046,-0.0356,0.0164,0.0583,0.0005,0.002,-0.0,1002.1853,0.84,13.02,-37.5,369.0,359.6469,0.5437,0.1943,75.8404,59.9323375,10.7183187,0.0
1.469495,0.0017,-0.0088,1.0066,-0.0356,0.0164,0.0583,0.0005,0.002,-0.0,1002.1853,1.38,13.56,-37.68,369.0,359.6469,0.5437,0.1943,75.8404,59.9323375,10.7183187,0.0
1.485439,0.0,-0.0078,1.0061,-0.0156,0.0066,0.0583,0.0005,0.0014,-0.0,1002.1853,0.48,12.42,-37.14,369.0,359.6476,0.5421,0.1889,75.8404,59.9323375,10.7183187,0.0
1.508401,0.0012,-0.0076,1.0063,-0.0156,0.0066,0.0583,0.0005,0.0014,-0.0,1002.1853,0.54,13.92,-39.0,369.0,359.6476,0.5421,0.1889,75.8404,59.9323375,10.7183187,0.0
1.526321,0.001,-0.0066,1.0044,-0.0156,0.0066,0.0583,0.0005,0.0014,-0.0,1002.1853,0.54,13.92,-39.0,369.0,359.6476,0.5421,0.1889,75.8404,59.9323375,10.7183187,0.0
1.546161,-0.0007,-0.0088,1.0058,-0.0216,0.0279,0.0367,0.0005,-0.0017,-0.0,1002.1792,1.14,13.68,-38.34,369.0,359.6472,0.541,0.182,75.8404,59.9323375,10.7183187,0.0
1.566067,0.002,-0.0081,1.0039,-0.0216,0.0279,0.0367,0.0005,-0.0017,-0.0,1002.1792,1.56,14.04,-38.46,369.0,359.6472,0.541,0.182,75.8404,59.9323375,10.7183187,0.0
1.586998,-0.0017,-0.0081,1.0051,-0.0216,0.0279,0.0367,0.0005,-0.0017,-0.0,1002.1792,0.9,13.14,-38.16,369.0,359.6472,0.541,0.182,75.8404,59.9323375,10.7183187,0.0
1.60638,-0.0007,-0.0081,1.0073,-0.0465,0.0127,0.0439,-0.0013,-0.0035,-0.0018,1002.1792,0.9,13.62,-38.64,369.0,359.6475,0.5359,0.1739,75.8404,59.9323375,10.7183187,0.0
1.626533,-0.0005,-0.0071,1.0061,-0.0465,0.0127,0.0439,-0.0013,-0.0035,-0.0018,1002.1792,1.02,13.62,-38.04,369.0,359.6475,0.5359,0.1739,75.8404,59.9323375,10.7183187,0.0
1.645758,-0.0002,-0.0083,1.0061,-0.0465,0.0127,0.0439,-0.0013,-0.0035,-0.0018,1002.1665,0.84,13.56,-38.4,369.0,359.6475,0.5359,0.1739,75.8404,59.9323375,10.7183187,0.0
1.665895,0.001,-0.0059,1.0058,-0.0304,0.0098,0.0534,0.0011,0.0002,-0.0012,1002.1665,0.72,13.32,-38.28,369.0,359.6514,0.5329,0.1634,75.8404,59.9323375,10.7183187,0.0
1.686742,0.002,-0.0076,1.0054,-0.0304,0.0098,0.0534,0.0011,0.0002,-0.0012,1002.1665,0.42,12.6,-37.32,369.0,359.6514,0.5329,0.1634,75.8404,59.9323375,10.7183187,0.0
1.706843,-0.0002,-0.0076,1.0044,-0.0304,0.0098,0.0534,0.0011,0.0002,-0.0012,1002.1665,0.24,12.96,-37.14,369.0,359.6514,0.5329,0.1634,75.8404,59.9323375,10.7183187,0.0
1.726915,0.0015,-0.0093,1.0085,-0.0301,0.0167,0.0367,0.0024,0.0057,0.0012,1002.1665,0.12,12.72,-36.78,369.0,359.6531,0.5314,0.162,88.1841,59.9323375,10.7183187,0.0
1.745831,0.0024,-0.0093,1.0054,-0.0301,0.0167,0.0367,0.0024,0.0057,0.0012,1002.1846,-0.12,12.54,-37.74,369.0,359.6531,0.5314,0.162,88.1841,59.9323375,10.7183187,0.0
1.766999,0.0005,-0.0083,1.0056,-0.0301,0.0167,0.0367,0.0024,0.0057,0.0012,1002.1846,-0.78,11.88,-37.5,369.0,359.6531,0.5314,0.162,88.1841,59.9323375,10.7183187,0.0
1.786676,0.0,-0.0093,1.0046,-0.0224,0.0092,0.0486,0.0005,-0.0017,-0.0,1002.1846,0.06,12.0,-36.78,369.0,359.6498,0.5293,0.1586,88.1841,59.9323375,10.7183187,0.0
1.805519,-0.0017,-0.01,1.0097,-0.0224,0.0092,0.0486,0.0005,-0.0017,-0.0,1002.1846,1.14,13.02,-37.62,369.0,359.6498,0.5293,0.1586,88.1841,59.9323375,10.7183187,0.0
1.826193,0.0012,-0.0095,1.0075,-0.0224,0.0092,0.0486,0.0005,-0.0017,-0.0,1002.1846,0.36,12.54,-37.32,369.0,359.6498,0.5293,0.1586,88.1841,59.9323375,10.7183187,0.0
1.84597,0.001,-0.009,1.0034,-0.0133,-0.0034,0.0678,-0.0013,-0.0066,-0.0006,1002.1741,0.18,12.24,-35.82,369.0,359.6494,0.526,0.1474,88.1841,59.9323375,10.7183187,0.0
1.86667,-0.001,-0.0107,1.0056,-0.0133,-0.0034,0.0678,-0.0013,-0.0066,-0.0006,1002.1741,0.48,12.18,-34.86,369.0,359.6494,0.526,0.1474,88.1841,59.9323375,10.7183187,0.0
1.887832,-0.0012,-0.0103,1.0066,-0.0133,-0.0034,0.0678,-0.0013,-0.0066,-0.0006,1002.1741,-0.24,11.94,-36.42,369.0,359.6494,0.526,0.1474,88.1841,59.9323375,10.7183187,0.0
1.906122,0.0005,-0.0093,1.0061,-0.0361,-0.0107,0.0582,0.0005,0.0008,-0.0006,1002.1741,0.3,12.78,-37.98,369.0,359.6487,0.5252,0.1409,88.1841,59.9323375,10.7183187,0.0
1.926149,0.0007,-0.0093,1.0046,-0.0361,-0.0107,0.0582,0.0005,0.0008,-0.0006,1002.1741,0.84,13.32,-37.86,369.0,359.6487,0.5252,0.1409,88.1841,59.9323375,10.7183187,0.0
1.951299,-0.0024,-0.0093,1.0044,-0.0165,-0.001,0.039,0.0005,0.0026,-0.0012,1002.179,0.78,13.2,-38.46,369.0,359.6508,0.5259,0.1387,88.1841,59.9323375,10.7183187,0.0
1.966686,-0.0005,-0.0086,1.0044,-0.0165,-0.001,0.039,0.0005,0.0026,-0.0012,1002.179,0.78,13.2,-38.46,369.0,359.6508,0.5259,0.1387,88.1841,59.9323375,10.7183187,0.0
1.985837,0.0002,-0.0088,1.0046,-0.0165,-0.001,0.039,0.0005,0.0026,-0.0012,1002.179,0.6,13.38,-38.34,369.0,359.6508,0.5259,0.1387,88.1841,59.9323375,10.7183187,0.0
2.01026,0.0007,-0.0093,1.0049,-0.0203,0.0037,0.039,0.0005,-0.0005,-0.0,1002.179,0.36,12.6,-36.78,369.0,359.6525,0.5251,0.1326,88.1841,59.9323375,10.7183187,0.0
2.026532,-0.0007,-0.0098,1.008,-0.0203,0.0037,0.039,0.0005,-0.0005,-0.0,1002.179,0.36,12.6,-36.78,369.0,359.6525,0.5251,0.1326,90.4284,59.9323375,10.7183187,0.0
2.046565,0.0,-0.0066,1.0078,-0.0203,0.0037,0.039,0.0005,-0.0005,-0.0,1002.1611,1.14,13.74,-37.5,369.0,359.6525,0.5251,0.1326,90.4284,59.9323375,10.7183187,0.0
2.066093,0.0015,-0.0098,1.0036,-0.0203,0.0037,0.039,0.0005,-0.0005,-0.0,1002.1611,1.32,13.56,-37.32,369.0,359.6525,0.5251,0.1326,90.4284,59.9323375,10.7183187,0.0
2.085357,0.0017,-0.0083,1.0056,-0.0076,-0.0061,0.0295,0.0018,-0.0005,-0.0006,1002.1611,0.36,12.72,-37.62,369.0,359.6553,0.5242,0.1281,90.4284,59.9323375,10.7183187,0.0
2.105555,0.002,-0.0098,1.0056,-0.0076,-0.0061,0.0295,0.0018,-0.0005,-0.0006,1002.1611,0.24,13.08,-37.62,369.0,359.6553,0.5242,0.1281,90.4284,59.9323375,10.7183187,0.0
2.127108,-0.0024,-0.0098,1.0049,-0.0076,-0.0061,0.0295,0.0018,-0.0005,-0.0006,1002.1611,0.18,12.36,-36.42,369.0,359.6553,0.5242,0.1281,90.4284,59.9323375,10.7183187,0.0
2.146084,0.0015,-0.0098,1.0054,-0.0456,-0.0064,0.0414,0.0005,0.0014,-0.0012,1002.1755,0.3,12.42,-36.54,369.0,359.6539,0.5222,0.1267,90.4284,59.9323375,10.7183187,0.0
2.166165,0.001,-0.009,1.0058,-0.0456,-0.0064,0.0414,0.0005,0.0014,-0.0012,1002.1755,0.48,12.66,-38.16,369.0,359.6539,0.5222,0.1267,90.4284,59.9323375,10.7183187,0.0
2.186118,0.0002,-0.0076,1.0049,-0.0456,-0.0064,0.0414,0.0005,0.0014,-0.0012,1002.1755,0.18,12.24,-37.92,369.0,359.6539,0.5222,0.1267,90.4284,59.9323375,10.7183187,0.0
2.205774,-0.0017,-0.0078,1.0049,-0.0189,0.0151,0.0414,0.0005,-0.0005,-0.0,1002.1755,0.36,12.78,-37.8,369.0,359.6553,0.5221,0.1241,90.4284,59.9323375,10.7183187,0.0
2.226433,-0.0002,-0.0083,1.0058,-0.0189,0.0151,0.0414,0.0005,-0.0005,-0.0,1002.1755,0.18,12.6,-37.44,369.0,359.6553,0.5221,0.1241,90.4284,59.9323375,10.7183187,0.0
2.250856,-0.0015,-0.0081,1.0071,-0.0229,0.0076,0.051,-0.0013,-0.0011,-0.0,1002.1599,0.66,13.02,-38.04,369.0,359.6553,0.52,0.1196,90.4284,59.9323375,10.7183187,0.0
2.26606,0.0,-0.009,1.0078,-0.0229,0.0076,0.051,-0.0013,-0.0011,-0.0,1002.1599,0.66,13.02,-38.04,369.0,359.6553,0.52,0.1196,90.4284,59.9323375,10.7183187,0.0
2.286305,0.0005,-0.0083,1.0044,-0.0229,0.0076,0.051,-0.0013,-0.0011,-0.0,1002.1599,0.84,12.78,-37.8,369.0,359.6553,0.52,0.1196,90.4284,59.9323375,10.7183187,0.0
2.306481,0.001,-0.0088,1.0054,-0.0229,0.0076,0.051,-0.0013,-0.0011,-0.0,1002.1599,0.18,12.12,-38.1,369.0,359.6553,0.52,0.1196,90.4284,59.9323375,10.7183187,0.0
2.326278,-0.0022,-0.0107,1.0063,-0.0107,0.0031,0.0462,-0.0001,0.0014,0.0012,1002.1599,-0.54,11.7,-37.8,369.0,359.6549,0.522,0.1184,89.4628,59.9323375,10.7183187,0.0
2.345843,0.0012,-0.0095,1.0063,-0.0107,0.0031,0.0462,-0.0001,0.0014,0.0012,1002.1592,-0.3,12.54,-38.16,369.0,359.6549,0.522,0.1184,89.4628,59.9323375,10.7183187,0.0
2.366018,-0.0002,-0.0066,1.0061,-0.0107,0.0031,0.0462,-0.0001,0.0014,0.0012,1002.1592,0.3,12.96,-37.32,369.0,359.6549,0.522,0.1184,89.4628,59.9323375,10.7183187,0.0
2.38588,-0.0029,-0.0078,1.0063,-0.022,0.0248,0.0534,-0.0001,0.0002,-0.0,1002.1592,0.9,13.2,-38.1,369.0,359.6549,0.5227,0.1143,89.4628,59.9323375,10.7183187,0.0
2.405887,0.0015,-0.0088,1.0034,-0.022,0.0248,0.0534,-0.0001,0.0002,-0.0,1002.1592,1.26,13.5,-39.0,369.0,359.6549,0.5227,0.1143,89.4628,59.9323375,10.7183187,0.0
2.426732,0.0017,-0.0098,1.0066,-0.022,0.0248,0.0534,-0.0001,0.0002,-0.0,1002.1592,1.2,13.14,-37.02,369.0,359.6549,0.5227,0.1143,89.4628,59.9323375,10.7183187,0.0
2.446351,0.0002,-0.0088,1.0051,-0.0017,-0.0068,0.0582,0.0011,-0.0011,-0.0006,1002.1494,1.56,13.56,-37.74,369.0,359.6566,0.5199,0.1079,89.4628,59.9323375,10.7183187,0.0
2.466228,-0.0007,-0.0093,1.0041,-0.0017,-0.0068,0.0582,0.0011,-0.0011,-0.0006,1002.1494,0.96,13.38,-38.7,369.0,359.6566,0.5199,0.1079,89.4628,59.9323375,10.7183187,0.0
2.487098,0.0,-0.0086,1.0041,-0.0017,-0.0068,0.0582,0.0011,-0.0011,-0.0006,1002.1494,0.6,13.02,-37.92,369.0,359.6566,0.5199,0.1079,89.4628,59.9323375,10.7183187,0.0
