time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
596.223847,-1.0044,0.0464,-0.0257,-0.0173,-0.0517,0.0749,-0.0157,-0.0131,-0.018,1001.845,48.3,5.52,26.76,56.0,283.4705,-176.7447,-88.4548,57.4311,59.9323375,10.7183187,0.0
596.24084,-1.0066,0.0445,-0.0244,-0.0173,-0.0517,0.0749,-0.0157,-0.0131,-0.018,1001.845,48.18,5.52,26.52,56.0,283.4705,-176.7447,-88.4548,57.4311,59.9323375,10.7183187,0.0
596.261893,-1.009,0.0454,-0.0261,-0.0173,-0.0517,0.0749,-0.0157,-0.0131,-0.018,1001.845,47.76,5.16,26.88,56.0,283.4705,-176.7447,-88.4548,57.4311,59.9323375,10.7183187,0.0
596.282549,-1.0095,0.0413,-0.0288,-0.1014,-0.0997,0.0424,0.0057,0.1775,-0.0144,1001.8477,48.0,4.8,27.84,56.0,283.3338,-176.8138,-88.2523,57.4311,59.9323375,10.7183187,0.0
596.300815,-1.0171,0.0391,-0.0391,-0.1014,-0.0997,0.0424,0.0057,0.1775,-0.0144,1001.8477,48.12,4.38,29.58,56.0,283.3338,-176.8138,-88.2523,57.4311,59.9323375,10.7183187,0.0
596.324462,-1.0234,0.0401,-0.0511,-0.1014,-0.0997,0.0424,0.0057,0.1775,-0.0144,1001.8477,47.28,4.08,30.6,56.0,283.3338,-176.8138,-88.2523,57.4311,59.9323375,10.7183187,0.0
596.340755,-1.0207,0.0489,-0.0511,-0.2455,-0.1411,-0.1061,0.0356,0.1365,-0.0119,1001.8477,46.86,3.9,30.36,55.0,282.5705,-176.8798,-87.6924,57.4311,59.9323375,10.7183187,0.0
596.36195,-1.0193,0.0557,-0.0357,-0.2455,-0.1411,-0.1061,0.0356,0.1365,-0.0119,1001.8477,47.58,4.74,28.74,55.0,282.5705,-176.8798,-87.6924,57.4311,59.9323375,10.7183187,0.0
596.381027,-1.0198,0.0635,-0.0379,-0.2455,-0.1411,-0.1061,0.0356,0.1365,-0.0119,1001.8445,47.58,4.5,28.86,55.0,282.5705,-176.8798,-87.6924,57.4311,59.9323375,10.7183187,0.0
596.401919,-1.0139,0.0618,-0.053,-0.2112,0.0949,0.0696,0.0191,-0.0437,0.0052,1001.8445,46.38,3.48,29.58,55.0,281.2709,-176.9158,-87.4207,57.4311,59.9323375,10.7183187,0.0
596.420679,-1.0088,0.0603,-0.0467,-0.2112,0.0949,0.0696,0.0191,-0.0437,0.0052,1001.8445,46.5,4.14,28.8,55.0,281.2709,-176.9158,-87.4207,57.4311,59.9323375,10.7183187,0.0
596.44144,-1.0134,0.0562,-0.0472,-0.2112,0.0949,0.0696,0.0191,-0.0437,0.0052,1001.8445,47.1,4.38,28.62,55.0,281.2709,-176.9158,-87.4207,57.4311,59.9323375,10.7183187,0.0
596.502955,-1.0066,0.0606,-0.0569,-0.1494,0.0166,-0.0198,0.0093,0.0828,0.0192,1001.8486,47.46,4.38,27.78,55.0,281.1714,-176.8782,-87.4115,57.2213,59.9323375,10.7183187,0.0
596.523783,-1.0129,0.0572,-0.0479,-0.084,0.05,-0.0911,-0.0389,-0.0064,-0.0058,1001.8486,48.54,5.1,28.2,55.0,281.9082,-176.8212,-87.2679,57.2213,59.9323375,10.7183187,0.0
596.541404,-1.0156,0.0437,-0.0393,-0.084,0.05,-0.0911,-0.0389,-0.0064,-0.0058,1001.8486,48.84,5.82,27.42,54.0,281.9082,-176.8212,-87.2679,57.2213,59.9323375,10.7183187,0.0
596.562303,-1.0093,0.0415,-0.0481,-0.084,0.05,-0.0911,-0.0389,-0.0064,-0.0058,1001.8486,48.3,5.58,26.58,54.0,281.9082,-176.8212,-87.2679,57.2213,59.9323375,10.7183187,0.0
596.581793,-1.0039,0.0491,-0.0513,-0.1101,-0.1287,0.0001,-0.0139,0.0046,-0.0162,1001.8491,48.24,5.52,26.64,54.0,283.9072,-176.8684,-87.2388,57.2213,59.9323375,10.7183187,0.0
596.620781,-1.0137,0.0555,-0.0479,-0.1101,-0.1287,0.0001,-0.0139,0.0046,-0.0162,1001.8491,47.46,4.32,27.72,54.0,283.9072,-176.8684,-87.2388,57.2213,59.9323375,10.7183187,0.0
596.642132,-1.0137,0.0486,-0.0447,-0.1528,0.0159,0.0032,-0.0231,0.0089,-0.0064,1001.8491,47.22,4.32,27.78,54.0,283.6781,-176.9162,-87.2348,57.2213,59.9323375,10.7183187,0.0
596.661587,-1.0085,0.0457,-0.045,-0.1528,0.0159,0.0032,-0.0231,0.0089,-0.0064,1001.8491,47.88,4.86,27.9,54.0,283.6781,-176.9162,-87.2348,57.2213,59.9323375,10.7183187,0.0
596.683316,-1.0029,0.0481,-0.0435,-0.1528,0.0159,0.0032,-0.0231,0.0089,-0.0064,1001.8525,47.88,4.5,28.26,54.0,283.6781,-176.9162,-87.2348,57.2213,59.9323375,10.7183187,0.0
596.701288,-1.0046,0.0528,-0.0493,-0.0475,-0.0547,0.0492,-0.0182,-0.0082,-0.0021,1001.8525,47.4,4.68,28.02,54.0,283.3679,-176.9235,-87.2176,57.2213,59.9323375,10.7183187,0.0
596.723427,-1.009,0.0501,-0.0464,-0.0475,-0.0547,0.0492,-0.0182,-0.0082,-0.0021,1001.8525,47.52,4.56,27.6,54.0,283.3679,-176.9235,-87.2176,57.2213,59.9323375,10.7183187,0.0
596.740717,-1.0115,0.0459,-0.045,-0.0475,-0.0547,0.0492,-0.0182,-0.0082,-0.0021,1001.8525,47.4,4.62,28.02,54.0,283.3679,-176.9235,-87.2176,57.2213,59.9323375,10.7183187,0.0
596.761392,-1.0075,0.0442,-0.0457,-0.131,-0.0736,0.0301,-0.0096,0.0046,-0.004,1001.8525,46.8,4.5,28.2,54.0,283.2258,-176.9387,-87.2454,57.2213,59.9323375,10.7183187,0.0
596.781813,-1.0093,0.0464,-0.0476,-0.131,-0.0736,0.0301,-0.0096,0.0046,-0.004,1001.8511,46.5,4.38,27.84,54.0,283.2258,-176.9387,-87.2454,57.2213,59.9323375,10.7183187,0.0
596.807409,-1.0122,0.0467,-0.0472,-0.1089,-0.0617,0.0007,-0.0005,-0.0046,-0.0082,1001.8511,46.5,3.24,29.7,55.0,281.8525,-176.9805,-87.2633,57.505,59.9323375,10.7183187,0.0
596.821717,-1.0107,0.0469,-0.0486,-0.1089,-0.0617,0.0007,-0.0005,-0.0046,-0.0082,1001.8511,46.5,3.24,29.7,55.0,281.8525,-176.9805,-87.2633,57.505,59.9323375,10.7183187,0.0
596.841278,-1.0105,0.0432,-0.0493,-0.1089,-0.0617,0.0007,-0.0005,-0.0046,-0.0082,1001.8511,45.54,2.82,29.22,55.0,281.8525,-176.9805,-87.2633,57.505,59.9323375,10.7183187,0.0
596.866838,-1.0095,0.0447,-0.0462,-0.12,-0.0808,-0.0206,0.0118,-0.0131,-0.0076,1001.8618,48.12,5.28,28.14,55.0,281.5069,-177.051,-87.29,57.505,59.9323375,10.7183187,0.0
596.881841,-1.011,0.0437,-0.0447,-0.12,-0.0808,-0.0206,0.0118,-0.0131,-0.0076,1001.8618,48.12,5.28,28.14,55.0,281.5069,-177.051,-87.29,57.505,59.9323375,10.7183187,0.0
596.901034,-1.0056,0.0437,-0.0442,-0.12,-0.0808,-0.0206,0.0118,-0.0131,-0.0076,1001.8618,46.8,4.2,28.56,55.0,281.5069,-177.051,-87.29,57.505,59.9323375,10.7183187,0.0
596.924749,-1.0041,0.0496,-0.044,-0.0712,-0.0656,0.0207,0.0191,-0.0205,-0.0009,1001.8618,45.54,2.76,30.78,55.0,280.5674,-177.1118,-87.3426,57.505,59.9323375,10.7183187,0.0
596.940429,-1.0097,0.0464,-0.0462,-0.0712,-0.0656,0.0207,0.0191,-0.0205,-0.0009,1001.8618,45.54,2.76,30.78,55.0,280.5674,-177.1118,-87.3426,57.505,59.9323375,10.7183187,0.0
596.961037,-1.0122,0.0459,-0.0435,-0.0712,-0.0656,0.0207,0.0191,-0.0205,-0.0009,1001.8618,44.64,2.16,31.56,55.0,280.5674,-177.1118,-87.3426,57.505,59.9323375,10.7183187,0.0
596.982954,-1.0129,0.0481,-0.0447,-0.0712,-0.0656,0.0207,0.0191,-0.0205,-0.0009,1001.8767,45.6,3.78,30.24,55.0,280.5674,-177.1118,-87.3426,57.505,59.9323375,10.7183187,0.0
597.000714,-1.009,0.0513,-0.0481,-0.1426,-0.0181,0.0107,0.0118,-0.0027,0.0003,1001.8767,46.26,4.56,27.66,55.0,279.7947,-177.1371,-87.3737,57.505,59.9323375,10.7183187,0.0
597.022777,-1.0066,0.0486,-0.0511,-0.1426,-0.0181,0.0107,0.0118,-0.0027,0.0003,1001.8767,46.56,4.74,27.18,55.0,279.7947,-177.1371,-87.3737,57.505,59.9323375,10.7183187,0.0
597.041831,-1.0075,0.0474,-0.0489,-0.1426,-0.0181,0.0107,0.0118,-0.0027,0.0003,1001.8767,46.92,4.74,27.36,55.0,279.7947,-177.1371,-87.3737,57.505,59.9323375,10.7183187,0.0
597.060873,-1.0137,0.0457,-0.0391,-0.0896,-0.0255,-0.0362,0.0124,-0.0052,0.007,1001.8767,47.34,4.74,27.48,55.0,281.107,-177.136,-87.4097,57.505,59.9323375,10.7183187,0.0
597.080748,-1.0051,0.0428,-0.0406,-0.0896,-0.0255,-0.0362,0.0124,-0.0052,0.007,1001.8782,46.8,4.8,28.56,55.0,281.107,-177.136,-87.4097,57.505,59.9323375,10.7183187,0.0
597.109415,-0.9978,0.0464,-0.0547,-0.0652,-0.0711,0.0357,0.0026,0.0137,0.004,1001.8782,47.34,4.68,27.84,55.0,281.1285,-177.1355,-87.4655,57.3748,59.9323375,10.7183187,0.0
597.12101,-1.0141,0.0567,-0.0435,-0.0652,-0.0711,0.0357,0.0026,0.0137,0.004,1001.8782,47.34,4.68,27.84,55.0,281.1285,-177.1355,-87.4655,57.3748,59.9323375,10.7183187,0.0
597.140443,-1.019,0.0498,-0.0342,-0.0652,-0.0711,0.0357,0.0026,0.0137,0.004,1001.8782,47.16,4.56,26.52,55.0,281.1285,-177.1355,-87.4655,57.3748,59.9323375,10.7183187,0.0
597.161594,-1.0173,0.0474,-0.0511,-0.0652,-0.0711,0.0357,0.0026,0.0137,0.004,1001.8782,47.4,4.98,26.94,55.0,281.1285,-177.1355,-87.4655,57.3748,59.9323375,10.7183187,0.0
597.181563,-1.0093,0.0557,-0.0474,-0.1862,-0.0306,-0.0462,0.0252,0.0076,0.0174,1001.8804,47.64,4.98,28.32,55.0,281.6349,-177.1063,-87.342,57.3748,59.9323375,10.7183187,0.0
597.227275,-1.011,0.0435,-0.0425,-0.0954,0.0415,0.0042,-0.0218,0.0119,0.0003,1001.8804,46.98,4.56,27.54,55.0,281.9017,-177.0798,-87.3413,57.3748,59.9323375,10.7183187,0.0
597.240561,-1.0105,0.0374,-0.0428,-0.0954,0.0415,0.0042,-0.0218,0.0119,0.0003,1001.8804,46.98,4.56,27.54,55.0,281.9017,-177.0798,-87.3413,57.3748,59.9323375,10.7183187,0.0
597.261369,-1.009,0.0425,-0.0542,-0.0954,0.0415,0.0042,-0.0218,0.0119,0.0003,1001.8804,47.16,4.5,27.18,55.0,281.9017,-177.0798,-87.3413,57.3748,59.9323375,10.7183187,0.0
597.281053,-1.0036,0.0525,-0.0579,-0.0954,0.0415,0.0042,-0.0218,0.0119,0.0003,1001.8892,46.92,3.9,28.26,55.0,281.9017,-177.0798,-87.3413,57.3748,59.9323375,10.7183187,0.0
597.32088,-1.0168,0.0508,-0.0501,-0.0523,0.0155,-0.1139,-0.0133,0.0027,0.0064,1001.8892,47.28,4.44,28.02,55.0,281.8732,-177.0816,-87.3459,57.3748,59.9323375,10.7183187,0.0
597.344226,-1.0124,0.0445,-0.0467,-0.0523,0.0155,-0.1139,-0.0133,0.0027,0.0064,1001.8892,47.16,4.62,28.68,55.0,281.8732,-177.0816,-87.3459,57.3748,59.9323375,10.7183187,0.0
597.361101,-1.0112,0.0437,-0.0484,-0.1385,-0.0643,-0.0043,-0.0151,-0.0345,0.0058,1001.8892,47.88,4.86,28.38,55.0,281.9061,-177.0774,-87.3492,57.3748,59.9323375,10.7183187,0.0
597.421541,-1.0115,0.0486,-0.0432,-0.1184,-0.0011,0.0291,-0.0188,-0.037,0.0034,1001.874,47.34,4.86,28.14,55.0,282.4606,-177.0689,-87.4759,57.7306,59.9323375,10.7183187,0.0
597.443201,-1.0127,0.0442,-0.0388,-0.1184,-0.0011,0.0291,-0.0188,-0.037,0.0034,1001.874,47.22,5.22,27.66,55.0,282.4606,-177.0689,-87.4759,57.7306,59.9323375,10.7183187,0.0
597.461777,-1.0117,0.0452,-0.0386,-0.1184,-0.0011,0.0291,-0.0188,-0.037,0.0034,1001.874,47.28,5.16,27.54,55.0,282.4606,-177.0689,-87.4759,57.7306,59.9323375,10.7183187,0.0
597.481182,-1.0075,0.0445,-0.042,-0.1295,-0.0594,0.0316,-0.0078,-0.0412,0.0034,1001.8752,47.16,5.28,27.66,55.0,282.8962,-177.0638,-87.6017,57.7306,59.9323375,10.7183187,0.0
597.524264,-1.0093,0.0496,-0.0384,-0.1295,-0.0594,0.0316,-0.0078,-0.0412,0.0034,1001.8752,47.94,5.58,27.48,55.0,282.8962,-177.0638,-87.6017,57.7306,59.9323375,10.7183187,0.0
597.543256,-1.009,0.0491,-0.0381,-0.1047,-0.0167,0.0117,0.0008,-0.0333,0.0046,1001.8752,47.76,5.1,27.42,55.0,283.424,-177.0614,-87.7319,57.7306,59.9323375,10.7183187,0.0
597.56308,-1.0097,0.0474,-0.0371,-0.1047,-0.0167,0.0117,0.0008,-0.0333,0.0046,1001.8752,47.4,4.44,28.02,55.0,283.424,-177.0614,-87.7319,57.7306,59.9323375,10.7183187,0.0
597.581701,-1.0085,0.0484,-0.0332,-0.1047,-0.0167,0.0117,0.0008,-0.0333,0.0046,1001.8555,46.62,4.08,30.0,55.0,283.424,-177.0614,-87.7319,57.7306,59.9323375,10.7183187,0.0
597.602384,-1.0093,0.0493,-0.033,-0.0968,-0.028,0.0436,-0.0084,-0.0272,-0.0003,1001.8555,46.62,4.32,30.0,55.0,282.3047,-177.0656,-87.8397,57.7306,59.9323375,10.7183187,0.0
597.623421,-1.009,0.0501,-0.0313,-0.0968,-0.028,0.0436,-0.0084,-0.0272,-0.0003,1001.8555,47.46,4.38,29.7,55.0,282.3047,-177.0656,-87.8397,57.7306,59.9323375,10.7183187,0.0
597.642511,-1.008,0.0486,-0.0325,-0.0968,-0.028,0.0436,-0.0084,-0.0272,-0.0003,1001.8555,47.28,4.14,30.0,55.0,282.3047,-177.0656,-87.8397,57.7306,59.9323375,10.7183187,0.0
597.661673,-1.0083,0.0506,-0.0322,-0.0911,-0.0236,0.0299,-0.0078,-0.0351,0.0034,1001.8555,46.98,4.14,29.88,55.0,281.8382,-177.0773,-87.9619,57.7306,59.9323375,10.7183187,0.0
597.680786,-1.0071,0.0496,-0.0325,-0.0911,-0.0236,0.0299,-0.0078,-0.0351,0.0034,1001.8621,47.1,4.38,29.64,55.0,281.8382,-177.0773,-87.9619,57.7306,59.9323375,10.7183187,0.0
597.700659,-1.0063,0.0498,-0.0347,-0.0911,-0.0236,0.0299,-0.0078,-0.0351,0.0034,1001.8621,46.5,4.02,29.52,55.0,281.8382,-177.0773,-87.9619,57.892,59.9323375,10.7183187,0.0
597.720263,-1.0054,0.0489,-0.0325,-0.0741,-0.0128,-0.0013,-0.0121,0.0137,0.0046,1001.8621,46.26,3.96,29.34,55.0,281.4612,-177.0701,-88.0183,57.892,59.9323375,10.7183187,0.0
597.743669,-1.0095,0.0489,-0.0244,-0.0741,-0.0128,-0.0013,-0.0121,0.0137,0.0046,1001.8621,46.14,3.96,29.4,55.0,281.4612,-177.0701,-88.0183,57.892,59.9323375,10.7183187,0.0
597.761828,-1.0078,0.0464,-0.021,-0.0741,-0.0128,-0.0013,-0.0121,0.0137,0.0046,1001.8621,46.02,3.84,29.7,55.0,281.4612,-177.0701,-88.0183,57.892,59.9323375,10.7183187,0.0
597.781035,-1.0014,0.045,-0.0442,-0.0884,-0.0472,0.1322,-0.0212,-0.0229,-0.0009,1001.875,44.22,1.68,30.78,55.0,279.3943,-177.065,-88.0218,57.892,59.9323375,10.7183187,0.0
597.800585,-1.0068,0.0498,-0.0305,-0.0884,-0.0472,0.1322,-0.0212,-0.0229,-0.0009,1001.875,44.52,1.62,31.14,55.0,279.3943,-177.065,-88.0218,57.892,59.9323375,10.7183187,0.0
597.824356,-1.021,0.0472,-0.0144,-0.0792,-0.0092,0.0554,-0.0047,0.0418,0.0034,1001.875,46.2,3.0,30.24,55.0,278.0716,-177.0917,-87.9244,57.892,59.9323375,10.7183187,0.0
597.843144,-1.0134,0.0415,-0.034,-0.0792,-0.0092,0.0554,-0.0047,0.0418,0.0034,1001.875,46.2,3.0,30.24,55.0,278.0716,-177.0917,-87.9244,57.892,59.9323375,10.7183187,0.0
597.862932,-1.0049,0.0476,-0.0381,-0.0792,-0.0092,0.0554,-0.0047,0.0418,0.0034,1001.875,46.14,3.36,30.18,55.0,278.0716,-177.0917,-87.9244,57.892,59.9323375,10.7183187,0.0
597.881384,-1.0078,0.0567,-0.0318,-0.0792,-0.0092,0.0554,-0.0047,0.0418,0.0034,1001.8813,46.32,3.9,30.36,55.0,278.0716,-177.0917,-87.9244,57.892,59.9323375,10.7183187,0.0
597.901869,-1.0085,0.0467,-0.031,-0.0887,0.0574,0.0399,-0.042,0.0327,0.0015,1001.8813,46.2,4.26,30.78,55.0,278.5151,-177.0886,-87.9453,57.892,59.9323375,10.7183187,0.0
597.921393,-1.0117,0.0337,-0.0283,-0.0887,0.0574,0.0399,-0.042,0.0327,0.0015,1001.8813,45.9,3.96,30.78,55.0,278.5151,-177.0886,-87.9453,57.892,59.9323375,10.7183187,0.0
597.942885,-1.0117,0.0398,-0.0335,-0.0887,0.0574,0.0399,-0.042,0.0327,0.0015,1001.8813,46.26,3.78,31.62,56.0,278.5151,-177.0886,-87.9453,57.892,59.9323375,10.7183187,0.0
597.961451,-1.0068,0.0491,-0.0393,-0.1276,-0.1052,0.042,0.0014,-0.0082,0.004,1001.8813,46.98,4.32,31.32,56.0,278.7656,-177.1039,-87.8349,57.892,59.9323375,10.7183187,0.0
597.981383,-1.0102,0.0557,-0.0379,-0.1276,-0.1052,0.042,0.0014,-0.0082,0.004,1001.8647,46.8,4.2,30.42,56.0,278.7656,-177.1039,-87.8349,57.892,59.9323375,10.7183187,0.0
598.001999,-1.0146,0.0537,-0.0342,-0.1276,-0.1052,0.042,0.0014,-0.0082,0.004,1001.8647,46.44,3.48,30.42,56.0,278.7656,-177.1039,-87.8349,57.6532,59.9323375,10.7183187,0.0
598.02049,-1.0151,0.0452,-0.0283,-0.1562,0.0313,0.0315,-0.0139,0.0235,0.004,1001.8647,46.74,3.6,30.24,56.0,278.9757,-177.1044,-87.8543,57.6532,59.9323375,10.7183187,0.0
598.041302,-1.0144,0.042,-0.0313,-0.1562,0.0313,0.0315,-0.0139,0.0235,0.004,1001.8647,46.56,3.72,28.8,56.0,278.9757,-177.1044,-87.8543,57.6532,59.9323375,10.7183187,0.0
598.066128,-1.0105,0.0489,-0.0271,-0.1537,-0.0884,0.051,-0.0188,-0.0363,0.0137,1001.8496,46.32,3.24,30.78,56.0,279.0884,-177.0763,-87.9085,57.6532,59.9323375,10.7183187,0.0
598.081264,-1.0119,0.0513,-0.0325,-0.1537,-0.0884,0.051,-0.0188,-0.0363,0.0137,1001.8496,46.32,3.24,30.78,56.0,279.0884,-177.0763,-87.9085,57.6532,59.9323375,10.7183187,0.0
598.101817,-1.0102,0.0459,-0.0322,-0.1537,-0.0884,0.051,-0.0188,-0.0363,0.0137,1001.8496,46.92,3.48,29.7,56.0,279.0884,-177.0763,-87.9085,57.6532,59.9323375,10.7183187,0.0
598.123159,-1.0149,0.0423,-0.0327,-0.1537,-0.0884,0.051,-0.0188,-0.0363,0.0137,1001.8496,46.2,3.6,29.04,56.0,279.0884,-177.0763,-87.9085,57.6532,59.9323375,10.7183187,0.0
598.144339,-1.0168,0.0474,-0.031,-0.1585,-0.0927,0.0278,-0.009,0.0021,0.0144,1001.8496,47.04,4.5,28.14,57.0,279.4114,-177.0369,-87.9597,57.6532,59.9323375,10.7183187,0.0
598.161555,-1.0117,0.052,-0.03,-0.1585,-0.0927,0.0278,-0.009,0.0021,0.0144,1001.8496,47.34,4.86,28.86,57.0,279.4114,-177.0369,-87.9597,57.6532,59.9323375,10.7183187,0.0
598.181036,-1.0105,0.0513,-0.0332,-0.1585,-0.0927,0.0278,-0.009,0.0021,0.0144,1001.8708,46.44,4.08,29.7,57.0,279.4114,-177.0369,-87.9597,57.6532,59.9323375,10.7183187,0.0
598.20095,-1.0124,0.0459,-0.0315,-0.1149,-0.0072,0.0045,-0.006,-0.037,0.0095,1001.8708,47.22,4.68,29.22,57.0,280.2676,-177.019,-88.0682,57.6532,59.9323375,10.7183187,0.0
598.22081,-1.0139,0.0457,-0.0247,-0.1149,-0.0072,0.0045,-0.006,-0.037,0.0095,1001.8708,47.34,4.74,30.0,57.0,280.2676,-177.019,-88.0682,57.6532,59.9323375,10.7183187,0.0
598.243581,-1.0095,0.0481,-0.0249,-0.1149,-0.0072,0.0045,-0.006,-0.037,0.0095,1001.8708,46.86,3.9,29.94,57.0,280.2676,-177.019,-88.0682,57.6532,59.9323375,10.7183187,0.0
598.261094,-1.0071,0.0489,-0.0266,-0.1051,-0.0412,0.0731,-0.0023,-0.0302,0.0095,1001.8708,47.46,4.5,28.08,57.0,280.5778,-177.0025,-88.1434,57.6532,59.9323375,10.7183187,0.0
598.280914,-1.0075,0.0462,-0.0269,-0.1051,-0.0412,0.0731,-0.0023,-0.0302,0.0095,1001.8708,48.24,5.64,26.94,57.0,280.5778,-177.0025,-88.1434,57.6532,59.9323375,10.7183187,0.0
598.301315,-1.01,0.0479,-0.0249,-0.1051,-0.0412,0.0731,-0.0023,-0.0302,0.0095,1001.8708,47.64,4.74,27.06,57.0,280.5778,-177.0025,-88.1434,57.9308,59.9323375,10.7183187,0.0
598.322629,-1.0071,0.0457,-0.0254,-0.1094,-0.0461,0.0551,0.0032,-0.0052,0.0107,1001.8708,47.04,4.26,27.24,57.0,282.2959,-176.9877,-88.2488,57.9308,59.9323375,10.7183187,0.0
598.341435,-1.0088,0.0484,-0.0242,-0.1094,-0.0461,0.0551,0.0032,-0.0052,0.0107,1001.8708,47.04,4.86,26.52,57.0,282.2959,-176.9877,-88.2488,57.9308,59.9323375,10.7183187,0.0
598.360679,-1.0078,0.0501,-0.0274,-0.1094,-0.0461,0.0551,0.0032,-0.0052,0.0107,1001.8708,47.52,5.52,25.62,58.0,282.2959,-176.9877,-88.2488,57.9308,59.9323375,10.7183187,0.0
598.381133,-1.0071,0.0498,-0.0332,-0.0875,-0.0236,0.0213,0.0063,-0.0082,0.0052,1001.8679,48.18,5.88,26.16,58.0,283.8185,-176.9932,-88.3063,57.9308,59.9323375,10.7183187,0.0
598.401039,-1.0102,0.0481,-0.0266,-0.0875,-0.0236,0.0213,0.0063,-0.0082,0.0052,1001.8679,47.1,4.62,28.5,58.0,283.8185,-176.9932,-88.3063,57.9308,59.9323375,10.7183187,0.0
598.42103,-1.0122,0.0493,-0.0183,-0.0875,-0.0236,0.0213,0.0063,-0.0082,0.0052,1001.8679,46.8,4.02,28.92,58.0,283.8185,-176.9932,-88.3063,57.9308,59.9323375,10.7183187,0.0
598.441395,-1.0046,0.045,-0.0171,-0.1307,-0.03,0.115,0.005,-0.0058,0.0009,1001.8679,47.22,4.68,27.66,58.0,282.9084,-176.9978,-88.2764,57.9308,59.9323375,10.7183187,0.0
598.460597,-0.9951,0.0447,-0.0352,-0.1307,-0.03,0.115,0.005,-0.0058,0.0009,1001.8679,47.04,5.16,27.36,58.0,282.9084,-176.9978,-88.2764,57.9308,59.9323375,10.7183187,0.0
598.481429,-1.0039,0.0525,-0.0264,-0.1307,-0.03,0.115,0.005,-0.0058,0.0009,1001.8752,46.8,4.5,27.18,58.0,282.9084,-176.9978,-88.2764,57.9308,59.9323375,10.7183187,0.0
598.501434,-1.0171,0.053,-0.0191,-0.049,0.0043,0.0309,0.0087,0.0822,-0.0015,1001.8752,46.26,3.84,27.12,58.0,282.9696,-177.0163,-88.3063,57.9308,59.9323375,10.7183187,0.0
598.521549,-1.0144,0.043,-0.0308,-0.049,0.0043,0.0309,0.0087,0.0822,-0.0015,1001.8752,46.5,3.96,26.94,58.0,282.9696,-177.0163,-88.3063,57.9308,59.9323375,10.7183187,0.0
598.542819,-1.009,0.0491,-0.034,-0.049,0.0043,0.0309,0.0087,0.0822,-0.0015,1001.8752,47.34,4.74,26.64,58.0,282.9696,-177.0163,-88.3063,57.9308,59.9323375,10.7183187,0.0
598.562211,-1.0075,0.0608,-0.0276,-0.1006,-0.0303,-0.0051,0.0258,0.0315,0.0076,1001.8752,47.88,5.94,26.28,58.0,283.1902,-177.0099,-88.0822,57.9308,59.9323375,10.7183187,0.0
598.581825,-1.01,0.0533,-0.0244,-0.1006,-0.0303,-0.0051,0.0258,0.0315,0.0076,1001.8723,47.7,6.24,26.58,58.0,283.1902,-177.0099,-88.0822,57.9308,59.9323375,10.7183187,0.0
598.602516,-1.0171,0.0408,-0.0266,-0.1006,-0.0303,-0.0051,0.0258,0.0315,0.0076,1001.8723,47.7,5.7,26.82,58.0,283.1902,-177.0099,-88.0822,63.8827,59.9323375,10.7183187,0.0
598.62179,-1.0149,0.043,-0.033,-0.1801,-0.1093,0.0844,0.0099,0.0565,-0.0064,1001.8723,47.7,4.8,26.88,58.0,284.3848,-177.024,-87.9792,63.8827,59.9323375,10.7183187,0.0
598.640926,-1.0054,0.054,-0.0369,-0.1801,-0.1093,0.0844,0.0099,0.0565,-0.0064,1001.8723,47.52,4.74,26.88,58.0,284.3848,-177.024,-87.9792,63.8827,59.9323375,10.7183187,0.0
598.670618,-1.0041,0.0589,-0.0396,-0.0656,0.0247,0.0043,0.0008,0.0241,-0.0009,1001.8735,47.58,5.34,25.92,58.0,284.3712,-177.0513,-87.8595,63.8827,59.9323375,10.7183187,0.0
598.681374,-1.0078,0.0542,-0.043,-0.0656,0.0247,0.0043,0.0008,0.0241,-0.0009,1001.8735,47.58,5.34,25.92,58.0,284.3712,-177.0513,-87.8595,63.8827,59.9323375,10.7183187,0.0
598.702223,-1.0115,0.0464,-0.0381,-0.0656,0.0247,0.0043,0.0008,0.0241,-0.0009,1001.8735,47.58,5.88,25.62,58.0,284.3712,-177.0513,-87.8595,63.8827,59.9323375,10.7183187,0.0
598.721096,-1.0137,0.0442,-0.0398,-0.0656,0.0247,0.0043,0.0008,0.0241,-0.0009,1001.8735,47.64,5.4,27.3,58.0,284.3712,-177.0513,-87.8595,63.8827,59.9323375,10.7183187,0.0
598.740758,-1.0112,0.0523,-0.0347,-0.1478,-0.0718,-0.0059,-0.0023,0.0278,0.0064,1001.8735,47.76,4.86,27.72,58.0,284.5191,-177.0475,-87.7506,63.8827,59.9323375,10.7183187,0.0
598.782004,-1.0102,0.0486,-0.0357,-0.1478,-0.0718,-0.0059,-0.0023,0.0278,0.0064,1001.8611,45.9,3.66,27.66,58.0,284.5191,-177.0475,-87.7506,63.8827,59.9323375,10.7183187,0.0
598.801564,-1.0117,0.0428,-0.0332,-0.1146,-0.0319,0.0403,-0.0151,-0.004,0.007,1001.8611,47.46,6.42,26.52,58.0,283.9537,-177.0286,-87.7186,63.8827,59.9323375,10.7183187,0.0
