Time,Qom,ComX,ComY,AomX1,AomY1,AomX2,AomY2
91320,734838,0.49590307523563015,0.49166167463667726,0.7566666666666667,0.5833333333333334,0.7786666666666666,0.6316666666666667
91360,452513,0.4810594760076874,0.4859477002134009,0.68,0.5466666666666666,0.6986666666666667,0.5766666666666667
91400,806406,0.5186044192792877,0.49993096322861363,0.672,0.37333333333333335,0.6986666666666667,0.5366666666666666
91440,426535,0.4530679561270861,0.48033381395039876,0.5326666666666666,0.505,0.5446666666666666,0.6216666666666667
91480,735304,0.49939387881293534,0.49206557197204603,0.6713333333333333,0.42833333333333334,0.6966666666666667,0.5333333333333333
91520,423249,0.4752236689671249,0.48200747471740435,0.5973333333333334,0.42333333333333334,0.62,0.47833333333333333
91560,700405,0.5067659853941648,0.5024036188586126,0.6453333333333333,0.315,0.6786666666666666,0.35
91600,505013,0.4656986269000337,0.4905382699719283,0.6933333333333334,0.7183333333333334,0.714,0.7466666666666667
91640,653562,0.49361265087831513,0.48970803841104593,0.6406666666666667,0.31666666666666665,0.6633333333333333,0.3433333333333333
91680,485141,0.49008836881099166,0.4934840627089169,0.5953333333333334,0.445,0.62,0.5133333333333333
91720,624693,0.49849085764260737,0.48947889336575456,0.574,0.5733333333333334,0.6013333333333334,0.645
91760,1068657,0.518144295753143,0.49769535813018895,0.7886666666666666,0.38666666666666666,0.856,0.51
91800,631313,0.4764170598947484,0.4968595055067771,0.8213333333333334,0.45166666666666666,0.848,0.49166666666666664
91840,654923,0.5054534777370776,0.5015049122823089,0.8713333333333333,0.43166666666666664,0.8906666666666667,0.59
91880,440732,0.4947281295662669,0.4827315050113598,0.8626666666666667,0.5283333333333333,0.8766666666666667,0.565
91920,807607,0.5186045646789424,0.48424894988115097,0.6646666666666666,0.4766666666666667,0.72,0.5916666666666667
91960,547543,0.48540005807763037,0.4860510955303968,0.116,0.37,0.12933333333333333,0.41333333333333333
92000,669327,0.5167539543451856,0.49385239451966934,0.834,0.45166666666666666,0.876,0.5416666666666666
92040,461812,0.49617230676841084,0.4892621528529646,0.8226666666666667,0.4,0.8553333333333333,0.455
92080,786233,0.5078645490586124,0.4924687359429923,0.6486666666666666,0.5083333333333333,0.67,0.6166666666666667
92120,595877,0.48936677983319826,0.4852262575442024,0.852,0.45,0.8646666666666667,0.495
92160,650798,0.5013878991637958,0.4971307994185599,0.8626666666666667,0.39666666666666667,0.89,0.535
92200,496759,0.4955918060870563,0.49501747997184414,0.6773333333333333,0.5333333333333333,0.7053333333333334,0.5883333333333334
92240,761326,0.5137578418005779,0.49791373866123073,0.6693333333333333,0.37333333333333335,0.6986666666666667,0.4666666666666667
92280,1194057,0.53153748550809,0.4992896081733675,0.746,0.2,0.7826666666666666,0.4066666666666667
92320,523561,0.4842294237602369,0.4894157477988875,0.8106666666666666,0.4,0.8646666666666667,0.52
92360,597897,0.5025385230789474,0.48248598560175643,0.862,0.39666666666666667,0.8873333333333333,0.46166666666666667
92400,495596,0.48870607779992836,0.48141443501023684,0.6806666666666666,0.5266666666666666,0.6986666666666667,0.6033333333333334
92440,933753,0.5299052347533734,0.49369537411571,0.83,0.3433333333333333,0.89,0.5966666666666667
92480,477973,0.4886513631523117,0.48363724868698993,0.8346666666666667,0.4766666666666667,0.8593333333333333,0.5983333333333334
92520,682295,0.5023091663674315,0.48700694225616,0.656,0.53,0.7233333333333334,0.6433333333333333
92560,499861,0.46751965979875715,0.4824231569709714,0.10466666666666667,0.5816666666666667,0.118,0.665
92600,885988,0.5158679884302423,0.4898686024340435,0.678,0.4083333333333333,0.7053333333333334,0.4866666666666667
92640,474160,0.4885049828468591,0.4877593885327035,0.83,0.39,0.8533333333333334,0.4583333333333333
92680,617895,0.5059174358102912,0.4975385812584122,0.6473333333333333,0.3466666666666667,0.6746666666666666,0.4483333333333333
92720,507122,0.49183021968415225,0.4859638640537515,0.832,0.4716666666666667,0.8666666666666667,0.5566666666666666
92760,757122,0.515794692709145,0.48473318698967927,0.8646666666666667,0.39,0.8926666666666667,0.48833333333333334
92800,918106,0.5290260543626408,0.4996021991650927,0.834,0.47833333333333333,0.8946666666666667,0.6383333333333333
92840,529985,0.49157692890679294,0.502296609023526,0.814,0.385,0.8413333333333334,0.435
92880,723407,0.4991527719987965,0.5005889469321328,0.668,0.3933333333333333,0.7066666666666667,0.5316666666666666
92920,547230,0.5005484896661366,0.493926219322771,0.86,0.39166666666666666,0.8926666666666667,0.5133333333333333
92960,833788,0.5203170422217638,0.5024459494899582,0.83,0.44666666666666666,0.884,0.5983333333333334
93000,486946,0.4984372011133336,0.49821013349871784,0.8426666666666667,0.37833333333333335,0.8686666666666667,0.43
93040,680934,0.5039274790214617,0.49492447383544763,0.6473333333333333,0.37333333333333335,0.6673333333333333,0.4816666666666667
93080,532669,0.49829569207143665,0.4769217406431887,0.874,0.3983333333333333,0.8853333333333333,0.44333333333333336
93120,809632,0.5201275295442865,0.5052214853991278,0.6626666666666666,0.395,0.7053333333333334,0.555
93160,459133,0.4961319269144235,0.4980252998586465,0.8313333333333334,0.46,0.8466666666666667,0.5066666666666667
93200,710553,0.5024203364609442,0.4947570319643057,0.6473333333333333,0.365,0.7253333333333334,0.59
93240,546870,0.48347752482308387,0.4888067883287314,0.604,0.36,0.634,0.4033333333333333
93280,683894,0.49786459987463955,0.4942232178281042,0.6573333333333333,0.44333333333333336,0.6973333333333334,0.605
93320,1022539,0.5203275989147276,0.49809793236900174,0.7553333333333333,0.8466666666666667,0.8013333333333333,0.98
93360,510076,0.45566029506714034,0.48382439741005917,0.532,0.5566666666666666,0.5453333333333333,0.6383333333333333
93400,713277,0.4913877264139085,0.49341552440356273,0.48,0.6416666666666667,0.5013333333333333,0.7433333333333333
93440,474561,0.5070617869286914,0.47248450322157387,0.6913333333333334,0.45,0.7086666666666667,0.48333333333333334
93480,805886,0.5202509263096765,0.4947249486900132,0.676,0.39666666666666667,0.704,0.585
93520,431661,0.45619427282056996,0.4685911475285775,0.5393333333333333,0.49333333333333335,0.55,0.58
93560,706753,0.4945991041660477,0.49448175670991124,0.6073333333333333,0.3333333333333333,0.64,0.38166666666666665
93600,440670,0.48814045733390815,0.4930156125899199,0.134,0.31833333333333336,0.14933333333333335,0.38166666666666665
93640,714210,0.5036407405851688,0.5006358237306489,0.67,0.2633333333333333,0.694,0.3383333333333333
93680,504223,0.46436303381638694,0.48390762949462174,0.6806666666666666,0.5466666666666666,0.7053333333333334,0.5816666666666667
93720,657604,0.4881657106708597,0.48842863131408365,0.6613333333333333,0.23166666666666666,0.6933333333333334,0.31
93760,485145,0.492226576934044,0.4785764118631199,0.6866666666666666,0.48,0.7053333333333334,0.5233333333333333
93800,638841,0.4901555692261454,0.4940824086118455,0.6573333333333333,0.5316666666666666,0.692,0.5866666666666667
93840,1025015,0.5204458204676682,0.49828516330655326,0.654,0.3883333333333333,0.6733333333333333,0.615
93880,596605,0.4795170752284454,0.48644495660166,0.08933333333333333,0.7133333333333334,0.10533333333333333,0.7483333333333333
93920,671336,0.5017982440983351,0.4971657436316042,0.6806666666666666,0.49666666666666665,0.704,0.5366666666666666
93960,446397,0.4835718668957602,0.5010494507504902,0.6526666666666666,0.3883333333333333,0.6853333333333333,0.4266666666666667
94000,821010,0.5184358087396416,0.5063514959216898,0.6393333333333333,0.35833333333333334,0.6786666666666666,0.5483333333333333
94040,534854,0.4907119438201826,0.4944827996674483,0.6853333333333333,0.5316666666666666,0.704,0.5866666666666667
94080,724977,0.5088959364687893,0.5004191167443934,0.6546666666666666,0.38,0.7046666666666667,0.615
94120,507228,0.48163989369672033,0.48832419543085165,0.6646666666666666,0.42,0.7046666666666667,0.5333333333333333
94160,854256,0.5060182505790614,0.4995914495576657,0.676,0.395,0.704,0.49833333333333335
94200,656127,0.5025469886165329,0.4960498932879357,0.664,0.42333333333333334,0.706,0.5983333333333334
94240,695118,0.5150227376263214,0.49406233186307946,0.6626666666666666,0.425,0.7073333333333334,0.6
94280,539475,0.500928890742543,0.5013645581352241,0.646,0.37833333333333335,0.6966666666666667,0.4816666666666667
94320,796849,0.5111240272623797,0.5008612945070731,0.664,0.39,0.7046666666666667,0.59
94360,1217036,0.5314666643659952,0.5017545934001404,0.6433333333333333,0.3,0.7586666666666667,0.6283333333333333
94400,573280,0.48667501279188774,0.49044597753279373,0.6513333333333333,0.365,0.7046666666666667,0.56
94440,708593,0.5142077817120217,0.49606760627515845,0.654,0.4583333333333333,0.7293333333333333,0.6483333333333333
94480,497660,0.5000518546799019,0.4822716881672896,0.8366666666666667,0.395,0.858,0.4816666666666667
94520,872796,0.5164551533233426,0.4947105490095433,0.6673333333333333,0.4583333333333333,0.704,0.595
94560,446656,0.47760721450064475,0.48377206022830405,0.832,0.47,0.8633333333333333,0.51
94600,646193,0.5105026351776224,0.4998624998001114,0.7033333333333334,0.41,0.7266666666666667,0.585
94640,500245,0.4754710098718296,0.47836106641079207,0.11933333333333333,0.6816666666666666,0.15133333333333332,0.7266666666666667
94680,868475,0.5177211218899028,0.4937685521555984,0.6686666666666666,0.5466666666666666,0.7046666666666667,0.5916666666666667
94720,435030,0.4640032074416325,0.4815493184378088,0.672,0.7733333333333333,0.692,0.8033333333333333
94760,584437,0.4959665809431413,0.48363053959052327,0.5733333333333334,0.385,0.6206666666666667,0.4583333333333333
94800,486079,0.46758239435702154,0.4902224569805867,0.11333333333333333,0.32166666666666666,0.12866666666666668,0.3516666666666667
94840,762540,0.5012350941152814,0.4925559402348292,0.8306666666666667,0.5333333333333333,0.854,0.5883333333333334
94880,897162,0.5242998767223758,0.502616121726065,0.6453333333333333,0.36,0.6693333333333333,0.5166666666666667
94920,514297,0.47455822089830063,0.4917499389133775,0.6066666666666667,0.4116666666666667,0.626,0.4666666666666667
94960,659194,0.4926702923064632,0.48956645792690257,0.6293333333333333,0.29333333333333333,0.6653333333333333,0.3466666666666667
95000,493540,0.4935193148816037,0.4930408241142224,0.7033333333333334,0.4033333333333333,0.7166666666666667,0.46166666666666667
95040,831732,0.5256147348745351,0.5020141964799562,0.6433333333333333,0.35,0.6986666666666667,0.5066666666666667
95080,505631,0.5136215580136504,0.49433149206964516,0.662,0.395,0.722,0.6283333333333333
95120,699739,0.49937076252717105,0.494465224414627,0.678,0.48833333333333334,0.7053333333333334,0.5916666666666667
95160,550803,0.500535906061998,0.4792105374637879,0.838,0.39166666666666666,0.8633333333333333,0.4683333333333333
95200,828016,0.5296251215757506,0.5055007672959622,0.702,0.40166666666666667,0.724,0.5883333333333334
95240,523282,0.5064324602540631,0.5073995856918448,0.6593333333333333,0.38,0.7046666666666667,0.585
95280,715018,0.5013461069045347,0.5016514968853932,0.65,0.37,0.7073333333333334,0.5983333333333334
95320,635701,0.5057575149323346,0.4946555901804989,0.6693333333333333,0.395,0.722,0.6016666666666667
95360,749562,0.5297296732402833,0.49431210493594924,0.826,0.3883333333333333,0.8873333333333333,0.5866666666666667
95400,1083108,0.5293180113771357,0.4995324427480916,0.8293333333333334,0.45666666666666667,0.8866666666666667,0.5883333333333334
95440,574187,0.48884666841987034,0.49325711252025334,0.8433333333333334,0.39166666666666666,0.88,0.5883333333333334
95480,803652,0.5183969520804194,0.49753602512862133,0.6613333333333333,0.395,0.7233333333333334,0.5866666666666667
95520,522481,0.5052775788338075,0.48894868585332923,0.6913333333333334,0.4066666666666667,0.718,0.5716666666666667
95560,754368,0.52009273458047,0.5087710418964396,0.6793333333333333,0.5033333333333333,0.7053333333333334,0.56
95600,486075,0.5021866022047352,0.4869810454490906,0.8413333333333334,0.495,0.8646666666666667,0.59
95640,744458,0.5100482668823046,0.49664015297034875,0.672,0.415,0.6973333333333334,0.5066666666666667
95680,497371,0.48777742704473454,0.48572157738723537,0.10933333333333334,0.6283333333333333,0.12333333333333334,0.6683333333333333
95720,734640,0.5157946277541835,0.49138491642164867,0.678,0.5183333333333333,0.704,0.5916666666666667
95760,448491,0.4671081054766614,0.48387672959620875,0.5853333333333334,0.43833333333333335,0.5993333333333334,0.475
95800,673343,0.4969251906779557,0.4906470525918194,0.5706666666666667,0.335,0.6453333333333333,0.37666666666666665
95840,556077,0.5111615189982682,0.494849942843647,0.6486666666666666,0.36,0.7326666666666667,0.5866666666666667
95880,653311,0.506314381154866,0.4876665988072041,0.6666666666666666,0.445,0.6986666666666667,0.5583333333333333
95920,1064419,0.5182204294862579,0.4975291293497517,0.8226666666666667,0.45666666666666667,0.872,0.5683333333333334
95960,622706,0.49210248281960767,0.48342544475241916,0.06733333333333333,0.64,0.09666666666666666,0.67
96000,712985,0.5064216657199428,0.4978068005170748,0.11066666666666666,0.5883333333333334,0.136,0.6766666666666666
96040,436083,0.48655285499931605,0.48337089116827137,0.6886666666666666,0.39666666666666667,0.7013333333333334,0.4533333333333333
96080,796478,0.5094851425065519,0.49158655564455844,0.6486666666666666,0.38166666666666665,0.664,0.5066666666666667
96120,514065,0.4851180363053959,0.4866924254066444,0.5906666666666667,0.39,0.622,0.46
96160,613725,0.49248032044754053,0.4960626909446412,0.138,0.32166666666666666,0.15,0.3933333333333333
96200,415781,0.4846403194630506,0.4792558061415345,0.10533333333333333,0.5966666666666667,0.11266666666666666,0.6666666666666666
96240,756585,0.5018325554960777,0.48742639624100403,0.1,0.6933333333333334,0.14066666666666666,0.7483333333333333
96280,482285,0.4739962235331113,0.48182066620359326,0.13333333333333333,0.33166666666666667,0.14933333333333335,0.3933333333333333
96320,615946,0.5046607667988211,0.48579897696659563,0.7913333333333333,0.4583333333333333,0.81,0.5416666666666666
96360,442568,0.4801352575574074,0.480151724330122,0.6153333333333333,0.42333333333333334,0.6366666666666667,0.4683333333333333
96400,730154,0.5025008988971277,0.49472327070727545,0.8106666666666666,0.395,0.8553333333333333,0.48333333333333334
96440,1088748,0.5257411062982434,0.4971719458191122,0.7546666666666667,0.7816666666666666,0.7926666666666666,0.98
96480,524093,0.4731392481868676,0.48724832233973736,0.6773333333333333,0.7116666666666667,0.706,0.7766666666666666
96520,642792,0.5055172580451116,0.4847633578721163,0.65,0.43833333333333335,0.686,0.6366666666666667
96560,494468,0.4827156863538186,0.48204994728341044,0.7086666666666667,0.5366666666666666,0.724,0.5816666666666667
96600,879445,0.51316660772798,0.4949114403591659,0.7713333333333333,0.34833333333333333,0.822,0.4533333333333333
96640,453399,0.47750660088207797,0.4853461961759952,0.6653333333333333,0.37333333333333335,0.6866666666666666,0.45666666666666667
96680,631151,0.5044564908661584,0.49527025756646725,0.6233333333333333,0.31,0.6753333333333333,0.3516666666666667
96720,464466,0.482051065094108,0.504587285901085,0.6806666666666666,0.4216666666666667,0.6926666666666667,0.5016666666666667
96760,884866,0.5238868137473168,0.508572510790711,0.8153333333333334,0.38,0.8913333333333333,0.615
96800,447805,0.47478543413613816,0.478932221242133,0.8473333333333334,0.5533333333333333,0.8646666666666667,0.5866666666666667
96840,603292,0.503175620871264,0.4975335547849687,0.8286666666666667,0.3883333333333333,0.884,0.5933333333333334
96880,513196,0.48432926860952397,0.48639518169796075,0.8433333333333334,0.5083333333333333,0.872,0.59
96920,768015,0.5044225672675664,0.48660627288095487,0.66,0.37333333333333335,0.704,0.435
96960,966462,0.5209931033674027,0.5060787611583969,0.6473333333333333,0.365,0.6706666666666666,0.6216666666666667
97000,485796,0.46665925203171743,0.4841167554556507,0.564,0.5083333333333333,0.5753333333333334,0.5716666666666667
97040,634084,0.478549397240744,0.49047809123081476,0.678,0.5283333333333333,0.7046666666666667,0.585
97080,517375,0.488113622292019,0.4856270596762503,0.6786666666666666,0.47833333333333333,0.694,0.5083333333333333
97120,734042,0.517703933380742,0.49773589249661465,0.64,0.3883333333333333,0.668,0.5983333333333334
97160,438722,0.4921333859102881,0.49198833961673527,0.8453333333333334,0.42,0.8653333333333333,0.4583333333333333
97200,674078,0.5040225572312602,0.49780240812883175,0.704,0.41833333333333333,0.72,0.53
97240,566636,0.4887913969461877,0.49828595429870326,0.7873333333333333,0.43,0.8106666666666666,0.47833333333333333
97280,752509,0.5122177736966157,0.5052803133694524,0.6773333333333333,0.475,0.7073333333333334,0.605
97320,452179,0.4938801477585943,0.4921666972592711,0.6666666666666666,0.3983333333333333,0.704,0.4683333333333333
97360,636338,0.49112541238566104,0.48263042858774224,0.6726666666666666,0.5183333333333333,0.702,0.585
97400,524810,0.4924855128522704,0.48959043272803504,0.5946666666666667,0.39666666666666667,0.6106666666666667,0.43
97440,727868,0.5155994447711215,0.4915167883004429,0.64,0.35833333333333334,0.7533333333333333,0.6133333333333333
97480,1059496,0.5327765384044238,0.4949036821910291,0.664,0.36833333333333335,0.706,0.5883333333333334
97520,496783,0.4566213551322543,0.47956145171365905,0.5146666666666667,0.41833333333333333,0.5353333333333333,0.47
97560,745646,0.5051470948233702,0.493170785243042,0.6806666666666666,0.425,0.704,0.51
97600,513107,0.5036668544117828,0.48745519290648276,0.6526666666666666,0.38666666666666666,0.7046666666666667,0.6216666666666667
97640,804664,0.5168767154157926,0.4906205095128734,0.6793333333333333,0.51,0.7253333333333334,0.6133333333333333
97680,469851,0.46774730854391416,0.4714644500774357,0.6773333333333333,0.4066666666666667,0.698,0.52
97720,733610,0.49932196671255835,0.48514929594743783,0.668,0.38333333333333336,0.6986666666666667,0.4666666666666667
97760,432681,0.49888314485729673,0.47239585283384294,0.5326666666666666,0.5416666666666666,0.5466666666666666,0.59
97800,731213,0.5100932550889185,0.4930525419177906,0.6773333333333333,0.39666666666666667,0.7013333333333334,0.49
97840,488815,0.4742870711141572,0.4765265420796553,0.69,0.5583333333333333,0.7053333333333334,0.5866666666666667
97880,655813,0.481500096318107,0.4870526760931344,0.102,0.665,0.13733333333333334,0.735
97920,502761,0.47630848057029085,0.48878338813074207,0.5653333333333334,0.5516666666666666,0.578,0.5883333333333334
97960,640116,0.49990311651846436,0.4908832774059702,0.6846666666666666,0.4066666666666667,0.7013333333333334,0.5166666666666667
98000,1007633,0.5198630777938662,0.49247391328655044,0.7866666666666666,0.925,0.8306666666666667,1.0
98040,604497,0.46633435401664536,0.4915733742268365,0.5153333333333333,0.44166666666666665,0.532,0.52
98080,634156,0.4924745099523357,0.4897439142208962,0.7893333333333333,0.5816666666666667,0.8053333333333333,0.6216666666666667
98120,437867,0.4764588516604356,0.4803804732182756,0.562,0.5533333333333333,0.5753333333333334,0.59
98160,856179,0.5035191511743844,0.48341083465023105,0.6466666666666666,0.38,0.6693333333333333,0.61
98200,549478,0.48424193143310573,0.47928330767261534,0.678,0.5383333333333333,0.7053333333333334,0.595
98240,611550,0.4953042596680565,0.4915609326029488,0.682,0.47833333333333333,0.7073333333333334,0.5866666666666667
98280,490795,0.498375689782224,0.4823209248939646,0.666,0.385,0.6993333333333334,0.48
98320,810821,0.515601038124732,0.49048511734813666,0.6633333333333333,0.395,0.7286666666666667,0.6066666666666667
98360,538275,0.4882255773845464,0.47356448531574635,0.672,0.41833333333333333,0.7006666666666667,0.5333333333333333
98400,715387,0.5148751859716023,0.4902985540227412,0.676,0.395,0.702,0.54
98440,531075,0.5068014260383813,0.48497905192298635,0.666,0.44,0.7006666666666667,0.5366666666666666
98480,775945,0.5095644244544824,0.4955987387422219,0.6673333333333333,0.38333333333333336,0.7,0.5
98520,1213820,0.5348077040527701,0.49794381099888513,0.6633333333333333,0.4,0.71,0.6016666666666667
98560,563100,0.48019307050257515,0.48634112946190716,0.8146666666666667,0.5066666666666667,0.858,0.64
98600,617251,0.5124938693227445,0.4826648775511637,0.6673333333333333,0.46,0.704,0.5916666666666667
98640,497143,0.4977383569717366,0.4694010341759481,0.6793333333333333,0.39666666666666667,0.7146666666666667,0.485
98680,915382,0.5228618893532975,0.5011192176235348,0.662,0.40166666666666667,0.71,0.55
98720,441136,0.475881164387702,0.4763909769322841,0.6826666666666666,0.43333333333333335,0.7126666666666667,0.5483333333333333
98760,641680,0.5095527282549973,0.4822958795661387,0.6826666666666666,0.6016666666666667,0.728,0.6466666666666666
98800,440743,0.47921830333474774,0.4822096210263123,0.5573333333333333,0.5316666666666666,0.5793333333333334,0.5933333333333334
98840,841583,0.5138811469971866,0.4952602694366844,0.6793333333333333,0.46,0.7326666666666667,0.605
98880,478449,0.4755635898497019,0.494173057107445,0.528,0.5566666666666666,0.5446666666666666,0.59
98920,586749,0.4956054224208308,0.48761552498030103,0.6993333333333334,0.4716666666666667,0.7213333333333334,0.5866666666666667
98960,520278,0.47413298659562786,0.4834562099492964,0.138,0.37,0.15,0.42833333333333334
99000,758883,0.5039993235672255,0.4841881247394747,0.586,0.335,0.666,0.44333333333333336
99040,955432,0.5278095995668277,0.5054313772897147,0.6493333333333333,0.42,0.672,0.6033333333333334
99080,502384,0.4822180310944087,0.4793129956368039,0.13866666666666666,0.34,0.14933333333333335,0.415
99120,676398,0.49808658610265966,0.49374166294597766,0.6693333333333333,0.43666666666666665,0.7053333333333334,0.5933333333333334
99160,543479,0.4932576959428667,0.49183509697093475,0.6686666666666666,0.5316666666666666,0.7053333333333334,0.5866666666666667
99200,850821,0.5300334735508409,0.5062839657225199,0.7513333333333333,0.3516666666666667,0.858,0.45
99240,484042,0.5054754601184743,0.48745628478520453,0.8393333333333334,0.4716666666666667,0.8666666666666667,0.5616666666666666
99280,708112,0.5130186514750963,0.4981247269735108,0.8686666666666667,0.3983333333333333,0.8953333333333333,0.545
99320,530305,0.5090750480069646,0.47994496563298467,0.8653333333333333,0.39166666666666666,0.892,0.49666666666666665
99360,846763,0.5334314890943512,0.5004454689997871,0.8133333333333334,0.3383333333333333,0.9093333333333333,0.5383333333333333
99400,534098,0.5120235225245802,0.5091356767234978,0.6766666666666666,0.3883333333333333,0.6986666666666667,0.535
99440,686123,0.5095250938971584,0.5055201545495487,0.8613333333333333,0.385,0.8906666666666667,0.455
99480,557902,0.5041854172716116,0.4915892725484642,0.84,0.49833333333333335,0.8726666666666667,0.5333333333333333
99520,730391,0.519963655083373,0.5013052552217464,0.664,0.395,0.6986666666666667,0.47333333333333333
99560,1067150,0.533639240344219,0.5032950053881835,0.866,0.38666666666666666,0.8953333333333333,0.5883333333333334
99600,547090,0.47889288173182953,0.4939447592413193,0.664,0.2683333333333333,0.69,0.29333333333333333
99640,764308,0.5121810858100837,0.49985327250270833,0.832,0.3883333333333333,0.8613333333333333,0.54
99680,526423,0.5160225484068895,0.5074046188458078,0.814,0.39166666666666666,0.8606666666666667,0.475
99720,796918,0.5212480347204271,0.508414753253576,0.6673333333333333,0.39666666666666667,0.7046666666666667,0.555
99760,541394,0.5159943627007316,0.49473843448579025,0.6786666666666666,0.38666666666666666,0.7146666666666667,0.455
99800,769889,0.5230997481455119,0.49838872659998174,0.664,0.38,0.7193333333333334,0.5333333333333333
99840,547081,0.5115910026729741,0.49627981657804476,0.8666666666666667,0.39,0.896,0.5
99880,782440,0.5203243818482355,0.508258533135661,0.864,0.39,0.896,0.5833333333333334
99920,512555,0.49729415835048596,0.498393606539786,0.6646666666666666,0.39166666666666666,0.7193333333333334,0.5933333333333334
99960,533132,0.4777083148888705,0.5240961275381457,0.658,0.39666666666666667,0.7053333333333334,0.4766666666666667
100000,1813899,0.5230654172770005,0.4962047620438991,0.7533333333333333,0.38166666666666665,0.874,0.6
100040,954426,0.5081483083375068,0.4966623237422283,0.8133333333333334,0.3883333333333333,0.8726666666666667,0.49
100080,997279,0.5262256052050964,0.4950819997880901,0.65,0.38,0.6766666666666666,0.6283333333333333
100120,540385,0.49700935690911735,0.4859468958859579,0.82,0.3933333333333333,0.8586666666666667,0.4533333333333333
100160,661908,0.5031799414218693,0.4898991073281082,0.6706666666666666,0.39666666666666667,0.6973333333333334,0.5033333333333333
100200,628652,0.4997151460585506,0.49735203790544424,0.8406666666666667,0.38,0.8853333333333333,0.595
100240,819779,0.5180589077462746,0.5053693983378448,0.8306666666666667,0.4633333333333333,0.8906666666666667,0.6133333333333333
100280,465415,0.4991311381598501,0.4888139868003109,0.8546666666666667,0.38,0.884,0.47333333333333333
100320,670263,0.5036631282546304,0.5002706698713789,0.8426666666666667,0.38666666666666666,0.8846666666666667,0.5883333333333334
100360,564199,0.49674348944255486,0.492868775024415,0.8466666666666667,0.49166666666666664,0.868,0.58
100400,755654,0.5173243856756309,0.5016524273454958,0.868,0.5283333333333333,0.8913333333333333,0.5916666666666667
100440,483670,0.4788059089875328,0.4926296131660016,0.06266666666666666,0.6983333333333334,0.094,0.735
100480,596767,0.48457814859065595,0.48373866740844124,0.05533333333333333,0.6516666666666666,0.06933333333333333,0.6933333333333334
100520,557195,0.48656587131375295,0.4916457134994631,0.114,0.3416666666666667,0.12933333333333333,0.38333333333333336
100560,675925,0.49847508328093604,0.49687425380034766,0.704,0.4766666666666667,0.7193333333333334,0.58
100600,1028027,0.5271103949604434,0.4976795794273885,0.756,0.8733333333333333,0.8053333333333333,0.99
100640,509588,0.460210464139658,0.4743689052070823,0.6026666666666667,0.39666666666666667,0.622,0.46
100680,748916,0.5111420746786022,0.4983458647787824,0.6633333333333333,0.39166666666666666,0.736,0.6
100720,481538,0.5081566176155013,0.4872383557130139,0.6793333333333333,0.4766666666666667,0.7053333333333334,0.585
100760,807246,0.5242960609281433,0.5014332165576953,0.66,0.37166666666666665,0.7,0.45
100800,457048,0.4937442208841667,0.4668296291272107,0.7986666666666666,0.5483333333333333,0.842,0.59
100840,739732,0.501498667084836,0.49265271747065165,0.664,0.3933333333333333,0.698,0.47833333333333333
100880,463128,0.5096447792690861,0.4867056731616314,0.6793333333333333,0.4483333333333333,0.6953333333333334,0.5216666666666666
100920,787044,0.5195744371767441,0.5019125148445746,0.664,0.39166666666666666,0.6966666666666667,0.48833333333333334
100960,495569,0.48428089865723384,0.48661456157803806,0.8326666666666667,0.3933333333333333,0.8646666666666667,0.445
101000,742818,0.509008478523676,0.4893026174199693,0.656,0.505,0.6986666666666667,0.6133333333333333
101040,570381,0.5110330276312384,0.49562319747677447,0.6626666666666666,0.3933333333333333,0.7166666666666667,0.5466666666666666
101080,728921,0.52042748848412,0.4946619866899156,0.668,0.38,0.6986666666666667,0.495
101120,1067572,0.5243378282682575,0.5014756865735207,0.812,0.3883333333333333,0.8613333333333333,0.48
101160,691257,0.5003394174187988,0.49941078595466915,0.682,0.425,0.6953333333333334,0.49
101200,754471,0.5215829006902407,0.497443047291855,0.664,0.39166666666666666,0.732,0.585
101240,553568,0.5233594343121953,0.4922337996415978,0.6453333333333333,0.35333333333333333,0.7186666666666667,0.5583333333333333
101280,910246,0.5165994848279108,0.4988962068129569,0.6406666666666667,0.365,0.7,0.6066666666666667
101320,593088,0.5093684849465846,0.5053797609573397,0.6733333333333333,0.3516666666666667,0.7046666666666667,0.5316666666666666
101360,786860,0.529442495488397,0.5125090126155436,0.664,0.37333333333333335,0.7066666666666667,0.5933333333333334
101400,532011,0.5158211590863095,0.5078955635629089,0.6706666666666666,0.395,0.7126666666666667,0.4633333333333333
101440,868137,0.5099813470300962,0.5026183156191554,0.5946666666666667,0.3333333333333333,0.7006666666666667,0.54
101480,630989,0.5265136603015268,0.4989950009693776,0.6633333333333333,0.3933333333333333,0.7213333333333334,0.5916666666666667
101520,770515,0.5202947587003497,0.5033266192092302,0.6466666666666666,0.37166666666666665,0.7006666666666667,0.5816666666666667
101560,576659,0.5176036906849051,0.5005154345982635,0.8133333333333334,0.39166666666666666,0.8733333333333333,0.48
101600,833153,0.5245238445599628,0.5002519345186298,0.6646666666666666,0.395,0.7633333333333333,0.55
101640,1220460,0.5332485516389996,0.4978950914682442,0.6653333333333333,0.4216666666666667,0.7066666666666667,0.6183333333333333
101680,588190,0.4990117637724772,0.5079687062570485,0.6733333333333333,0.3983333333333333,0.7273333333333334,0.4633333333333333
101720,731203,0.5254986918817345,0.49884024226742335,0.6386666666666667,0.30666666666666664,0.754,0.6
101760,543321,0.4940691316305952,0.4947261594281588,0.862,0.39666666666666667,0.8846666666666667,0.455
